weather_id,city,forecast_date,weather_condition,temperature,rainfall,humidity,wind_speed,visibility
2852c274-310a-4d1d-8bba-833a8aa84b1b,Bremen,2026-02-13,Fog,15.74,3.14,71.46,6.99,1.35
7ee40040-e281-4c1f-901c-a997ca0e17ed,Rotterdam,2025-12-16,Rain,25.43,21.7,84.41,16.0,12.02
05a392cd-8680-4dc2-8d83-942015ae5542,Chicago,2025-09-06,Clear,24.48,0.0,36.64,15.46,11.4
a3e3a778-d34e-4421-a6cd-bd030987ed28,Rotterdam,2025-02-25,Clear,16.03,0.0,80.66,33.12,8.24
c075ae85-5ad4-4252-aae4-8fbfbd341723,Tokyo,2025-12-18,Fog,10.27,2.75,73.51,24.49,0.9
144017b1-a783-42bb-a8e5-8fb3131d7dc1,Bremen,2025-09-24,Cloudy,24.09,3.73,41.76,31.77,6.06
c83557e3-f469-4e66-812c-d1b1f7392064,Shenzhen,2025-01-29,Heavy Rain,31.52,83.35,31.65,30.71,2.66
9d1840eb-ca44-409b-93a6-7111ce4336e7,New York,2025-07-08,Clear,33.14,0.0,93.85,5.57,8.9
ab68b240-a799-41f4-9b54-ceb678e0c4bd,Rotterdam,2025-10-12,Clear,11.42,0.0,90.87,5.87,13.29
9595306c-ca3e-4867-a972-d1f6c83cac58,Incheon,2026-05-16,Cloudy,21.81,2.0,78.82,3.23,5.81
551075cf-93d8-4082-a97f-18d7648bbdcb,Amsterdam,2025-03-31,Rain,21.31,32.51,88.9,29.69,8.74
f3c4f336-44ad-4cb4-ac9e-d20bc0550e93,Delhi,2025-04-14,Clear,28.78,0.0,71.81,24.05,13.27
02d478db-d89a-47b4-985b-d3ac73137c92,Abu Dhabi,2025-09-22,Fog,10.41,6.8,74.13,27.41,0.21
1b874eb1-3bbf-4238-81df-221fec07895a,Ahmedabad,2025-05-31,Clear,17.91,0.0,74.81,22.1,8.86
cae61eff-7ad7-405d-adda-07f713fae5ee,Busan,2025-04-17,Rain,35.64,14.31,52.33,26.73,12.27
0ed58e10-ae75-4500-837d-307ed8263be6,Chennai,2025-11-28,Fog,8.4,9.89,43.35,3.25,1.01
215010dd-a188-460f-ae16-699b6c62899e,Yokohama,2025-05-25,Rain,29.95,20.33,85.72,16.46,12.46
07840568-a038-430c-871b-ea9af41c22ff,Manchester,2026-01-02,Clear,35.12,0.0,53.62,14.73,10.39
f584e13d-054f-431a-8833-45fbac311a3d,Delhi,2025-12-20,Cloudy,33.74,1.36,46.36,4.14,10.85
74292bf9-7782-4662-847a-402932c61568,Seoul,2026-05-13,Cloudy,18.6,1.81,85.91,30.89,5.21
4bb71aaa-7f62-4705-8e5d-c69661fe2764,Ahmedabad,2025-05-20,Clear,16.05,0.0,64.04,13.68,6.45
a8f808c1-e3e4-4e93-a87b-a102f014b97c,Hyderabad,2025-06-06,Rain,20.02,17.49,61.71,18.78,6.53
26e0f64a-1198-494a-a101-d1083b9a707f,Delhi,2025-09-04,Storm,27.46,58.47,58.18,91.72,2.17
cf00a73f-7323-4214-92a9-fee3a8df6351,Felixstowe,2025-02-03,Cloudy,24.92,0.15,38.79,33.55,7.31
75dfd7a2-0487-45ab-9492-039b0804bf1b,Chicago,2026-03-05,Storm,24.49,117.41,74.64,61.3,0.91
7ad7a31d-7321-4cae-a92f-0943500ca6ed,Seoul,2025-11-26,Heavy Rain,26.1,88.71,94.41,16.6,4.06
db00a76f-4de5-423c-becc-22d5240b6ece,Abu Dhabi,2025-03-19,Heavy Rain,13.05,96.7,44.44,28.07,1.72
63213f92-b3d6-491f-8d45-3d27abbb32cf,Dubai,2026-04-10,Clear,29.87,0.0,83.9,14.3,12.69
c3ed0625-f23f-490f-be23-09c664b54e29,Felixstowe,2026-04-15,Rain,35.32,8.28,56.47,3.04,7.55
19f43272-009c-4de8-8f46-171976931c6a,Shanghai,2026-01-03,Rain,20.11,34.68,94.18,13.76,12.96
04d77b31-4e4b-450c-ac54-eef0e38e6716,Osaka,2026-03-18,Cloudy,24.77,3.56,89.85,4.32,11.59
9b7a701c-0818-4dcc-b6a6-d052f3c5f6fa,Bremen,2026-02-02,Clear,23.6,0.0,30.58,4.39,13.66
1f68b6ab-678e-48c2-865e-30c8362461a6,Guangzhou,2025-08-03,High Wind,35.1,10.36,68.39,68.4,12.09
9308778b-4f43-4fbb-adb7-6dcb8105e079,Mumbai,2025-09-12,Storm,26.16,120.13,44.95,85.42,2.12
71d7563a-f5ae-4309-adaf-d9ce5c0bc02b,Los Angeles,2026-05-09,Cloudy,13.24,2.96,59.22,11.54,10.78
5ab9b049-e75e-4e3b-96fc-b308b48aae64,Bengaluru,2025-06-12,Cloudy,22.28,0.78,84.16,7.06,10.67
7970712c-a7d7-4d1e-b15a-db83fb5ae035,Ahmedabad,2025-04-11,Fog,9.03,6.39,87.89,31.03,1.27
50858cd7-2edc-45e8-97f0-5532df1572cb,Guangzhou,2025-12-25,Cloudy,15.62,2.0,80.65,24.04,10.25
18738c04-2128-42ed-a51b-19cf358d3e88,Osaka,2025-11-05,Heavy Rain,20.61,104.16,45.92,18.88,3.69
a7e22943-e666-4de7-9ee2-1981a2ee0139,Shanghai,2026-05-21,Heavy Rain,34.17,102.55,53.38,33.78,4.05
80d8ecbf-952c-494e-80cb-2602c7262a9d,Los Angeles,2025-01-25,Cloudy,30.55,0.93,88.72,26.05,9.99
11a576ec-e097-43e4-9f22-067a165e0243,Ningbo,2026-03-19,Clear,18.62,0.0,69.49,20.07,6.71
10c8c9f1-30cf-4ac3-89ac-a0bcd9eb6535,Seoul,2025-11-18,Rain,22.57,33.92,91.9,20.36,6.62
383950dc-ea86-4585-ab75-349d565da1ce,Rotterdam,2025-04-12,Heavy Rain,10.94,54.16,77.54,13.38,4.52
30357cad-f560-466d-be1e-bc0ec5526474,Frankfurt,2026-06-02,Clear,32.14,0.0,70.05,29.59,14.6
cc834a77-629c-4f54-ab0e-f398c6f7c921,Kolkata,2025-09-08,Storm,31.13,123.87,92.79,78.84,1.12
64708c26-2619-43cd-bd2e-4c4c1bf38fe9,Los Angeles,2026-02-11,Fog,10.2,4.8,85.28,25.2,1.36
cee72d28-21a0-4b7f-a467-71093f4f86cf,Manchester,2026-06-18,Clear,21.84,0.0,91.18,18.13,9.12
d13266cf-59bd-4f8a-a4af-713d5572b17f,Osaka,2026-01-21,Fog,9.89,6.9,64.58,34.25,0.97
b9c9a9b7-71e6-45c9-bafd-8ab0b24cd9b4,Tokyo,2026-02-12,Heavy Rain,34.85,43.46,46.58,12.83,2.89
d2fdd770-e455-40f9-8737-66f1770f1578,Shanghai,2026-06-09,Clear,30.71,0.0,66.93,27.41,14.23
1e3111e0-592e-436c-98d1-b9e867aef834,Ningbo,2025-08-25,Cloudy,22.07,2.51,34.93,13.72,13.14
4b40c9bd-2d06-4d2a-852b-92b4aeb5fc8f,Mumbai,2026-05-13,Clear,20.66,0.0,49.46,21.04,9.72
ecbcb337-7ee7-47a5-8a8e-999096f02755,New York,2026-05-04,Clear,33.47,0.0,84.14,23.7,14.01
a08e68ef-a4bc-49e2-bc49-f69bd7043ec4,Osaka,2026-01-02,Rain,26.05,18.13,36.6,31.74,14.24
18c0ea21-3ad1-4a86-b9a5-7528356ae871,Amsterdam,2025-06-29,High Wind,27.37,10.72,81.44,52.48,13.61
4be92cd0-045d-4179-9798-bedd5b040230,Bremen,2026-01-12,Cloudy,16.21,3.24,72.81,4.08,13.15
d3d246f5-b132-4dc0-a953-360317b3b1a8,Singapore,2026-04-09,Storm,22.14,60.28,78.75,79.45,1.39
e1367348-3ea6-4929-98be-3879279a1d8e,Sharjah,2026-06-26,Rain,14.51,24.21,36.77,20.5,7.45
dfc29993-bcd4-4e6c-ae22-0795a252e22b,Chicago,2025-03-14,Rain,13.93,22.79,75.8,24.78,12.32
d8fb9131-564f-441e-98e8-827edc9cf11a,Manchester,2025-04-28,Clear,27.66,0.0,38.12,8.8,11.28
7891413b-2e47-47aa-8cb7-4ee84fe6b169,Ningbo,2026-05-09,Clear,20.86,0.0,67.17,14.7,7.91
af842502-6e44-4b05-8ea7-15c62e3d549f,Delhi,2025-04-05,Clear,16.0,0.0,93.23,33.23,5.23
46e009e8-280b-4231-b773-d11c6025ce9b,Los Angeles,2025-03-21,Cloudy,19.69,3.22,67.26,33.67,8.82
154566f4-2444-474f-b5a9-0bae36095562,Hyderabad,2025-10-24,Heavy Rain,28.89,88.48,53.13,26.23,2.93
dd4b0eb1-a086-4456-882b-b28f78d78520,Abu Dhabi,2026-05-23,Rain,12.08,17.01,49.61,9.89,7.49
94756c34-915d-4453-b776-cf589c8cfb28,Manchester,2025-12-15,Fog,5.05,10.48,71.01,30.44,0.39
c055e293-4c59-4410-a73e-239ca982d80f,Chennai,2025-11-10,Rain,33.82,15.14,36.21,14.21,11.02
0185e833-e47c-422b-b174-c68fd88d3359,Bengaluru,2026-03-13,Heavy Rain,15.57,90.92,80.41,6.85,3.0
33a97ac2-903c-4548-9471-4bed1f37a002,Osaka,2025-06-05,Rain,19.94,22.94,38.06,10.72,6.17
f513d8e4-a682-4ffd-acab-c35c11a0de0b,Bremen,2026-06-08,Rain,11.46,18.74,62.67,3.19,8.12
c558d88d-104f-4370-8c41-086782a980eb,Shenzhen,2026-01-30,Heavy Rain,22.06,70.93,74.9,19.0,1.15
63c44432-ddfe-4e12-bd8f-a77b8794b53d,Incheon,2026-02-18,Rain,27.44,33.15,70.53,16.97,6.82
a9d27f16-b052-451c-abad-c262fa993880,Manchester,2026-06-17,Cloudy,10.02,2.86,36.64,5.9,11.93
33ccb936-8518-4e43-abcf-ae7c921ec5ac,Houston,2025-08-09,Clear,22.78,0.0,80.27,18.66,8.53
4164ddb2-8029-45f1-88ce-b170157907db,Seoul,2025-08-10,Clear,20.76,0.0,55.5,28.01,11.29
a9788cec-c381-4d76-ad66-0f6c49b34326,Bengaluru,2025-06-21,Clear,33.63,0.0,68.15,29.16,5.51
123cfb1b-c878-4760-a00b-91f9352763d4,Amsterdam,2026-04-19,Rain,15.93,27.55,83.07,8.89,5.87
de8e1ae4-b347-4754-b40a-5ff38d7cdfb6,Manchester,2026-03-05,Clear,15.04,0.0,92.61,18.66,11.6
f6eee945-0ac1-428b-baac-49d7bd5568a5,Chicago,2025-03-20,Rain,26.45,28.48,69.68,14.12,8.19
fb8ad262-1dc1-4189-8f62-7568de9c4e8e,Singapore,2026-05-05,Heavy Rain,31.94,75.34,51.68,29.58,1.58
f9585b5e-1427-41d8-9179-8fc7b4b645ad,Hyderabad,2025-03-12,High Wind,19.4,1.76,68.53,58.85,9.18
3f7058c7-4634-4b38-8886-3d20be3ef01b,Bremen,2025-11-21,Clear,23.67,0.0,53.06,30.72,14.21
292be4c3-5702-4626-8df5-949e1cd50fb3,Incheon,2025-06-11,Rain,17.67,32.65,42.77,25.57,7.25
7bcbc87f-520d-45dc-8bf9-2069f1d9d142,Dubai,2026-05-26,Cloudy,15.99,1.2,53.37,23.96,6.17
d1ba339b-5eb9-4058-85ca-dc61088351ee,Amsterdam,2025-10-17,Clear,25.84,0.0,40.93,30.28,8.35
08c69349-3aa8-4ab3-8a60-9048f64e8a2b,Delhi,2026-05-04,Clear,25.96,0.0,65.9,6.48,12.26
60f6243f-0966-490f-b2af-c9a5b09a2203,Shanghai,2025-10-14,Clear,21.28,0.0,49.1,16.27,5.01
2bcf6c56-4ab0-4e90-a446-f06325820ed5,Tokyo,2025-10-06,Heavy Rain,26.76,102.67,93.15,14.32,4.32
db460349-d611-4e04-8798-bbdc1843e030,Shanghai,2025-01-31,Clear,10.14,0.0,41.12,19.94,12.83
e1fd6e9b-f4f9-4d90-ba5e-746b77152ef6,Los Angeles,2025-12-05,Storm,27.22,45.2,58.71,66.7,0.62
99dd538c-c522-4304-b6cf-b20d37ca836d,Incheon,2026-02-20,Cloudy,18.26,0.4,80.08,31.3,5.87
78743d09-8a45-4c31-86de-014c585e1666,Kolkata,2025-07-20,Clear,24.18,0.0,82.66,12.2,10.09
e700d4cc-cba9-4c89-9c55-f0e562c719a3,Chennai,2025-01-06,Cloudy,26.13,3.97,87.73,7.61,11.38
9163a3a4-390f-4cc2-aea7-deecffd16889,Incheon,2026-06-28,Heavy Rain,27.27,71.24,45.13,21.42,4.42
f117de97-cc19-4d59-9a90-f7f252bf99d9,Bengaluru,2026-01-27,Heavy Rain,12.13,91.79,66.32,26.25,4.87
0b5e3fbf-22a6-426a-8061-177e39eddc96,Shenzhen,2026-03-21,Rain,20.44,26.97,44.85,18.13,10.31
a44be552-5cf8-47bd-b8b3-74de6dc6c93d,Shanghai,2026-04-05,High Wind,26.14,1.97,51.57,39.38,6.37
b04f009c-b3b5-4392-8cd3-feb953e8a877,Chicago,2025-03-19,Clear,12.37,0.0,59.1,7.19,14.43
3694d39a-868f-4109-a495-cdad2200315a,Rotterdam,2025-08-26,Cloudy,22.7,3.51,45.26,7.97,8.27
afea7b30-cc76-47df-9913-5f107215441a,Ahmedabad,2025-05-03,Clear,34.63,0.0,33.08,32.84,5.49
595589b3-df21-437f-9018-c12fc54a2d61,Bremen,2026-02-22,Clear,11.58,0.0,33.98,3.0,13.87
fc159808-f281-4154-ba8e-06d049aba25c,Seoul,2025-12-16,Rain,33.98,33.29,55.97,26.35,10.31
9369ab45-5d80-488e-9d41-1e9a58053296,Ningbo,2025-01-09,Clear,34.78,0.0,69.12,28.17,11.52
e079fccd-68cd-45f5-a8d1-ba59b745c25a,Ningbo,2026-06-14,Storm,18.95,115.1,90.44,78.34,2.5
61e3d55c-fd86-4723-8b47-2c2e500a7280,Mumbai,2025-07-07,Storm,29.16,96.66,74.04,84.98,2.73
e92b3b1c-b80d-413f-81a0-020cc039c909,Osaka,2025-06-14,Clear,14.32,0.0,31.73,20.17,10.89
04195c91-4eb5-4106-a4c1-e92611dfe8a2,Shanghai,2025-04-03,Heavy Rain,30.8,95.46,46.01,10.52,1.35
363bf027-0ee3-4d10-a91e-97de7c4c048b,Mumbai,2025-12-22,Clear,34.73,0.0,49.96,16.46,10.1
108eb2a4-d189-45bc-a6f9-f10cdf6e974f,Rotterdam,2026-02-06,Clear,30.43,0.0,50.83,33.5,5.46
160ca8b9-c2fd-48eb-b92a-14e514366ac3,Rotterdam,2025-01-27,Clear,21.51,0.0,73.59,30.14,5.45
3c92ceea-1ff0-4b63-9271-fde85b245213,Felixstowe,2025-07-29,Clear,32.68,0.0,49.57,28.74,11.92
4e08ee1f-74e7-4b76-ae8b-d0aead56fa02,Shanghai,2025-03-15,Clear,14.06,0.0,66.38,26.98,5.69
79032929-31f8-4202-bd31-4c897d516abd,Bremen,2025-11-06,Clear,32.9,0.0,59.44,27.05,8.54
7fe5abb8-b8c4-42c4-8c33-fe8e89be11d1,Manchester,2025-01-31,High Wind,28.39,4.39,36.86,64.28,13.85
acc3933e-6609-4a9d-9388-526b6e2e4d4e,Singapore,2025-06-06,Heavy Rain,35.96,63.61,38.01,7.52,4.4
69fc8985-bccf-4584-a0b0-f1a3707b1340,Ahmedabad,2026-05-02,Fog,8.35,6.05,37.53,17.53,1.0
9234eaf4-1924-4fd8-9307-e1a2fac3afad,Tokyo,2026-04-06,Clear,21.77,0.0,74.48,14.5,12.66
ccf6bd9b-b4dc-480e-bb1c-bf4b53b5754c,Incheon,2025-01-16,Clear,22.59,0.0,71.13,32.57,12.19
766c71ed-a5ea-4013-b61a-696afe690958,Shanghai,2025-03-18,High Wind,19.23,4.04,53.36,50.38,6.9
f2799e7d-314e-4032-866a-ef8461a290de,Singapore,2026-06-27,Cloudy,28.87,2.74,74.42,6.7,11.01
0cb63a3e-5c59-4bed-b353-7cf9ee3d9c65,Houston,2025-03-29,Clear,24.74,0.0,92.56,24.68,9.8
73dbfbbe-e90d-4e10-8eb9-5337be5b5a53,Seoul,2025-08-13,Heavy Rain,17.91,66.17,83.08,17.81,2.9
cc245e31-533c-4d0e-b78b-8bf2bcc91622,Delhi,2026-05-06,Cloudy,15.37,2.65,60.94,4.7,10.86
5510dc95-12f8-47c1-85ff-ec28d9bea368,Guangzhou,2026-06-13,Clear,24.61,0.0,54.64,16.86,14.44
8401903e-076a-4af0-9840-ba676ea5d3ff,Seoul,2025-06-13,Clear,22.94,0.0,46.65,6.99,13.53
a03d8892-e1d6-47e0-8c1a-54e403ed8f9f,Chennai,2025-08-22,Clear,25.66,0.0,52.63,22.96,6.86
c756a6ee-2816-45dd-ac32-d7b536c71ab0,Hyderabad,2025-03-21,Clear,32.89,0.0,84.88,7.89,7.84
3a6a5a9a-ad09-4874-b723-d8610573c6fc,Houston,2025-01-22,Cloudy,10.73,1.01,79.55,9.03,13.96
aaf81e5e-04e5-4c59-b8ff-3ff54a500a82,Chicago,2025-04-28,Fog,9.23,5.99,50.55,24.67,0.73
e8d31db9-0f1f-4952-a63b-be68ea3de96e,Seoul,2025-12-11,Rain,14.19,18.09,89.95,31.22,14.28
f52a466e-7f94-45b1-b467-278af9b4c570,Sharjah,2026-06-09,Cloudy,23.9,1.72,37.85,12.26,8.31
ecaf4834-0d93-4b52-abfa-07392e999074,Bremen,2025-09-22,Rain,22.25,17.08,43.37,34.35,11.79
1edbaa38-5a75-460d-9d06-eedddcb65962,Frankfurt,2025-12-11,Rain,16.84,27.92,82.88,28.16,11.34
7a7caf40-8ca5-466b-8282-9fbb0cd383be,Hyderabad,2025-03-31,Rain,24.21,21.81,55.85,18.09,10.06
10936050-400d-4007-9cfe-bd9f9c38828a,Delhi,2025-07-31,Cloudy,31.47,2.63,42.74,24.43,13.3
16b5daff-ec08-4a28-ae06-068e5edc0c3f,Kolkata,2025-01-29,Clear,29.95,0.0,34.76,6.03,12.6
f3560b0d-aed4-439d-8d58-7f47c5e432cf,Kolkata,2025-09-27,Fog,11.48,3.07,61.06,18.22,1.14
a031d724-4aa6-4e15-bc42-d51595c42556,Mumbai,2025-10-27,Rain,29.47,10.28,44.17,22.34,10.26
deb1d8b5-0cd8-4080-a8df-0baaaa1cb390,Shenzhen,2025-11-22,Heavy Rain,30.89,51.41,78.85,28.2,3.04
36b3cf6a-0ef7-4ddf-bde3-e7415fbd33cb,New York,2025-10-09,Fog,4.87,3.67,55.24,22.1,1.07
e2a15a22-bc89-41e3-9afa-6627cb3af7c4,Seoul,2025-09-04,Rain,15.04,11.23,42.92,23.95,6.64
3101f606-321c-4d67-b016-c6799e62fec9,Incheon,2025-12-06,Clear,31.63,0.0,56.3,15.0,11.35
4e260556-ba6d-45bf-ae70-156c1c5ed525,Delhi,2025-01-24,Clear,21.84,0.0,92.4,8.92,12.08
8fba9993-aa5c-44e8-b100-26c618ffb14f,Bengaluru,2025-11-16,Cloudy,14.19,2.12,37.82,16.51,10.52
fca08425-2696-41a0-9445-f70345dae11b,Abu Dhabi,2026-02-22,Cloudy,21.08,0.19,71.99,15.95,12.0
45687d8a-e5ff-4ea8-ba5c-934a665a90c7,Hyderabad,2025-05-18,Clear,23.81,0.0,82.33,8.03,5.4
4a1cc59d-07fe-4b7d-a20c-d9d4bb262b2c,Incheon,2026-04-25,Heavy Rain,31.47,118.7,79.39,29.22,2.38
e93cc125-31ae-46d8-8acf-3b597922be23,London,2025-11-15,Rain,35.18,32.17,79.49,34.14,7.35
9affa4d8-ed76-4dbe-9303-4dc51ca3eedf,Bengaluru,2025-07-12,Rain,28.28,15.76,30.32,8.25,5.37
9d0fa4e1-2702-4e38-ad3f-522328fcda8a,Singapore,2025-06-26,Rain,19.34,29.13,81.89,14.16,10.24
4487f6a6-d568-452b-bd5d-30e6b98fb6b3,Manchester,2025-11-06,Cloudy,13.75,2.88,82.02,21.45,14.05
efb367c8-641a-4d5e-8f76-cd4e96a9a5bb,Frankfurt,2026-02-04,Rain,24.51,28.78,69.65,10.32,8.05
c5a5bf25-466e-4bfb-81a2-60b7d3a5a252,Hyderabad,2026-06-22,Clear,14.19,0.0,33.73,19.97,10.98
4120e0f2-ade8-4b42-951d-28c2494e1b85,Houston,2025-07-06,Cloudy,35.59,3.02,78.14,34.6,12.7
693c1602-fd87-400a-a997-3d33bd582ab9,Incheon,2025-07-30,Rain,27.77,12.51,31.8,15.84,11.33
17de33dd-8ca1-49de-bb6d-15e7ba7c94c5,Mumbai,2026-01-24,High Wind,12.0,0.4,81.69,44.49,13.07
baf2cfd7-3472-484c-9b6a-4b517e46e2c7,London,2026-06-21,Clear,34.78,0.0,50.57,21.98,9.97
b79a9117-0053-431e-bb2c-8317ac9a58db,Felixstowe,2025-04-05,Rain,32.98,17.9,73.94,15.07,13.19
f04408be-8b5b-4be5-8f73-839c550340f3,Hyderabad,2026-03-02,Rain,26.97,20.26,77.79,20.19,14.56
46a8ec01-ec51-4cb0-8952-3c8bf8c5a3e3,Chicago,2025-05-26,Rain,24.97,31.23,64.52,20.31,8.04
97b750e6-9811-4260-bef5-fd7504a755d8,Incheon,2025-04-05,Heavy Rain,13.21,88.12,44.26,25.65,3.17
061a9208-6374-4a39-bbb9-b45d36e78a83,Ningbo,2026-01-13,Clear,28.59,0.0,88.82,9.85,5.97
fe02bd8a-d997-4f4e-8107-31fe25c5b49a,Dubai,2026-06-01,Clear,20.51,0.0,47.89,20.61,8.84
ae6c0c67-6d7b-42f8-b31e-c4946f3acd40,Manchester,2026-02-10,Heavy Rain,29.27,98.64,82.14,25.29,4.79
37692b4b-c5de-44f0-b554-f926a27b655f,Rotterdam,2026-03-23,Cloudy,12.35,3.15,42.37,11.28,8.9
0503b3dc-1b95-4dd4-959c-798bd9c3ba1d,Los Angeles,2026-04-02,Rain,16.26,20.58,46.31,13.39,7.56
d0fdec89-d895-471c-a543-9b132f0c0faf,Bremen,2025-05-17,Fog,6.13,8.8,44.64,21.33,0.59
4fa55956-8175-4965-adc5-f42383cda49a,Dubai,2025-10-20,Cloudy,16.9,3.91,80.35,27.8,8.33
3628aa68-576a-4c8e-b91d-1aeb74eb797c,Singapore,2026-04-16,Clear,26.56,0.0,59.61,11.66,5.61
1c3561b5-9b7f-45e2-8411-a192b15bb623,Delhi,2025-03-27,Rain,26.98,24.0,90.48,14.87,14.46
b517b121-df39-46af-8876-bfe6b46d0346,Manchester,2025-06-04,Clear,19.05,0.0,70.71,8.09,10.71
1a8455b1-dcb5-4dfa-a6cb-e5a08b8a2360,Bengaluru,2025-09-11,Storm,28.84,75.35,88.2,65.5,2.95
4563f3d0-fdb9-4b3c-b008-0b0ab0273257,Hamburg,2025-06-25,Cloudy,29.03,3.42,33.61,34.01,11.69
0716ae70-7076-4892-af91-d4938e8192c7,Singapore,2025-12-15,Clear,10.95,0.0,89.18,11.09,12.96
736257ed-190e-47cd-abdb-3d7e28f3822a,Ahmedabad,2025-05-04,Clear,20.67,0.0,41.76,22.69,7.32
beace388-68dd-43ac-be02-c2f338619d59,Delhi,2026-04-13,Clear,14.21,0.0,47.52,3.06,9.59
b0ee9eb7-1a55-4956-abef-3e8e5461c802,Sharjah,2026-02-08,Clear,34.74,0.0,94.41,29.87,13.13
4b5b514a-9b37-4b6e-a7f2-e6370f7164ed,Manchester,2025-03-24,Clear,27.89,0.0,82.32,24.1,7.13
9d230921-6c39-4ac6-8b2e-50612fb1f123,Rotterdam,2026-05-14,Heavy Rain,22.72,73.75,39.97,21.02,3.07
985d5e8b-fdf8-4cfa-8af7-1eafedf983a8,Felixstowe,2025-10-17,Clear,21.08,0.0,68.37,13.45,13.23
1029b2e4-fd49-4b5d-a0ac-a7b6811a6c65,Ningbo,2025-08-05,Clear,22.74,0.0,55.26,9.44,11.44
408caa64-966c-4359-91b4-c1c83e27a411,New York,2025-04-26,Rain,32.73,26.95,30.62,23.27,10.1
36055a47-ae92-4281-b51a-887b8dc3caac,Incheon,2025-06-04,Clear,21.12,0.0,73.66,28.86,14.18
ea1ad093-2e88-41a0-ac19-669e522c6f16,Incheon,2025-05-09,Clear,23.96,0.0,82.27,33.78,9.53
9b59bfdf-6fde-4041-b601-9c0c07f6ff2e,Hyderabad,2025-10-22,Clear,32.27,0.0,36.86,19.16,6.48
e0084047-38da-42b4-b7e9-3367a1cb5341,Manchester,2025-04-29,Heatwave,38.4,3.95,51.01,6.12,12.77
9a87b5b6-1e54-4d79-ac96-bcefad3b4c5a,Osaka,2025-12-30,Rain,26.58,34.22,93.74,7.2,10.34
c56ebc73-efeb-4a85-b714-bd4fedcf5fdf,Abu Dhabi,2025-04-12,Clear,20.57,0.0,63.82,13.67,6.85
2c54d31f-32ef-4452-8432-4caa7a8b6eff,Yokohama,2026-02-08,Rain,18.65,26.96,54.6,30.67,14.76
e5cdff8e-1782-47db-b225-8d247240affc,Delhi,2025-05-19,Clear,19.61,0.0,78.71,33.86,5.14
e52cff88-7859-40d8-b8b3-56654afa453d,London,2026-01-15,Storm,18.14,133.2,89.92,85.44,1.51
4541f697-fb46-43d2-afeb-e9042cbcd341,Shanghai,2026-04-17,Clear,24.29,0.0,58.43,27.23,13.23
5ade6ffe-cc13-4233-bd80-f951428d84d9,Chennai,2026-02-22,Heatwave,35.99,9.49,51.61,7.58,6.31
adf0fc81-d718-4bc7-ae27-e79297d913d2,Mumbai,2026-06-25,Heavy Rain,33.13,37.44,63.13,12.46,4.9
6c73856e-4c56-4737-9889-a7b9dff07bf1,Seoul,2026-01-13,Clear,25.95,0.0,32.54,32.28,11.33
60db1c53-5300-43f4-9b1f-20cde4d82f85,Houston,2026-06-25,Rain,19.22,14.74,36.82,3.89,10.88
ad9741e1-52ac-406b-a326-12c97e479b40,Busan,2026-03-31,Cloudy,12.38,1.81,46.47,34.82,8.46
1ddbf599-6d36-45da-8c5e-21908faf1859,Shenzhen,2025-02-28,Fog,5.56,1.87,75.97,14.14,0.61
13926e3c-2cf3-4c14-bdd7-c9ee8b665b1b,Manchester,2026-01-29,Rain,12.97,9.6,77.46,12.36,12.09
795979fc-8225-460b-8981-3f197197a839,Shanghai,2026-03-12,Cloudy,28.86,0.36,83.5,6.59,5.66
bf1b96e4-6500-46c6-b502-ea3e41c27daa,Seoul,2025-05-10,Rain,28.34,7.74,70.12,27.32,12.78
cc26f67c-8376-4e8c-93e5-71dfd7c21168,Abu Dhabi,2026-06-07,Cloudy,21.55,0.09,46.31,9.91,12.59
3db0fcfc-15a5-48e8-b4dc-cc3d321ea9db,Incheon,2025-08-19,Fog,16.36,1.85,54.69,24.95,0.57
e1b9cc91-0870-4d20-8207-53d94a5c1e5d,Kolkata,2026-05-26,Rain,10.1,25.64,76.83,32.17,10.03
10718d54-f2d2-4e55-8b12-23bbf1ba4738,Seoul,2025-07-12,Clear,18.62,0.0,87.03,25.58,11.4
644c7925-0c8f-4508-993b-f3eaa027cf16,Frankfurt,2025-05-18,Clear,13.75,0.0,66.57,24.22,10.31
6e0d2122-ee9a-42d7-8ae1-581bcac03135,Bengaluru,2026-05-21,Rain,21.68,34.86,70.04,11.21,11.9
cb668cb1-b8a7-4172-9d04-aea6c2a35616,Rotterdam,2025-01-23,Rain,29.52,28.34,31.65,12.5,12.41
8fe4829e-099f-4b67-a8a0-e582723f0aa3,Kolkata,2025-04-25,Rain,34.31,19.8,40.59,8.13,8.7
f06f4ec3-5cd3-4a6e-a3bb-749b3bbbf7c3,Tokyo,2025-01-29,Cloudy,22.62,2.63,48.15,19.93,14.05
586f2551-d808-43b0-bd38-842d820edeae,Yokohama,2025-10-16,Clear,24.97,0.0,93.18,27.56,13.26
37486b92-6d55-4b5e-90ea-6155332f7537,Houston,2025-08-16,Clear,30.13,0.0,52.06,15.12,10.08
9a33ebf3-e08c-45a1-a36e-686080866f27,Sharjah,2025-11-07,Cloudy,12.62,1.73,74.53,3.2,12.09
4ffa78f9-271b-4e29-a0ed-dd8cfabec144,Singapore,2025-07-30,Clear,21.61,0.0,94.75,3.9,8.32
db6c5b3b-28d6-4387-a799-1aff2d41ee45,Manchester,2025-09-24,Storm,30.25,117.67,30.07,73.75,1.1
