warehouse_id,warehouse_name,city,state,warehouse_capacity,current_utilization,warehouse_type
a2efba16-2a9d-4c25-b030-bcb2775feb9f,Rotterdam Fulfilment Center 2566,Rotterdam,Rotterdam,118223,81.97,Distribution
03c97f6c-3dd7-4525-af56-f04c56765d3d,Yokohama Distribution Center 2567,Yokohama,Yokohama,38435,49.18,Distribution
13899ac6-9bdd-463b-a043-5ac8d91e9d8f,Tokyo Regional Hub 2568,Tokyo,Tokyo,45729,77.36,Distribution
4bdefc08-657c-4040-8cb5-e08b162b9599,Osaka Bonded Warehouse 2569,Osaka,Osaka,84932,51.35,Regional
e3333317-ded5-48e0-bdaf-3811b12cfe9d,Amsterdam Fulfilment Center 2570,Amsterdam,Amsterdam,102751,68.75,Regional
c7c6f1f0-656b-4c82-98e8-c136317b26c7,Bengaluru Bonded Warehouse 2571,Bengaluru,Telangana,71623,52.54,Distribution
d199a90e-d351-4277-90e7-0ecfdc42e859,Dubai Distribution Center 2572,Dubai,Dubai,22666,96.46,Distribution
2ead9ee6-27df-438f-a359-21f8d3b30e8b,Tokyo Bonded Warehouse 2573,Tokyo,Tokyo,74313,97.23,Distribution
0cff0a50-0fb9-4b80-9707-166e6b0f0bb0,Kolkata Bonded Warehouse 2574,Kolkata,West Bengal,34867,62.96,Distribution
cd4ea166-b9ac-4631-beff-ed05c1e77610,Chicago Fulfilment Center 2575,Chicago,Chicago,96926,88.71,Bonded
706601eb-cd51-4ffa-ba72-e2507b458a34,Guangzhou Regional Hub 2576,Guangzhou,Guangzhou,84698,74.78,Distribution
311fd7df-a590-469c-b955-ce6ffda902ee,Mumbai Distribution Center 2577,Mumbai,Delhi,26318,88.8,Distribution
9d74f404-ce15-4b59-b18a-0163d0bcbbd5,Osaka Distribution Center 2578,Osaka,Osaka,71875,42.55,Distribution
e0a5d985-99fa-47a7-b505-5705e7bf49ff,Singapore Bonded Warehouse 2579,Singapore,Singapore,52360,82.81,Distribution
2c0de1aa-6fd8-4248-94fa-5c832848008e,Abu Dhabi Distribution Center 2580,Abu Dhabi,Abu Dhabi,28472,64.18,Regional
4c281dbb-084e-4abf-98d1-c0b4a979141e,Tokyo Bonded Warehouse 2581,Tokyo,Tokyo,33602,66.11,Distribution
222fdf4a-26f6-45ad-8fde-5faaf8d16fd2,Singapore Regional Hub 2582,Singapore,Singapore,66051,67.17,Regional
c4ca824a-a45c-4576-8a77-e6b6aef042fc,Rotterdam Regional Hub 2583,Rotterdam,Rotterdam,85941,52.22,Distribution
3d2c36f6-4f48-401e-88a5-4f0ea2fa3140,Bremen Fulfilment Center 2584,Bremen,Bremen,94054,68.19,Bonded
22276f05-bca4-4153-a657-eede4e136e75,Frankfurt Bonded Warehouse 2585,Frankfurt,Frankfurt,33203,56.86,Distribution
973e119c-5a51-4c0e-a14d-bc36a02364ac,New York Distribution Center 2586,New York,New York,70534,80.98,Distribution
18412c41-91e4-4c06-b015-bea8217ddb0c,Incheon Fulfilment Center 2587,Incheon,Incheon,105431,69.4,Distribution
60b55077-f3c7-47aa-970e-4063d0c14c4f,Tokyo Bonded Warehouse 2588,Tokyo,Tokyo,64929,72.83,Distribution
3bc1fe83-6cc3-495b-aa2c-3eb6969d600b,Felixstowe Distribution Center 2589,Felixstowe,Felixstowe,50850,72.67,Regional
8fcd1c81-fb41-4605-84d6-c9da582a5566,Frankfurt Fulfilment Center 2590,Frankfurt,Frankfurt,12338,70.04,Distribution
ad48148d-43ee-442d-8ccb-337eb78efa6a,Amsterdam Regional Hub 2591,Amsterdam,Amsterdam,39202,92.25,Distribution
37babf9c-d22d-4021-beb5-eff79d7e9c4c,Guangzhou Fulfilment Center 2592,Guangzhou,Guangzhou,33717,67.3,Regional
c9e10fdc-d0d1-4a42-8c25-3c27b3fc29a7,Dubai Regional Hub 2593,Dubai,Dubai,63820,61.39,Regional
8d2f28d5-f215-4fbb-844d-66d28038d8ab,Yokohama Fulfilment Center 2594,Yokohama,Yokohama,5597,85.47,Regional
85071223-7c59-4338-8046-29f3b0bbb5f2,Amsterdam Bonded Warehouse 2595,Amsterdam,Amsterdam,68205,56.9,Regional
8af04eed-d5f5-4122-8496-cfec79d02591,Kolkata Bonded Warehouse 2596,Kolkata,Maharashtra,63349,85.7,Regional
49bfcf23-fc68-4675-a135-e9174fab88a2,Mumbai Fulfilment Center 2597,Mumbai,Maharashtra,32318,65.39,Regional
6b52ab65-2ada-424c-8752-8e973d776e09,Felixstowe Distribution Center 2598,Felixstowe,Felixstowe,67638,89.47,Regional
7693557e-e2a4-454e-9c3a-2c37b50fbffb,Bremen Regional Hub 2599,Bremen,Bremen,89646,98.0,Distribution
f336b142-37e3-4ff4-8a8e-02d31d4c42f5,Shanghai Bonded Warehouse 2600,Shanghai,Shanghai,33011,67.76,Bonded
4dfeec07-f5e0-42a1-b777-124fc0cf4644,Yokohama Fulfilment Center 2601,Yokohama,Yokohama,43243,58.24,Bonded
3a971c63-615c-4009-b07c-093e8f99e924,Manchester Fulfilment Center 2602,Manchester,Manchester,12048,47.29,Bonded
b19e5591-5281-47eb-b7cc-8a1cecf944f2,Singapore Fulfilment Center 2603,Singapore,Singapore,98695,94.4,Distribution
e2b16602-8c6d-4d44-bf89-5bc75518faf0,Bremen Distribution Center 2604,Bremen,Bremen,62971,57.85,Distribution
4c8094bc-d559-4a3f-8f3d-71756e2d556a,Singapore Fulfilment Center 2605,Singapore,Singapore,81863,79.41,Regional
b1ef26d2-c45e-43ce-a79f-d060c2c230f2,Tokyo Bonded Warehouse 2606,Tokyo,Tokyo,27203,35.0,Distribution
d431abc8-62f4-4449-a32e-0e946ef5ed23,Bengaluru Bonded Warehouse 2607,Bengaluru,Karnataka,17148,91.46,Distribution
923b1360-46f6-4097-9aa2-42f176d480a0,Yokohama Fulfilment Center 2608,Yokohama,Yokohama,31828,86.77,Regional
0a16a244-5152-45c1-b4e4-befc9c7440e7,Amsterdam Regional Hub 2609,Amsterdam,Amsterdam,111253,70.84,Distribution
449f61a2-8613-4c15-8ff4-d20e9332983d,Busan Bonded Warehouse 2610,Busan,Busan,119099,85.62,Distribution
2935f351-0684-4910-9cae-1f37aa57ce4f,Seoul Regional Hub 2611,Seoul,Seoul,102120,80.48,Regional
41a1cbce-a728-4115-874c-8478d0825e54,Frankfurt Bonded Warehouse 2612,Frankfurt,Frankfurt,47566,63.85,Distribution
33a67ef4-003f-4320-83ed-2dafc3c3a5d9,Hamburg Bonded Warehouse 2613,Hamburg,Hamburg,95346,85.74,Distribution
4f145c00-55ca-495e-8651-a6b1568e9765,Abu Dhabi Bonded Warehouse 2614,Abu Dhabi,Abu Dhabi,66465,73.24,Regional
2305965b-ba4c-4270-9eb7-67fbc3811c46,Chennai Regional Hub 2615,Chennai,West Bengal,20689,43.83,Distribution
23a8ac98-3a50-475e-b547-4bea414a7de4,Busan Fulfilment Center 2616,Busan,Busan,108178,45.44,Regional
53bd7b98-54ba-4af9-8cb4-df7493cf8f83,Hamburg Bonded Warehouse 2617,Hamburg,Hamburg,19480,76.23,Regional
9a10ede3-64ee-40c5-9875-27d61c97a546,London Regional Hub 2618,London,London,113623,77.66,Distribution
6ba98c5a-f54a-4c28-b714-97e183fb8167,Ahmedabad Bonded Warehouse 2619,Ahmedabad,Delhi,61952,58.75,Distribution
656a9c9e-f8a0-43b8-a5fa-84540f406ced,Manchester Bonded Warehouse 2620,Manchester,Manchester,9685,60.36,Distribution
eae5e0b2-6091-45fa-a185-277503da91e3,Singapore Distribution Center 2621,Singapore,Singapore,5410,87.92,Distribution
ac3d13c7-443c-4979-87c6-c0fb00419373,Rotterdam Fulfilment Center 2622,Rotterdam,Rotterdam,30454,73.1,Distribution
e1ffe945-b908-480d-881d-779ae7b37fc7,Ningbo Bonded Warehouse 2623,Ningbo,Ningbo,44054,54.34,Distribution
3f7d5abe-156e-4fa7-b4ea-b42c0d8244f9,Tokyo Distribution Center 2624,Tokyo,Tokyo,9079,83.39,Distribution
39f718a0-fa46-46b9-b09c-b0e26ab5b086,Felixstowe Regional Hub 2625,Felixstowe,Felixstowe,48454,72.88,Distribution
45074964-3d69-400f-86ae-44d82e4d43a4,Abu Dhabi Regional Hub 2626,Abu Dhabi,Abu Dhabi,28110,61.07,Bonded
04bc25be-7d78-4ffd-9788-5258a7b2b56f,Manchester Distribution Center 2627,Manchester,Manchester,23602,86.02,Bonded
1c9370c1-ca9d-4aa8-8e76-8f2f595a9556,Chennai Bonded Warehouse 2628,Chennai,Telangana,45118,70.77,Distribution
0ec9e50a-b3c8-4a67-9eb7-4a6579e8b45c,Felixstowe Distribution Center 2629,Felixstowe,Felixstowe,22636,79.3,Distribution
4f7a60d4-155e-48da-8b02-2a9d0d19c875,Dubai Regional Hub 2630,Dubai,Dubai,13411,65.75,Distribution
c007a87d-7c5c-4bf9-a5b7-ad5f1fcda775,Dubai Distribution Center 2631,Dubai,Dubai,53032,76.36,Regional
8551cd6d-bf23-4141-b199-2a4e5ca1ec10,Rotterdam Fulfilment Center 2632,Rotterdam,Rotterdam,103531,62.97,Distribution
1a0698d5-f7c7-4018-adc1-a0739072c2fd,Amsterdam Distribution Center 2633,Amsterdam,Amsterdam,87802,72.96,Regional
2ea99f35-f130-48b0-9f8e-88e15f113346,Singapore Fulfilment Center 2634,Singapore,Singapore,113141,85.72,Regional
892d2aa8-69fa-45bc-9d0c-6b0ca2a084c7,Tokyo Regional Hub 2635,Tokyo,Tokyo,13178,81.06,Distribution
74593e88-cdd8-428d-acc3-6f53b8d55424,Felixstowe Distribution Center 2636,Felixstowe,Felixstowe,19603,69.34,Regional
fc20c3b0-a92a-413d-a742-2b7228534210,Rotterdam Bonded Warehouse 2637,Rotterdam,Rotterdam,50565,61.2,Regional
f9c6852a-b2bd-4a52-babe-08f57a2d2bc6,Houston Bonded Warehouse 2638,Houston,Houston,114603,56.18,Bonded
4e58d9ec-5ef4-4e54-8771-f797f6899e93,Singapore Bonded Warehouse 2639,Singapore,Singapore,69934,77.09,Distribution
d575ac28-b457-4a8a-b245-912147d4dc74,Singapore Bonded Warehouse 2640,Singapore,Singapore,70762,79.6,Regional
fb17b88e-085e-44c4-8844-62b4a3056499,Busan Fulfilment Center 2641,Busan,Busan,10595,52.39,Distribution
c3111edf-5c84-4ccf-80fe-cd3509c373e2,Ningbo Fulfilment Center 2642,Ningbo,Ningbo,109759,79.88,Bonded
02ca2d7d-c3d4-467f-8ee2-6376e445f6b0,Incheon Distribution Center 2643,Incheon,Incheon,87734,68.15,Bonded
55e6a0bc-2847-41c9-9e2f-72a2f8153475,Los Angeles Distribution Center 2644,Los Angeles,Los Angeles,74115,65.24,Distribution
7344a2b8-5494-4292-8f81-8ed9211cbdcb,Singapore Regional Hub 2645,Singapore,Singapore,50590,85.98,Distribution
315b1d29-498f-4c7c-a1a8-2b6bcbdadcec,Ningbo Regional Hub 2646,Ningbo,Ningbo,95015,76.26,Distribution
40dc1ee3-3416-4f1e-876a-c6b4c300fcea,Bengaluru Fulfilment Center 2647,Bengaluru,Delhi,84964,67.97,Distribution
4031aa0c-04ca-4149-8e69-a0954cbaa65f,Amsterdam Fulfilment Center 2648,Amsterdam,Amsterdam,15460,78.33,Regional
9dd36c7e-b19c-4dd2-aab4-cb8f91883448,Chennai Bonded Warehouse 2649,Chennai,Gujarat,42536,80.39,Distribution
d734c7cb-93be-47a0-be33-f8a4049230c5,Yokohama Regional Hub 2650,Yokohama,Yokohama,54965,89.43,Regional
e5903f5c-7a69-4231-a4ad-7e9148978b6e,Bengaluru Bonded Warehouse 2651,Bengaluru,Gujarat,60644,55.02,Regional
7943d74f-8b38-4e8a-8ea4-4ea260b17806,Yokohama Regional Hub 2652,Yokohama,Yokohama,80742,81.25,Distribution
1508d566-83b1-4ea1-829d-903a7f0cb6e2,Mumbai Bonded Warehouse 2653,Mumbai,Delhi,16363,61.54,Distribution
7552bb0d-a5d8-4715-ad90-2196b2eb2b73,Felixstowe Regional Hub 2654,Felixstowe,Felixstowe,32451,69.16,Regional
2f243273-8dbd-4cd4-a8da-9bc1cc303e76,Bengaluru Fulfilment Center 2655,Bengaluru,Gujarat,28441,88.68,Regional
4ff1aa50-12bc-49e9-a2a2-619764c0b244,New York Fulfilment Center 2656,New York,New York,93785,95.6,Distribution
cacb3b99-7cfa-42a3-9bee-24086a0b6c01,Shanghai Distribution Center 2657,Shanghai,Shanghai,58350,80.84,Distribution
47c3429c-61a1-4e58-88d0-79cc2b5f091e,Busan Regional Hub 2658,Busan,Busan,108866,81.98,Distribution
7fba35c3-15f1-47a4-822e-085380f72435,Rotterdam Regional Hub 2659,Rotterdam,Rotterdam,31657,81.71,Regional
62565b4f-97b7-4ee6-bb57-d4be74c07833,Guangzhou Fulfilment Center 2660,Guangzhou,Guangzhou,58701,55.6,Distribution
375326d9-b5fc-4037-964d-0416a0fd3849,Incheon Distribution Center 2661,Incheon,Incheon,63784,84.21,Regional
162181e0-3997-4658-ad9a-40fd55982d99,Yokohama Distribution Center 2662,Yokohama,Yokohama,40575,47.58,Regional
a99dbbc0-ded1-4b9e-a6f2-1b460cd616c4,Rotterdam Distribution Center 2663,Rotterdam,Rotterdam,104607,77.65,Distribution
514870af-e7a5-4ae7-8a86-4ffceb2d50d4,Kolkata Regional Hub 2664,Kolkata,Karnataka,80090,73.74,Distribution
4efbe288-08da-4519-8818-f43dbf8a989e,Chicago Regional Hub 2665,Chicago,Chicago,110938,35.0,Regional
6923028f-e6f1-4042-ac84-d8e55d0496c5,Tokyo Bonded Warehouse 2666,Tokyo,Tokyo,88516,72.66,Regional
8025b4ad-ed2d-42a7-9e76-0d7d01621f70,Yokohama Distribution Center 2667,Yokohama,Yokohama,5145,89.66,Distribution
8d930098-8cae-40af-ae93-b753839aa780,Amsterdam Distribution Center 2668,Amsterdam,Amsterdam,60523,90.29,Distribution
a38824d1-a303-4f67-a255-51faa8a55a1c,Chicago Regional Hub 2669,Chicago,Chicago,88130,75.7,Distribution
94a32af6-8c9a-4175-82c7-fd887e3f1f0a,Abu Dhabi Fulfilment Center 2670,Abu Dhabi,Abu Dhabi,71050,35.0,Regional
007b050a-bdc3-4b93-9e0e-8d0fc0f2ed95,New York Regional Hub 2671,New York,New York,111195,66.79,Distribution
e831d66c-d55a-4ad4-a6c2-66d65ac20ada,Abu Dhabi Fulfilment Center 2672,Abu Dhabi,Abu Dhabi,40565,75.24,Distribution
93bd35d5-f488-441f-a57f-b171d61a4392,Shanghai Distribution Center 2673,Shanghai,Shanghai,25210,65.44,Bonded
cd820437-37ff-47db-be0d-6072ff374b20,Kolkata Distribution Center 2674,Kolkata,West Bengal,96490,89.6,Distribution
4e53b076-89d8-4ea2-be75-416a5caef167,Sharjah Fulfilment Center 2675,Sharjah,Sharjah,45949,62.72,Distribution
34c5d0ec-cf33-456f-bab5-45868bcc7d38,Los Angeles Regional Hub 2676,Los Angeles,Los Angeles,76219,78.61,Distribution
f445582c-fd54-40ce-bc7d-89e11754f1b0,Felixstowe Distribution Center 2677,Felixstowe,Felixstowe,44256,69.09,Distribution
0aa9c335-cecf-4d75-b51f-375e4adf8e2e,Guangzhou Distribution Center 2678,Guangzhou,Guangzhou,28161,82.79,Distribution
ac9f563d-bd6f-4ab7-bc40-e33d9708c493,Seoul Bonded Warehouse 2679,Seoul,Seoul,97942,73.41,Distribution
a62a2d1d-f7d8-4b07-aceb-6ee116aa8d4b,Singapore Bonded Warehouse 2680,Singapore,Singapore,31382,80.28,Regional
783643d5-04e0-4e62-a90a-96967813a9d0,Amsterdam Distribution Center 2681,Amsterdam,Amsterdam,51535,72.64,Regional
03dbfce7-3af4-4a68-a031-a676e2629af2,Singapore Bonded Warehouse 2682,Singapore,Singapore,38638,78.66,Regional
d8b4c0e1-1c45-4a07-a875-bb7c6c779dd3,Sharjah Bonded Warehouse 2683,Sharjah,Sharjah,34180,66.34,Regional
1c40e922-014a-4ea9-bc12-c1446479be85,Rotterdam Fulfilment Center 2684,Rotterdam,Rotterdam,72216,61.71,Regional
bbde97bb-0f02-458d-a8a3-0450324a5821,Chennai Fulfilment Center 2685,Chennai,West Bengal,42249,80.06,Distribution
68506b4a-fe40-4c64-8e10-acc883a8fcff,Frankfurt Bonded Warehouse 2686,Frankfurt,Frankfurt,104229,79.61,Distribution
b5e52ec2-f91a-48b0-95eb-47d0a4cc08e4,Singapore Regional Hub 2687,Singapore,Singapore,64258,74.39,Regional
a7c75515-8c8a-42e8-93c4-95b1b95c7f0a,Dubai Bonded Warehouse 2688,Dubai,Dubai,115849,80.97,Bonded
e7c81d6e-1028-466c-be67-0d5b187af333,Frankfurt Distribution Center 2689,Frankfurt,Frankfurt,13952,86.16,Bonded
d310a770-b855-42ad-86fe-6a1ab55cae8e,Amsterdam Distribution Center 2690,Amsterdam,Amsterdam,60385,78.12,Regional
e2d58a25-348f-4501-9532-2abd5704d52e,Seoul Fulfilment Center 2691,Seoul,Seoul,110740,68.34,Distribution
6b002ba6-df1a-4808-884f-63311971f4be,Tokyo Regional Hub 2692,Tokyo,Tokyo,114314,85.09,Regional
61c99c7b-d733-4a0b-994f-81904d336501,Los Angeles Fulfilment Center 2693,Los Angeles,Los Angeles,78180,76.07,Distribution
cae630c6-8443-433c-b6e8-9458b27d7352,Los Angeles Fulfilment Center 2694,Los Angeles,Los Angeles,100614,75.61,Distribution
e4c689f9-f924-4b5a-b964-249d58332f41,Incheon Regional Hub 2695,Incheon,Incheon,102590,78.87,Regional
2b0b7214-c5aa-486a-a8a6-fb4f0fcee6ce,Abu Dhabi Distribution Center 2696,Abu Dhabi,Abu Dhabi,18615,70.81,Regional
4224e283-0f78-4ea8-81bc-418bb1ad548e,Singapore Fulfilment Center 2697,Singapore,Singapore,32660,60.32,Distribution
9f9d47b9-0bce-4a7d-b787-fc532d83a73c,Singapore Fulfilment Center 2698,Singapore,Singapore,110160,74.72,Regional
f7bf3072-afe1-4a20-9aa7-5a1a18ccc59a,Shenzhen Bonded Warehouse 2699,Shenzhen,Shenzhen,59528,76.44,Bonded
eae52e7d-3386-49c8-a8a7-f83bb2ae4c94,Shenzhen Fulfilment Center 2700,Shenzhen,Shenzhen,49261,66.27,Distribution
a57fa03f-ec63-491b-b440-7d2c93d679ae,Houston Bonded Warehouse 2701,Houston,Houston,111498,73.36,Distribution
e1c5c217-db49-4eca-afab-7843bbe22977,Hyderabad Distribution Center 2702,Hyderabad,Delhi,77799,66.5,Regional
5ba144ac-527d-4b91-be03-78b065588cf2,Chicago Fulfilment Center 2703,Chicago,Chicago,65336,86.03,Distribution
df6a8e37-6144-4b0b-95d7-f589fe34d468,Singapore Distribution Center 2704,Singapore,Singapore,31048,91.0,Distribution
fda9e77f-e3c9-43ef-8fc1-5bc2d5139bf6,Manchester Fulfilment Center 2705,Manchester,Manchester,54926,75.29,Distribution
a8d03505-254e-49ef-bb83-a0648a4c53d8,Yokohama Fulfilment Center 2706,Yokohama,Yokohama,11275,65.89,Distribution
8918b4ba-2af9-4a1f-a653-469950e9170c,Seoul Distribution Center 2707,Seoul,Seoul,55891,52.32,Distribution
73c8d5b8-f9df-442d-9853-f6a7b94cc883,Tokyo Fulfilment Center 2708,Tokyo,Tokyo,32446,74.36,Regional
3c1eaa1f-be34-493e-bd61-d20252245972,Singapore Bonded Warehouse 2709,Singapore,Singapore,51801,77.48,Distribution
e92afda1-d1d9-4712-988c-6b1adcd697a9,Manchester Regional Hub 2710,Manchester,Manchester,39911,58.89,Distribution
5af1bab1-ed31-4fd3-b000-c24c07f0d05d,Amsterdam Bonded Warehouse 2711,Amsterdam,Amsterdam,99507,61.92,Regional
3c5e87dd-eb2a-45fc-8053-3c62ab22240f,Singapore Regional Hub 2712,Singapore,Singapore,29005,75.95,Distribution
dd170a70-cbc3-4fe7-90f7-a4f05d240f29,Felixstowe Regional Hub 2713,Felixstowe,Felixstowe,34950,75.08,Distribution
a215d9d1-36e5-4012-8635-e01dd0c7cbef,New York Distribution Center 2714,New York,New York,28077,59.52,Distribution
55260352-b7ac-4087-97b1-c633b24c3630,Seoul Distribution Center 2715,Seoul,Seoul,108488,94.7,Distribution
2b0fc7ee-248c-4bb5-8611-2f594db2bb00,Yokohama Regional Hub 2716,Yokohama,Yokohama,69212,86.89,Distribution
ca351d7f-891a-4078-ba1a-f710a8056388,Abu Dhabi Bonded Warehouse 2717,Abu Dhabi,Abu Dhabi,47978,63.05,Distribution
e95d6378-bfe5-4af1-a8fc-f47702ffb6a2,Ahmedabad Bonded Warehouse 2718,Ahmedabad,Tamil Nadu,47060,56.26,Bonded
52c50fe0-5c48-4ae5-9c61-6c81b2b08143,Guangzhou Fulfilment Center 2719,Guangzhou,Guangzhou,18362,82.71,Distribution
d3518b78-89e0-4a4e-949f-58fcf239d4f2,Seoul Distribution Center 2720,Seoul,Seoul,61815,74.26,Regional
23b1ebac-7d97-4bfe-840f-f70364bb91bd,Osaka Distribution Center 2721,Osaka,Osaka,19950,57.38,Distribution
2f3ff5e9-baf3-4818-9fe7-bf25f21c7faa,New York Bonded Warehouse 2722,New York,New York,64359,70.4,Distribution
120f0631-e6f3-4ceb-86ff-2b6f1e54ec42,Tokyo Regional Hub 2723,Tokyo,Tokyo,23033,98.0,Distribution
d3780e1d-8678-4220-b113-6fb93ad5d281,Rotterdam Bonded Warehouse 2724,Rotterdam,Rotterdam,5189,84.63,Distribution
84da41aa-cc65-4aa9-b221-a96623b2add4,Yokohama Regional Hub 2725,Yokohama,Yokohama,9593,89.37,Bonded
e5c3f215-b41a-4344-8ae8-e8a4bd139b1a,Mumbai Regional Hub 2726,Mumbai,West Bengal,78907,94.74,Distribution
2b533d16-81e9-4aa9-811a-9c646a2c8ebe,Amsterdam Regional Hub 2727,Amsterdam,Amsterdam,95336,67.68,Distribution
62d0dbef-9f22-4d38-9c92-32bf2cf4034b,Rotterdam Regional Hub 2728,Rotterdam,Rotterdam,79910,71.56,Regional
7231e509-a695-44ae-8200-d9f06c906ce0,Seoul Bonded Warehouse 2729,Seoul,Seoul,100311,68.07,Regional
c7ffecbb-22e5-424e-9ec3-e7ff2406fa72,New York Regional Hub 2730,New York,New York,35011,71.49,Distribution
759b32d1-fddd-45d9-a004-639b9584f7bf,Shanghai Distribution Center 2731,Shanghai,Shanghai,83725,80.23,Regional
93acd660-4e40-4172-8bc2-a4466bdc4b8f,Amsterdam Distribution Center 2732,Amsterdam,Amsterdam,43131,83.53,Distribution
4e1a80f2-2cdc-473c-a1de-81b8b04f9576,London Bonded Warehouse 2733,London,London,77469,62.3,Bonded
b915e783-3521-4e89-b2f9-4334447ac3a2,Los Angeles Distribution Center 2734,Los Angeles,Los Angeles,16125,73.96,Distribution
21c1954e-6a7e-44cb-83b7-bb11c2b4d804,Kolkata Distribution Center 2735,Kolkata,Gujarat,44821,81.43,Distribution
bd8fa33f-daa6-455a-99c4-95973fd712b8,Busan Regional Hub 2736,Busan,Busan,81209,67.1,Regional
ca792507-e234-4e4b-802d-48d1174b453d,Shanghai Fulfilment Center 2737,Shanghai,Shanghai,65232,68.0,Regional
b353fe69-69cc-4595-9051-df8df80102c4,Frankfurt Bonded Warehouse 2738,Frankfurt,Frankfurt,51740,43.77,Distribution
315ad38a-eed9-4a5a-aaaa-eed6f4266b95,Kolkata Distribution Center 2739,Kolkata,Gujarat,6997,63.95,Distribution
16a2bd98-275d-45d3-a982-0d581ce5adb0,Frankfurt Regional Hub 2740,Frankfurt,Frankfurt,39399,43.19,Regional
dc87f214-98e7-41c9-a8ed-525b7c794464,Amsterdam Fulfilment Center 2741,Amsterdam,Amsterdam,39625,88.69,Distribution
2e2cb0c0-6bd4-4f1d-8a65-475641dbf550,Rotterdam Fulfilment Center 2742,Rotterdam,Rotterdam,60272,83.61,Distribution
eb9dfacc-9a8e-4537-b4e7-241e48369c3f,Kolkata Regional Hub 2743,Kolkata,Tamil Nadu,76123,72.84,Distribution
99b2539e-aae8-4435-9679-d6bf940e8a30,Sharjah Fulfilment Center 2744,Sharjah,Sharjah,104173,66.45,Regional
07a4efc7-e75f-46d1-8fd2-f4fcf1c7d569,London Fulfilment Center 2745,London,London,112207,71.02,Distribution
710080a4-36e2-4dab-a589-6c5910b42b0b,Amsterdam Regional Hub 2746,Amsterdam,Amsterdam,99934,72.28,Distribution
96d22c1d-18af-4181-817b-a44ae13d5171,Felixstowe Fulfilment Center 2747,Felixstowe,Felixstowe,110226,88.2,Bonded
cafdd378-fb46-4685-9e69-50cf02487d79,Shanghai Regional Hub 2748,Shanghai,Shanghai,100940,68.39,Distribution
8465229e-8427-493c-b98b-ed9849de70db,Manchester Bonded Warehouse 2749,Manchester,Manchester,63622,62.58,Distribution
5a7b4cd9-0add-4648-b8d2-1b699034c242,Dubai Fulfilment Center 2750,Dubai,Dubai,48575,70.54,Regional
ff03879a-5508-4004-b119-373ea8cb18a1,Abu Dhabi Fulfilment Center 2751,Abu Dhabi,Abu Dhabi,75466,96.22,Regional
a4e5bf0b-b20c-45b7-92cd-cc3913e099f7,Chennai Fulfilment Center 2752,Chennai,Karnataka,16429,70.8,Distribution
0cf78c80-8d8e-4d2d-90b4-d3210d047f69,Osaka Bonded Warehouse 2753,Osaka,Osaka,11681,86.07,Distribution
54e974ee-1903-4e3e-bdf4-4aa4fb73553a,Hyderabad Fulfilment Center 2754,Hyderabad,Karnataka,79013,72.08,Distribution
f6f27b4e-af31-4f29-b277-f2c4a12fc314,Hyderabad Distribution Center 2755,Hyderabad,Maharashtra,16951,87.81,Distribution
4066e816-14c5-483d-80b9-1c6414aaf06f,Busan Fulfilment Center 2756,Busan,Busan,116062,79.68,Bonded
e66be87d-355b-4023-bf41-b5e39ba73db4,Bremen Bonded Warehouse 2757,Bremen,Bremen,108120,60.45,Regional
00efa88e-d1eb-47da-a481-bbf3c72d78ef,Abu Dhabi Regional Hub 2758,Abu Dhabi,Abu Dhabi,112977,85.04,Regional
80911efc-2281-449f-9212-5c3e2ff6c92d,London Bonded Warehouse 2759,London,London,105316,76.48,Bonded
fe443773-24a8-4b33-8ca6-6beb1ee12182,Seoul Fulfilment Center 2760,Seoul,Seoul,62282,53.55,Regional
3d280ddc-a7df-4c29-a994-01a5d2f4066d,London Fulfilment Center 2761,London,London,118009,84.62,Distribution
bfe0f018-c4c7-470d-8f10-b87762c037f5,Rotterdam Distribution Center 2762,Rotterdam,Rotterdam,13467,56.59,Distribution
d9727e10-dffe-4e19-af0a-d0db575b5f0f,Amsterdam Regional Hub 2763,Amsterdam,Amsterdam,7888,57.76,Bonded
ce226072-68c1-4297-b826-2a40f177e1cc,Los Angeles Fulfilment Center 2764,Los Angeles,Los Angeles,103723,90.95,Regional
09e9b044-6cdc-474e-997b-1a204479dab8,Singapore Regional Hub 2765,Singapore,Singapore,106627,81.68,Regional
8f9b494b-b03d-48ef-9132-27d42805fda3,Hamburg Regional Hub 2766,Hamburg,Hamburg,71925,54.87,Distribution
bb12290f-c0e6-4d99-8868-e55b5ed896de,Tokyo Fulfilment Center 2767,Tokyo,Tokyo,69140,63.1,Distribution
1487a234-33be-4e47-a404-fd3a275af1f0,Rotterdam Fulfilment Center 2768,Rotterdam,Rotterdam,47270,64.54,Distribution
97f2d34b-f5d1-4957-9a53-6f7d705713cd,Los Angeles Bonded Warehouse 2769,Los Angeles,Los Angeles,24954,77.89,Distribution
365f72a2-8245-4ad1-ba6f-ddbad781d2b3,Sharjah Fulfilment Center 2770,Sharjah,Sharjah,106803,98.0,Distribution
075e9cc0-d45d-4346-853e-9d203ad9905a,Singapore Bonded Warehouse 2771,Singapore,Singapore,109673,77.44,Regional
0689eb52-1156-4182-867e-12ecc5520bde,Hamburg Fulfilment Center 2772,Hamburg,Hamburg,100410,51.98,Bonded
