customs_id,customs_required,documentation_complete,inspection_required,cargo_type,destination_country
83307a2c-d415-4cf2-8fd1-b1e16fe0b586,True,False,False,Chemical,Japan
702d21c1-cedc-4c45-9a91-52b73993400c,False,True,False,Electronics,China
197b538e-a6db-4d83-aa2c-02aa0e0a2122,False,True,False,Pharma,United Kingdom
ba7f0cf0-1550-4c86-ad18-554b5e5f6f6d,True,False,False,Machinery,India
058ef933-bb40-4f46-b13c-33f284f4823c,True,True,False,Perishable,UAE
dc226e0d-60f1-42c4-8135-ed01f78aa773,True,True,True,Electronics,India
175acf63-b8de-4533-bd78-19682cc5e0e2,False,True,False,General,India
887b3ea1-9ea3-4c53-b9cc-ea2709d7072f,True,True,False,Machinery,India
9048f1f1-6770-4f64-be51-07f62e2c1b30,True,True,False,Textile,Japan
86b8f580-176b-4e3d-82a2-85999b5b78a2,True,True,False,Pharma,India
4a98d904-964f-4849-b671-bbcd3eeec22a,True,True,False,Perishable,Japan
c6cc9f46-e5e2-4cde-9255-af0c6e7e1a59,True,True,False,Machinery,Germany
8fd7e431-12df-4b10-8453-100210d93984,True,False,False,Perishable,China
6025c358-3768-49b8-bf6f-6e097c61a8f6,False,True,False,Chemical,United Kingdom
8c1788cf-5ec8-4ff1-8cdc-7f799ebcb45a,True,True,True,Electronics,United Kingdom
b90385ee-a752-4635-a071-89bf8d0c5372,True,True,False,Textile,United Kingdom
140ed7c0-4883-45fc-b497-6c22076e0c64,True,True,False,Electronics,United Kingdom
dc367895-e7e5-4924-8001-caada64ff6d8,True,True,False,General,Germany
03caa50d-e7ed-486f-961a-166e211e39dd,True,True,False,Hazardous,Germany
b5570c3e-b85c-4236-838e-3b8b6f78a776,True,True,False,Pharma,UAE
2ffb829b-0a49-4785-8a52-8ac4487e7499,False,True,False,Chemical,Germany
bd530180-790a-4dc2-ab30-181bb30f6df2,False,True,False,Pharma,Japan
04d9797a-756e-400d-9c46-26c976969516,False,True,False,Pharma,United States
080fcf3c-2776-4b64-8517-ec1c2bcc6a83,False,True,False,Hazardous,South Korea
43c70698-ccfe-4b08-b1ef-52536f7309af,True,True,False,Perishable,Germany
16b95d5d-87f0-44e7-971f-d4f73e0401ec,True,False,False,Machinery,Singapore
7b8e5e7f-81a4-4b58-b6b6-fb4e9baada19,False,True,False,General,Germany
a864c8e5-673a-45b1-aabe-a01913f88d72,True,True,False,General,Japan
32998f4a-56db-428e-a623-fd3a5b1601d3,True,True,False,General,United States
53e5d6c5-534e-48e0-9667-e93f8bf67248,True,True,False,Textile,Germany
1d56d2c2-eeef-4683-9e8a-6f88d4721136,True,True,False,Chemical,India
b5378a82-8172-40ec-a3e0-0580b949ae5e,True,True,False,Machinery,United States
dcb7332e-ffcb-4b6a-b4b9-7da25fb9e691,True,True,True,Electronics,United Kingdom
0cf1af10-aab2-4a66-a038-c908b156e4e0,True,True,False,General,Japan
dea89c0e-a9b0-4466-927a-90e5ae87e584,True,True,False,Perishable,United States
1de13bd0-d117-459d-b48b-e9c370596535,False,True,False,Chemical,Japan
f5e7395c-24dc-4546-946a-52d81b73b6d9,False,True,False,Chemical,UAE
6ff6df6c-189a-4281-bbdd-adfff45ce856,True,True,False,Perishable,Japan
e1c13dda-a26c-42ef-bd3a-385b272c7e4c,True,True,False,Electronics,India
bd0e7486-404e-4d2d-9dbf-a53e2f648a17,False,True,False,Perishable,UAE
ff8340a9-dff0-4afd-9d46-ffe27af0cc2e,False,True,False,Machinery,South Korea
27e8d220-8815-4d43-96b4-e49c62e41c94,True,True,False,Textile,India
6dfb43ce-4878-4918-a85c-7e7072aaebca,False,True,False,Perishable,South Korea
62250118-0b75-4ccd-8b91-c32c24d9cd7e,True,False,False,Chemical,United States
86dd2970-f4b7-486b-ac0e-50c2fdb651a0,True,True,False,Hazardous,India
ed8a819f-03d5-4967-bd06-3fdf68e25f8a,True,True,False,Chemical,South Korea
124d9c58-8167-42d5-8e10-dc5317f7508e,False,True,False,Perishable,Netherlands
2ca784bf-fd97-43fc-812b-90857aeab0c5,True,False,False,General,Singapore
17d685fa-6eac-4d70-99dd-daf5eea345cf,False,True,False,General,Germany
77187182-4fe1-473c-a4e1-0d157c4a88eb,False,True,False,General,Netherlands
950d2904-de42-46e4-81dc-823edf7886d9,True,False,False,Textile,China
3b96374c-7fc0-4d45-ab88-65e07875dd18,True,False,True,Pharma,Japan
55e2ba0f-3495-4b50-b37f-21147073b6c0,True,True,False,Chemical,Japan
f45bcefe-e485-480d-9f48-4145472fa56b,True,True,False,Machinery,South Korea
f245bdb5-3926-45e9-a179-d7e265412297,True,True,False,Hazardous,India
6e29c958-d73d-424c-94ee-459d43e6441c,False,True,False,General,India
cb9955d2-2eb9-45e7-87bd-d05920bf0146,True,True,False,General,UAE
6878fe86-34ff-4193-8b67-f893f184bf7f,False,True,False,Hazardous,China
e0a3971e-4c54-4a82-b93a-58cba0af859d,False,True,False,Electronics,India
962f4d7d-f758-404a-ab52-8e6b09df3dac,True,True,False,General,China
34eebb01-6454-48b0-bc40-8f467eb3efd5,True,True,False,Electronics,United States
7cf35e55-7268-497a-bdfc-30623c29a031,True,False,False,Machinery,Netherlands
8d22647b-183d-43f3-aa63-d24582d55de9,True,True,False,Textile,Japan
ca5fee6b-6726-4047-8910-61ec1d37309e,True,True,False,Machinery,India
00ef8808-fa2f-4c76-92c6-cc5b340ab7ab,True,True,True,Hazardous,Germany
0812ea5e-4b1c-4cac-8deb-f7cb0371618d,False,True,False,General,South Korea
7b83297e-791c-4073-af54-e9d019416ce3,True,True,False,Textile,United States
873976dc-635e-4335-9251-0c185ae8d73a,False,True,False,Perishable,Germany
f1f40d22-8470-4ad5-a19a-6f8f3dc7c991,True,True,False,Electronics,China
5f0db047-3534-4532-9e3c-359aaaadb167,True,True,True,Perishable,Singapore
1b83ec01-1217-4b30-a489-7e7140b4c9b1,True,True,False,Pharma,UAE
b8944a0d-2629-4350-b8bf-d11e3595642f,True,True,True,Textile,Germany
df73dbe0-d2e7-4a9c-aef6-a65957a982e6,True,True,False,Chemical,China
b2f3ff97-f01c-4ae7-ae6a-6b7b920ae286,True,True,True,Pharma,China
5abbe660-9190-484e-8794-dd583813c4ca,True,True,False,Hazardous,Singapore
1951968b-dcb4-4bad-9753-9576700710fc,False,True,False,Chemical,South Korea
efd752f4-9d41-480f-8179-996661b44967,False,True,False,Textile,India
83b64a9f-a4e3-46de-a8ec-0821ee73c304,True,True,False,Electronics,Japan
e35dce5f-c39c-40ab-9a0b-97d1ce9c1015,True,True,False,Pharma,China
eb5c596a-f359-4938-a432-02b41225a23d,True,True,False,Hazardous,United States
2b40755a-4f72-4566-b886-e518856a0025,True,True,False,General,Germany
4ba28f6a-ab09-4956-a073-5cb2655d2701,False,True,False,Chemical,Japan
6f66018d-ea11-46bf-ba1c-4e21bbd68395,False,True,False,Machinery,United States
c06bb2e4-36e2-47fb-a615-ecb6c61e02cd,True,True,False,Hazardous,United Kingdom
bb9f5331-872f-4402-9757-4acd6e56c484,True,False,False,Chemical,Singapore
9a89e74d-9db7-41cd-af43-8971a34a2dc8,True,True,False,Textile,South Korea
e3963385-36a9-4d63-a61b-a5f8d2bbedd6,True,True,False,Machinery,Germany
55f6a120-0e15-4ab7-92a6-fa5c46d8cd8b,False,True,False,General,China
21fffc0c-9201-4fd0-89bb-098eaf7547d4,True,True,False,Electronics,UAE
4b1292fb-867f-4480-8bb8-1e734fc4ad4e,True,False,False,Electronics,China
774c63f5-b89f-4f21-b32d-83a8ab1084a0,True,True,False,Electronics,India
b9d923f5-47db-4537-8d24-a7661870486e,True,True,False,Perishable,Japan
870a5fb3-ce31-4784-bd8c-455bbf2bdb7c,True,True,False,Perishable,UAE
12dadbc5-a08d-4139-b8c7-afd5fdda91c8,True,True,True,Textile,India
a6a55311-72b7-4f70-a003-a53c98bc5a9c,True,True,False,Machinery,United Kingdom
f61eda2f-fe5e-4933-b7a6-8edf0fa05be8,False,True,False,Perishable,Netherlands
b3be1969-46fb-4150-a241-6d089b639996,True,False,True,Hazardous,UAE
1d41a8c3-83d0-4a35-b87c-ff0bbf3cb5a7,True,True,False,Pharma,Japan
7e232f95-b703-4d79-a85d-6639c27f4d98,True,True,False,General,Netherlands
e2a6af70-3383-4fb6-857e-ae24b414bcbc,True,True,True,General,India
f165c1e0-6ccc-4d5f-ab40-ad8f2e20717d,False,True,False,Hazardous,Singapore
d84d9919-8a2d-4096-ae4d-5fb081e2e716,False,True,False,Perishable,United Kingdom
5c1aca39-b3c8-4c5b-952d-6730a62c437e,True,True,False,Pharma,India
efea2bba-a3f8-44d8-98d2-4e6bd0a81820,True,False,True,Pharma,India
a2752bc1-e1cb-42d6-beb6-a4a6f353dc67,False,True,False,General,Japan
10cd5077-c4bf-4ce8-bcaa-30f43f27bf62,True,True,False,Chemical,Germany
9dcfa34a-9aad-42a8-b785-0f3ab214e519,True,True,False,Electronics,Japan
a7dc0f84-db12-4fb4-9a5c-9ec086e90521,True,True,False,Hazardous,South Korea
77872c17-4a28-47e2-8846-2b02c3fecf0e,True,True,False,Hazardous,China
9d412623-b5d5-4b73-b505-6b0a1e79708e,True,True,True,Machinery,Germany
86cd9925-0a14-452c-8dc4-7593b49da97c,False,True,False,Machinery,China
7cb002c3-8864-435b-bf8b-c1f0db64ac28,True,True,False,Textile,South Korea
5f9b303b-1910-4dce-aa4e-c666a9c3103b,True,True,False,Textile,China
2513dca9-1db0-4378-b53c-ee23a17103c3,True,True,False,General,United States
c1c33a24-800d-487f-8c9e-ba25461ed520,True,True,False,Electronics,United Kingdom
2ba7723b-9640-4d62-b112-86afda9944ba,False,True,False,Perishable,India
c54cca21-c39d-4847-bec7-dd968dd3064f,False,True,False,Perishable,United Kingdom
5a6c70dc-50a0-4325-bc64-77ae8339844b,True,True,False,Machinery,Netherlands
bf97e10c-4de1-448d-ad9e-741e67e6b80d,True,True,False,Electronics,Germany
f127d8cb-577c-4b89-a385-0ba8fae1b319,True,False,False,Electronics,United Kingdom
f549af5a-c12e-482d-95e3-1d5a47afed7b,True,True,False,Pharma,Japan
18158b7f-42cd-447f-a659-df1d41519951,False,True,False,Machinery,Singapore
dd68bf97-a8bc-4fad-9ad9-0120d48cd420,True,False,False,Machinery,United Kingdom
dca91c1c-9b29-4a29-a34e-e902b5412dd9,True,True,False,Chemical,United Kingdom
b921be70-3aaa-4959-9d96-188eda5f9509,False,True,False,General,UAE
2083d2c4-2601-4cf2-b054-0d185a58e2b0,True,True,False,Pharma,Singapore
bfc8ff73-b4d7-426a-98a5-55d53ba9be71,False,True,False,Electronics,UAE
ed098fb8-871f-4bab-8f32-45ddbcd39334,True,True,False,Electronics,China
3db2809f-15c4-4fdf-aa67-e195f2ac061d,True,False,False,Electronics,Germany
29ea40c9-9971-42a1-87f3-6c2cc21c2962,False,True,False,Chemical,China
472aa817-caa2-48d9-9d26-ea282e9a1018,False,True,False,Machinery,UAE
0b7b4668-5586-4554-9080-c1dfc69d7a61,True,True,False,General,South Korea
388540d8-7def-4974-9f2c-c8f7e91c903f,True,True,False,Machinery,India
96edd63d-f68b-4bbb-ba44-1a7fa2e32323,False,True,False,General,UAE
4b301838-4b88-4a31-b8a5-d6f23bce5253,True,True,False,Electronics,United States
5b2b595d-a214-4271-816c-9c53836a10b9,True,True,False,Perishable,United Kingdom
1ba67825-ae58-4d63-b320-f73186966f96,True,True,False,Electronics,China
eccd8d8d-d95d-48cd-bb88-67ada1e9ac83,True,True,False,Electronics,Singapore
d51b8b84-fdc8-4649-adc7-f171c19af4bd,True,True,False,Chemical,Japan
93b555ad-ba9d-4574-b030-c8d5de5add45,False,True,False,Textile,Netherlands
ebdce43a-3acf-450f-afe4-289c469c6847,True,True,False,Perishable,China
a0a5aaf1-8622-45f5-b54e-e31d4fbb193c,False,True,False,Chemical,China
5929e49d-6a9f-417b-867a-5791686bb3c0,False,True,False,Electronics,United Kingdom
70e57ed1-ec70-4408-ba06-bafcba9fc26d,False,True,False,Perishable,Singapore
b10d2b00-91f8-4d58-a399-55d7fb563a52,True,True,False,General,Netherlands
ddbb5a8e-15be-4081-bfb1-70602eee3d6b,True,True,False,General,China
0593cfb8-ad65-465a-b358-b6b9cbbafb81,False,True,False,Perishable,China
dac47583-96e0-4d1f-a4ea-0d5ab1729636,True,True,False,Chemical,Netherlands
039d6a64-8952-4855-9f5e-6305bee1b9eb,True,True,False,Perishable,Japan
b079e1af-35f2-4e01-af37-cfdc1d778dbf,True,True,False,Hazardous,United Kingdom
f7796cbe-2577-4b42-85f4-9356717ec34e,True,True,True,Perishable,Singapore
6b83f6b6-06d6-4f35-9d9f-b7ba66a0fcb2,True,True,True,Perishable,United States
a74dc2dd-ffce-42d1-9882-b9c841e478e5,False,True,False,Hazardous,South Korea
2a5fccaa-f9ca-43ee-a17c-f3deb990f589,True,True,True,Chemical,China
9c49aaf0-7e74-4b5f-a39c-18030166768e,True,True,False,Pharma,Netherlands
90867e34-d07e-46c1-9bea-7c4f17dfb4bf,True,True,False,Pharma,Germany
861313ae-90e1-4f22-bf34-06893c677bbe,True,True,False,Textile,UAE
744ab251-a80a-4037-b401-6ddc5e79ce68,False,True,False,Machinery,South Korea
f44601c0-120b-4a3d-9d3d-26d84c25ae7c,False,True,False,General,Netherlands
b805be4d-ca49-426d-a244-a4d9cbe8ee8d,True,True,False,Hazardous,UAE
ef443aa1-3c45-4912-9606-45f81c305086,True,True,False,Machinery,Germany
e2f19b22-0655-45ac-beb7-ba43fc19e40c,False,True,False,Machinery,South Korea
83500ce8-417a-4039-8480-e7b8f3eebedc,True,True,False,Textile,United Kingdom
76e69fe5-24fd-476b-8adc-d9592e51d35b,True,True,True,Textile,United States
ab06fe4a-ec4e-495e-a760-f1e549a6469d,False,True,False,Textile,Japan
4ffb14a7-11d7-4b54-aa10-4cbd14dce2b0,True,False,False,Chemical,Singapore
61ced76a-c43c-48f7-93b3-401b769385d8,False,True,False,Hazardous,Germany
76a1e3d2-f954-4e27-951b-c53f4a9d91f6,False,True,False,General,India
1940da17-0dad-454b-9b20-72eb671a0138,False,True,False,Chemical,Netherlands
436eda4d-42ee-450c-b242-af81af336f90,True,True,False,Perishable,South Korea
be9e0d58-0c98-410f-a2fd-d2edea89050e,True,True,False,Machinery,United Kingdom
7cca9ce8-f154-4dca-8f37-399e05c2bf43,True,True,False,Machinery,Japan
254434dc-f280-4cfd-82e8-baad569086ee,False,True,False,Textile,United Kingdom
98bab341-ac47-4c4d-a550-5514584a3d77,True,True,False,Electronics,Japan
a0c49e67-ac63-4fc4-8c16-aedaa9c2af16,True,True,True,Perishable,Japan
0e12285a-a68a-457c-ba9c-739d99e28868,False,True,False,Perishable,Japan
ea670d4c-29ee-4552-bbc2-f5715019af0e,True,False,False,Pharma,Japan
b14f0091-a928-4599-9ad3-ca3088beddb0,False,True,False,Pharma,Germany
50ae32b1-26ae-4a21-a141-f00043d32d3d,True,False,True,Electronics,Germany
d8873739-a686-47a1-a970-acdd0d2c9178,True,True,True,Textile,United States
39036091-079e-4c48-a43a-b2a51b348b6f,False,True,False,Hazardous,United Kingdom
4583598f-e946-4bcd-bdcc-7f707919691e,True,True,False,Perishable,Netherlands
5f15147c-a931-43ef-b619-1188b8a43a8a,False,True,False,Chemical,Japan
9325a1a5-9731-45f7-adb8-61cbd684a313,True,True,False,Hazardous,China
5158425b-a614-4bca-bf23-4653618f5e1c,True,True,False,Electronics,India
4235ef93-d0df-4438-881d-6c11c6f48376,True,True,False,General,UAE
f97ebd72-7873-4c47-bf58-302fbc46320b,False,True,False,Electronics,United Kingdom
53c506dd-e8e2-4c68-b2e7-1c1840e4ecbf,False,True,False,Machinery,China
d57d823f-13c1-4556-bc90-35edd33de4d8,False,True,False,Chemical,United States
6b4bf9f3-9d53-40cf-bdb0-28561b03c97e,True,True,False,General,Japan
82699dae-d18f-42ed-9f1e-55ff94124f11,True,True,False,Perishable,Singapore
517722eb-b993-4276-a962-a362c0e437c1,True,True,True,Pharma,Japan
a5d84e19-ebd9-42f9-b1a5-fb04a85566ad,True,False,True,Machinery,UAE
80f17590-cc31-4106-a233-7d53f33829e9,False,True,False,Machinery,Japan
8d4de644-c4b2-4c60-b324-2b196dae1c98,True,True,False,Perishable,South Korea
989a18f1-c155-4ab0-962e-0a44d22346c5,True,True,False,Chemical,United Kingdom
3dd8e210-85ea-45f8-96cf-b7faf7bd6e22,True,False,True,Machinery,Japan
45841b95-77d1-453c-a42f-97fb393460ff,True,False,True,Hazardous,Germany
6875e8d9-b059-4cc7-bd79-a37b25ac22cb,True,True,False,Electronics,China
6e63f066-4b6d-40cc-831c-9eb0febffc7d,True,True,False,Chemical,Germany
d556740c-96e9-46de-952d-63c6f5a0c277,True,True,False,Machinery,China
ece8aa7c-0f32-4c51-9538-85adecc0432e,True,True,False,Hazardous,Singapore
d8719c04-0ee4-4e81-98fc-d616094a6d0e,True,True,False,Machinery,Germany
b26e8a50-a322-434a-b487-13b61574cbd5,False,True,False,Textile,India
c5870b15-e353-427a-83e0-113408bef268,False,True,False,Perishable,UAE
2276f815-8a28-40ac-aad4-139ddc3dfea5,True,True,False,Electronics,UAE
215ef456-8b8b-4ce3-bf15-7c78678e7aec,False,True,False,Chemical,UAE
4c4c0df9-8a32-4a85-a7a9-ca0283667ae8,False,True,False,Machinery,Germany
e1dda8f4-1645-498f-a8da-144c6e96f607,True,True,True,Electronics,Germany
da278a88-2fbe-4ae6-a240-6b6d70d68320,True,True,False,General,UAE
cbb26005-1860-47d1-8f90-91d16c5b58d0,True,True,False,Electronics,Netherlands
4a208261-8dba-4cc4-869d-5cd810a9abbe,True,True,False,Perishable,United Kingdom
be00c80d-22b6-45de-b7ef-7080a9c65e7e,True,True,False,Pharma,India
f5e17ebb-ae89-4753-b267-2f8ca72f172f,True,True,False,Pharma,South Korea
a5fa3903-20de-4628-9a9f-5aec6a12e6e5,True,True,True,Electronics,United Kingdom
1487c234-39d2-4109-9152-e8ed1db8f01a,True,True,False,Hazardous,Singapore
d8fc47a8-c03b-4c30-b5f3-6c8140154057,True,True,False,Textile,United States
346c90a8-6e3e-44f9-bb97-236cfc13bce4,True,True,False,Perishable,United States
bf931c92-af7f-4dd5-b079-5e633a629354,True,True,False,Pharma,South Korea
18b65df1-7f2a-4928-9cdd-489c30f51ad5,True,True,False,Hazardous,Japan
514f6b58-095f-4dbf-85ca-a7775c188a5b,False,True,False,Chemical,South Korea
6ed15c5e-403e-4147-a39e-c015664e1ba3,True,True,False,Chemical,Netherlands
9977bf32-6eca-4985-a094-e93dce05ae43,True,True,False,General,Japan
1a623715-2a4d-4904-aa0c-a9d7f26004c2,True,True,False,Textile,United Kingdom
e0856dc1-859b-49f5-9a4b-67c4656cc21c,False,True,False,Machinery,Singapore
e529ccda-9e57-480b-92dd-d06080641d53,True,True,False,Machinery,United Kingdom
be9d2295-8d77-4a3f-ab58-1c2f0044ede8,True,True,False,Electronics,South Korea
1d377678-0cfb-493e-b578-2846b59bc9e0,True,True,False,Electronics,United Kingdom
2566215c-ff97-459c-9d22-eda6a238facf,False,True,False,Perishable,South Korea
af2b834b-a6a9-4c69-a39d-36f483b6ca9e,True,True,False,Hazardous,South Korea
0f5ce012-cbc5-4fc2-9e86-7ee14a5fd9d1,True,True,False,Chemical,UAE
b94c8b0f-ab26-4ece-af54-e4c4557ad211,True,True,False,Chemical,United Kingdom
f133f8d4-ce46-4d1e-a355-9c227853b378,True,True,False,Pharma,United States
6fd41986-ec79-4dfe-a99f-df10ff1a2e8c,True,True,False,Hazardous,United Kingdom
0e3dedbe-d70d-46a2-8350-cf9b817d45c6,True,True,False,Textile,China
6ac58b26-b9cc-4a45-9ef2-fe9d0d9ec326,False,True,False,Perishable,Germany
6e41d0d4-a6c9-4f9e-b648-0ce642376e34,True,True,True,Chemical,India
1d574d5f-b75d-4e74-b708-99efbad80a74,True,True,False,Perishable,Germany
78996192-7f7d-466e-ba05-b7619c45f7c1,False,True,False,Hazardous,UAE
74fafe3a-d25a-47d2-9f28-8e8f64e7c835,False,True,False,Pharma,China
d1791031-b0a2-4b62-9d39-02804ea2bcb4,True,True,False,Machinery,Germany
29dd75fc-748a-4738-b67f-0bfd6d5d0c0a,True,True,False,Chemical,China
e20da8cc-23e2-419d-97db-39ee9341a0c2,False,True,False,Perishable,Singapore
8a29f9d4-0e58-4ec8-b622-089c7a63fe73,False,True,False,Chemical,UAE
32c2a70e-5841-47e4-9f59-b4b9a89a6939,False,True,False,Textile,Netherlands
3858d741-d895-4eb2-ab5b-0bbf39894e5a,True,True,False,Electronics,Japan
108769ba-49b2-4df2-8a27-0f3f2d9f2706,True,True,False,Machinery,China
79dbc46c-01f5-4ff1-ab55-b7169bc24b52,True,True,True,Chemical,Singapore
12edc9a0-6772-4fe7-9f34-5077b5447479,True,True,False,Pharma,United Kingdom
cee4af36-af7a-41f0-ae5b-4c66508b2b77,True,False,False,Perishable,India
1b6632d3-15a9-4a3f-86fa-fe2aac3d3403,True,True,True,Machinery,Germany
ca9f054c-4d01-4d06-a723-13974bc1c6ad,True,True,False,Electronics,Germany
08894412-2323-431f-b128-2a56c06bbe9a,True,True,False,Hazardous,Germany
c9487203-a9b2-45af-986e-835d90c6e193,True,True,False,Electronics,India
0c94c6b9-1344-47c0-a1af-4420db8f500e,True,True,False,Perishable,South Korea
7ccba074-9a6e-4802-a6ee-72c62f617e18,False,True,False,Electronics,Netherlands
58a5da7d-6562-4d1d-8c9d-713b84aaba0d,True,True,False,Chemical,India
a0f8042d-9acc-434a-8fd4-a4d76442ec7a,True,True,False,Electronics,Japan
4f73d5f3-2cf4-4de3-8c16-cd9e78c5093a,False,True,False,Machinery,South Korea
d6876736-2c21-407d-bc24-2c832aa16d2b,True,True,True,Textile,United Kingdom
99615438-9e34-429a-8d14-035632bd92d7,False,True,False,Electronics,China
c72a2a56-1014-4cd3-ad80-4117740b721f,True,True,True,Machinery,India
24aadff0-ed5b-4d5f-b6f4-76d60fe47481,True,True,False,Pharma,China
a42dfd15-97c7-4421-95be-b19347655eb1,True,True,True,Perishable,China
1d395d03-3017-4ebc-a544-335dc56aecc5,True,False,False,Hazardous,UAE
1e40d041-2e5f-4102-a4a8-8bc17c66b041,True,True,False,Chemical,United States
1e08ebe7-fad6-4042-bcfb-7c6e7365104a,True,True,False,Hazardous,United Kingdom
15a84ecb-2414-40b8-a3c8-af4ccb8926b4,False,True,False,General,Netherlands
51aaa30a-1dc4-4fbb-8e37-52755d57ea36,True,True,True,Textile,China
89a09c44-48b2-425c-af82-8dcef1c147f4,False,True,False,Perishable,South Korea
8564e478-a735-4b11-89d2-0ef43901b7b0,True,False,False,Perishable,India
31bf2882-1f7b-4d7b-863b-6a9af4ba3d03,False,True,False,Hazardous,United Kingdom
da790ffa-b712-4245-b863-4709903e2d1e,True,False,False,Textile,Germany
04c23321-e93a-41bc-ae97-7b4addc58928,True,False,False,Perishable,Netherlands
ef5d53ca-93a7-44f3-ab93-e9f2e1aa2be3,False,True,False,Perishable,Netherlands
e9319b91-786d-4ff6-8db2-1978e53d71d7,True,True,False,Textile,Germany
48447e6b-344c-481b-b5a4-c78d90bf1c0d,True,True,False,Machinery,United Kingdom
809924bf-a421-44a8-9141-9cc5f2ffa9aa,True,True,True,Electronics,United States
77d82dfb-0ef7-4886-9eae-89d051201bec,False,True,False,Pharma,United Kingdom
2a88b5a4-893f-4877-8835-53657a9baceb,True,True,False,Hazardous,United States
91223490-c491-4798-8ed3-db1f3987af43,True,True,False,Textile,United States
02ddcd70-06ef-4e7f-9fa3-2249e5993ef1,True,True,False,General,Germany
a06f7583-1633-4314-b1f1-a2171253b8d0,False,True,False,Perishable,India
da0971d2-05bc-4f46-926d-48ed76d5fe22,True,True,False,Hazardous,India
2828ca4b-eac4-420c-b3f3-218322baa93a,True,False,True,Hazardous,India
6fe7e87f-5637-4be6-81bb-b5feaa9bc66b,True,True,False,Perishable,United States
b7994f24-c2f3-4a2a-8be6-e012510d71fa,True,False,False,Electronics,South Korea
85cc8299-fcf3-4092-b9b0-1b2ef2fcaea1,True,True,False,Pharma,South Korea
fed0d9db-5844-4dfb-94dd-5f36504a6629,True,True,True,Hazardous,Netherlands
bd049729-283e-4ed5-af44-94e98c79a4db,True,False,False,General,Netherlands
d5df90b3-863a-4d1d-8b8d-58791929de72,False,True,False,Machinery,Singapore
0675b141-cbbc-4a03-913c-408dbcdfd174,False,True,False,General,Singapore
1657ee57-bcca-4200-b483-28aa1e1127df,False,True,False,General,India
682167bd-5bc1-4a01-b780-5d264d763f4f,False,True,False,Machinery,India
b4d817f3-568e-478a-a360-69936ad6f59c,False,True,False,Machinery,India
a6afe11a-a07e-47cb-a2cc-a4e0e3728fd4,True,False,False,Chemical,Japan
579251f5-2148-472f-b67b-ec3527fc3c1f,True,True,False,Pharma,Germany
e729ea8d-53de-4c23-8c22-04505216f8be,True,True,False,Pharma,Japan
e1ff4d95-bcee-4393-a29e-62ba0221948d,True,True,False,Electronics,United Kingdom
018099ac-ed6f-4dd1-9f6e-7ff840d7e09b,True,True,False,Pharma,UAE
7b8e9df2-0b54-4d55-aff8-30ef810ac881,True,True,True,Textile,UAE
9e867f25-b474-4a8f-8dec-7c73f57122fc,True,True,False,Electronics,China
6e14feaa-7658-457d-afd6-429c87902d8e,True,False,False,Hazardous,United Kingdom
a457f139-776d-4e91-9dbe-a42d8dc3698c,False,True,False,Textile,UAE
8060bc35-3fdd-4bec-8975-dc8264876646,True,True,False,Chemical,United Kingdom
bfeb4c1d-f338-4980-9f71-968f4b0a394b,False,True,False,Hazardous,Singapore
7f85215d-2e8a-4af3-8812-4afff4f630ae,True,True,False,Textile,UAE
a8dee2a5-6e07-47db-9140-c5b3cb70b9e6,True,True,False,Pharma,South Korea
d46a48ec-10c4-4a8a-9f06-245c85d878fc,True,True,False,Machinery,Japan
40aff28f-a704-4379-b233-1cea675a772b,True,True,True,General,United States
e521fb4b-4513-4f22-bfd6-a707180c8c47,True,True,False,Pharma,China
5df59eee-394e-4cce-b6ab-c6fc6d2261e1,False,True,False,Hazardous,UAE
dd69e325-f83f-4778-8869-0d94aa34aab6,False,True,False,General,Germany
895065ff-d15e-4f7b-bbb9-5bbf3d987834,True,True,False,General,UAE
1392ae6a-3164-45c2-afa5-b7f4515b2c45,False,True,False,Electronics,UAE
d807c9a7-edb5-4544-8bb4-c44e881c5eba,False,True,False,Hazardous,Singapore
0b718daa-e8c6-481b-b62b-6e73b418ee90,True,True,False,Electronics,United States
87864e18-d308-48aa-a20b-6c41fadaa8fb,False,True,False,Textile,South Korea
435e3101-1db7-44c3-bfa4-55dbea4774b4,True,True,True,General,India
40e1a9de-a05e-47eb-b857-363ca8d52ea6,True,True,False,Hazardous,Japan
66976bdd-ba27-4820-a1ad-73b512424a68,True,True,True,Hazardous,United States
82e88ccf-f1f9-414c-b554-d81b5af364e5,True,False,False,General,China
673ccbf6-dd77-4da1-9cc8-3dcf58c65700,True,True,True,Perishable,United Kingdom
2dd28091-f3b7-475f-8845-d1ad14ffd8df,True,True,False,Hazardous,United States
bf50e0e3-3222-43c6-ba5c-8dfd8a6257a5,False,True,False,Electronics,United Kingdom
a3eccb89-372d-47ae-b594-9da87be8ded5,True,True,False,Textile,Netherlands
d9e85b99-5078-4225-b27b-f6d7de02d5f1,True,True,True,Perishable,United Kingdom
0828ecd5-fde3-43d3-842b-2284ad10c1bd,True,True,False,Machinery,Germany
8888edaf-aa40-44e7-82ef-b7f0447b1f1b,False,True,False,Perishable,India
354f3aaa-6b21-4499-80fe-f5a3e9a899d1,True,True,True,General,Japan
066c0874-53f8-426f-a6b5-814ecccc890c,True,True,True,Machinery,Germany
279ce242-7ee6-4fc9-a722-abc2f6b6dcb5,True,True,False,Textile,China
