feature_record_id,shipment_id,feature_timestamp,route_delay_rate,carrier_reliability_score,weather_severity_score,feature_vector_json
676c84c3-f081-49be-b377-b97ca0f2489e,74069b30-1e99-48bf-a7e6-3cac33cffd54,2025-07-17 15:00:00,41.22,84.35,5.0,"{""route_delay_rate"":41.22,""carrier_reliability_score"":84.35,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":true,""priority"":""High"",""shipping_mode"":""Air""}"
3f236562-9c77-43ae-9193-c77b166c4e2c,ebf0fb24-2394-4dc0-98cd-a7f627a64f8d,2026-03-14 17:30:00,20.01,60.5,18.03,"{""route_delay_rate"":20.01,""carrier_reliability_score"":60.5,""weather_severity_score"":18.03,""customs_required"":true,""documentation_complete"":true,""priority"":""High"",""shipping_mode"":""Air""}"
b798266b-a571-4342-b393-d40b43eef762,b99bc65a-bce7-4a77-bdbb-6dae907a2edf,2025-07-31 14:45:00,40.84,95.06,5.0,"{""route_delay_rate"":40.84,""carrier_reliability_score"":95.06,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":true,""priority"":""High"",""shipping_mode"":""Sea""}"
d87f51fa-b499-4e77-9dfd-eb20c0c37ddf,92b9aea0-42ec-4f5a-9371-ff3723fca0a6,2025-04-30 11:15:00,72.9,84.26,5.0,"{""route_delay_rate"":72.9,""carrier_reliability_score"":84.26,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":false,""priority"":""Normal"",""shipping_mode"":""Sea""}"
ef1a9647-33f6-4882-aad0-405159684bde,9e51b208-b8e4-4b12-be14-e30a77a589b9,2025-06-24 15:00:00,37.92,68.99,18.25,"{""route_delay_rate"":37.92,""carrier_reliability_score"":68.99,""weather_severity_score"":18.25,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Sea""}"
b91ba02b-1ac2-435b-8421-1b0e03447146,c9bfa671-0395-4841-bb51-b15b1a9b7862,2025-09-01 13:45:00,16.69,63.72,5.0,"{""route_delay_rate"":16.69,""carrier_reliability_score"":63.72,""weather_severity_score"":5.0,""customs_required"":false,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Sea""}"
62357b01-d184-4a55-b141-3e3813977f00,a9df3bef-a8af-400a-a9b0-144408781875,2025-05-25 20:15:00,51.39,65.15,18.22,"{""route_delay_rate"":51.39,""carrier_reliability_score"":65.15,""weather_severity_score"":18.22,""customs_required"":false,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Air""}"
6f18764e-86d6-4c97-bdb3-2ee245e766d7,9fc5449e-f393-4d4f-ad17-507d1b800b24,2026-02-14 13:45:00,23.18,93.73,18.13,"{""route_delay_rate"":23.18,""carrier_reliability_score"":93.73,""weather_severity_score"":18.13,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Air""}"
69831d80-fb29-4c27-9fd5-bc8f9d1f1947,7d7e67ed-506c-466e-9064-1e1859be11f7,2026-01-12 08:15:00,65.95,81.79,18.13,"{""route_delay_rate"":65.95,""carrier_reliability_score"":81.79,""weather_severity_score"":18.13,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Sea""}"
31bcab2d-b3cf-4dd5-9058-3afad5e4a88b,f4059208-74f6-4b88-85b0-d62ceab4c8bc,2025-03-22 20:45:00,59.06,82.77,5.0,"{""route_delay_rate"":59.06,""carrier_reliability_score"":82.77,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":true,""priority"":""Low"",""shipping_mode"":""Sea""}"
92b55531-2a71-4600-9294-fbe2f3430ff4,f14403ad-9baf-4231-82ac-8e9902bee2f9,2026-03-16 12:15:00,85.94,92.15,72.43,"{""route_delay_rate"":85.94,""carrier_reliability_score"":92.15,""weather_severity_score"":72.43,""customs_required"":true,""documentation_complete"":true,""priority"":""High"",""shipping_mode"":""Road""}"
3b324879-0b2b-4f91-a5f6-0dbe419f6165,0ccb9a36-ee7b-4cb0-8775-4ee5755f8789,2025-11-17 14:30:00,34.73,91.08,5.0,"{""route_delay_rate"":34.73,""carrier_reliability_score"":91.08,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Air""}"
01114f90-d9c1-4204-9216-d3dee1113423,92dfed27-6ff2-4f12-841d-cdb9cd560b5b,2025-06-24 15:30:00,27.11,68.31,76.56,"{""route_delay_rate"":27.11,""carrier_reliability_score"":68.31,""weather_severity_score"":76.56,""customs_required"":true,""documentation_complete"":true,""priority"":""Low"",""shipping_mode"":""Sea""}"
dc6f73a3-6773-4d4a-bbef-8d7bec438c19,00507aa4-6ee4-4eff-aab4-001b5b83855f,2025-01-27 15:30:00,65.81,87.34,18.12,"{""route_delay_rate"":65.81,""carrier_reliability_score"":87.34,""weather_severity_score"":18.12,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Sea""}"
6f15ff58-4366-4119-817e-c40716eec45c,a96a5ccd-d42e-400e-928d-c533a82a7bde,2025-08-29 19:00:00,42.81,74.51,5.0,"{""route_delay_rate"":42.81,""carrier_reliability_score"":74.51,""weather_severity_score"":5.0,""customs_required"":false,""documentation_complete"":true,""priority"":""Low"",""shipping_mode"":""Road""}"
c3f5dab9-aa63-4692-849e-a2b16effa9c1,488d50a1-c8db-4283-80f6-c25a3c59a0d2,2025-04-18 11:00:00,35.46,82.13,18.2,"{""route_delay_rate"":35.46,""carrier_reliability_score"":82.13,""weather_severity_score"":18.2,""customs_required"":true,""documentation_complete"":false,""priority"":""Normal"",""shipping_mode"":""Sea""}"
994ddc2b-9740-437e-b81f-f0e95783663c,96d7fb6a-e39c-48ab-8a22-3defb60e4df0,2026-02-22 20:45:00,70.0,78.39,5.0,"{""route_delay_rate"":70.0,""carrier_reliability_score"":78.39,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":true,""priority"":""Urgent"",""shipping_mode"":""Rail""}"
aec7e303-0e47-41ad-9f06-9ef8c8c60e4b,95957b0d-be8d-4430-b231-2c9be0b1f106,2025-02-24 15:30:00,80.83,85.21,18.29,"{""route_delay_rate"":80.83,""carrier_reliability_score"":85.21,""weather_severity_score"":18.29,""customs_required"":false,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Rail""}"
eb0bf33a-9f69-4ace-bee0-ecf9a445ef18,4bf6aa31-f0d5-4fce-8ef3-d58e12acb622,2025-01-28 09:15:00,24.35,88.54,5.0,"{""route_delay_rate"":24.35,""carrier_reliability_score"":88.54,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Sea""}"
2950a2f1-5a99-4255-a155-d1969861a9fc,40d3f3b6-cc56-4683-97c5-a5afebbd1fa8,2026-02-19 13:45:00,65.69,71.07,5.0,"{""route_delay_rate"":65.69,""carrier_reliability_score"":71.07,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":false,""priority"":""Normal"",""shipping_mode"":""Sea""}"
72cb606f-abc2-44f0-a197-a3388af8f137,350bf52d-cfe2-4aca-bcf3-b722de56793d,2025-06-17 12:15:00,25.5,99.0,72.85,"{""route_delay_rate"":25.5,""carrier_reliability_score"":99,""weather_severity_score"":72.85,""customs_required"":true,""documentation_complete"":true,""priority"":""High"",""shipping_mode"":""Rail""}"
91789e45-94b2-4ba4-8553-9c2c76daf64d,b1ae414f-5ea9-4e2d-959a-ef60e9abfcac,2026-02-20 19:30:00,41.66,61.32,5.0,"{""route_delay_rate"":41.66,""carrier_reliability_score"":61.32,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Sea""}"
75b88c7a-dcf2-422c-8833-bcd20434ce84,ae269132-0c83-4507-ad48-26fda3d9bbfb,2026-03-30 13:00:00,36.66,74.05,18.14,"{""route_delay_rate"":36.66,""carrier_reliability_score"":74.05,""weather_severity_score"":18.14,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Rail""}"
5f040588-23e7-442e-95e5-127ffb2a00e3,8de433ce-4df7-4632-bdf0-dcaff2a7fde6,2025-08-18 18:00:00,27.76,76.17,5.0,"{""route_delay_rate"":27.76,""carrier_reliability_score"":76.17,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Sea""}"
223c2356-6611-4d3b-949b-2a4f894d9b67,3bdc462b-10bb-4632-ab78-c3ebe119cd35,2025-08-26 16:00:00,14.81,99.0,5.0,"{""route_delay_rate"":14.81,""carrier_reliability_score"":99,""weather_severity_score"":5.0,""customs_required"":false,""documentation_complete"":true,""priority"":""High"",""shipping_mode"":""Air""}"
4baa9975-3aa6-49b4-ac81-14729d14ec48,5fa8d764-fc54-421f-a7e8-ee019ff2fcb7,2025-06-07 10:45:00,21.89,81.68,5.0,"{""route_delay_rate"":21.89,""carrier_reliability_score"":81.68,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Sea""}"
9c377810-ae1b-419c-bd3c-1a43244c03b5,53ee8170-4610-421c-9f30-2ca9456de01b,2025-06-15 17:30:00,21.97,58.42,18.16,"{""route_delay_rate"":21.97,""carrier_reliability_score"":58.42,""weather_severity_score"":18.16,""customs_required"":false,""documentation_complete"":true,""priority"":""Urgent"",""shipping_mode"":""Sea""}"
64aa2962-bc92-44a2-93e2-1ea6a7771a4e,bc415711-d5c8-4401-83f9-b0310789b9cb,2025-02-26 15:15:00,67.93,99.0,5.0,"{""route_delay_rate"":67.93,""carrier_reliability_score"":99,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Rail""}"
ff032066-e031-4b16-94e3-2f09e4af339c,a9a57e3f-acb9-44c3-96eb-44c10b506464,2025-05-04 14:45:00,33.45,57.66,18.21,"{""route_delay_rate"":33.45,""carrier_reliability_score"":57.66,""weather_severity_score"":18.21,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Rail""}"
9010373a-787a-499a-9d0a-b43ab49012e0,6d1ec8c6-9612-4cd4-8493-695673f72c77,2026-02-28 13:15:00,61.22,78.73,77.08,"{""route_delay_rate"":61.22,""carrier_reliability_score"":78.73,""weather_severity_score"":77.08,""customs_required"":true,""documentation_complete"":true,""priority"":""Low"",""shipping_mode"":""Road""}"
0fb5d894-8364-4478-af1e-a8578eab7b27,4d25ccf0-bde7-4fc2-865a-6df22b797201,2025-11-03 09:15:00,25.5,72.1,43.67,"{""route_delay_rate"":25.5,""carrier_reliability_score"":72.1,""weather_severity_score"":43.67,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Road""}"
084146b1-9487-4dd1-93ab-6ba8ed5b1905,6edfd700-8f3e-4ad3-96cf-1d511163f037,2025-05-08 18:15:00,9.17,64.54,5.0,"{""route_delay_rate"":9.17,""carrier_reliability_score"":64.54,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Sea""}"
fcd8046e-ec20-4570-a12b-6b3f4092b3b0,2fcfb016-11ad-4784-a2bb-92ba1a3c68a4,2025-10-01 16:15:00,27.81,77.58,87.29,"{""route_delay_rate"":27.81,""carrier_reliability_score"":77.58,""weather_severity_score"":87.29,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Road""}"
0d716cf7-2e10-420b-9051-77735e47a23d,a78b04ab-20ec-4834-a66c-731a56df191d,2025-01-18 18:00:00,18.99,86.03,5.0,"{""route_delay_rate"":18.99,""carrier_reliability_score"":86.03,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":false,""priority"":""Low"",""shipping_mode"":""Road""}"
83bfe3b8-cfe9-41c3-9989-3ed983ca86b2,07ecda0b-6139-4478-b7e7-2218c70069e8,2025-12-13 18:30:00,81.43,94.35,5.0,"{""route_delay_rate"":81.43,""carrier_reliability_score"":94.35,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":true,""priority"":""Urgent"",""shipping_mode"":""Sea""}"
1cda4e5b-09c4-4dd9-81f5-af34dc038bab,7639ae65-ce48-41b7-94be-253165e1df2a,2025-05-26 10:15:00,18.11,87.58,86.77,"{""route_delay_rate"":18.11,""carrier_reliability_score"":87.58,""weather_severity_score"":86.77,""customs_required"":true,""documentation_complete"":true,""priority"":""High"",""shipping_mode"":""Sea""}"
4ecbd66d-8afb-4656-baa4-5cad0c014ed6,7ac35a08-1871-4eb7-8674-98148988019c,2025-05-13 18:30:00,47.7,88.84,5.0,"{""route_delay_rate"":47.7,""carrier_reliability_score"":88.84,""weather_severity_score"":5.0,""customs_required"":false,""documentation_complete"":true,""priority"":""High"",""shipping_mode"":""Sea""}"
d6ecb31f-a98e-4d91-8ad3-5993eb4fbb52,88e4e2af-f072-4a04-aa3d-37a9482e709f,2025-02-28 11:30:00,76.24,63.49,44.36,"{""route_delay_rate"":76.24,""carrier_reliability_score"":63.49,""weather_severity_score"":44.36,""customs_required"":true,""documentation_complete"":true,""priority"":""Low"",""shipping_mode"":""Road""}"
3bca85fb-6cc3-4cd0-8641-1bbe25516847,360127ea-cac4-4313-b8a0-337af9d2b159,2025-06-15 19:15:00,39.05,85.26,18.03,"{""route_delay_rate"":39.05,""carrier_reliability_score"":85.26,""weather_severity_score"":18.03,""customs_required"":false,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Road""}"
07395d7e-37da-4b48-937b-1a6d6a90b803,3e3c8610-a8b8-4089-8d71-5ea720ac0616,2025-03-29 19:15:00,49.74,70.66,5.0,"{""route_delay_rate"":49.74,""carrier_reliability_score"":70.66,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":false,""priority"":""Normal"",""shipping_mode"":""Sea""}"
adf6aa1a-6d70-4b5f-b11e-23195daabc5d,aac80ff1-3f33-41b6-a098-13ba78a824d4,2025-06-01 10:45:00,22.5,94.05,43.93,"{""route_delay_rate"":22.5,""carrier_reliability_score"":94.05,""weather_severity_score"":43.93,""customs_required"":true,""documentation_complete"":false,""priority"":""Normal"",""shipping_mode"":""Sea""}"
3dcd1f41-3dc5-4a8a-a99b-bdd0745eb9d0,ccca289b-caf5-4cc8-9bee-acf11d011f26,2025-12-21 08:45:00,46.57,75.69,5.0,"{""route_delay_rate"":46.57,""carrier_reliability_score"":75.69,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Sea""}"
04cef421-c08e-4c86-8890-8bc5fe60fbab,2e617af5-cd23-409f-83b6-55b2191f23d5,2025-04-22 20:45:00,21.74,80.4,42.64,"{""route_delay_rate"":21.74,""carrier_reliability_score"":80.4,""weather_severity_score"":42.64,""customs_required"":false,""documentation_complete"":true,""priority"":""Urgent"",""shipping_mode"":""Air""}"
b8db6f0f-c1f6-4426-b6de-d6cd2a51a916,35354386-d4b7-41a9-bf54-16dd1088ac4f,2025-08-20 19:30:00,21.14,90.42,18.07,"{""route_delay_rate"":21.14,""carrier_reliability_score"":90.42,""weather_severity_score"":18.07,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Air""}"
024bb360-c105-438d-acea-117fb94abb57,931aafe0-b242-486e-a0ea-4efd577e25ee,2025-11-27 10:00:00,31.35,77.25,18.29,"{""route_delay_rate"":31.35,""carrier_reliability_score"":77.25,""weather_severity_score"":18.29,""customs_required"":true,""documentation_complete"":false,""priority"":""Low"",""shipping_mode"":""Sea""}"
3230fb26-4b29-4e04-bad6-35f02d6a705e,eca7b42e-acc2-471b-bcb2-bf2c71a6024f,2025-07-31 12:30:00,19.88,89.74,74.75,"{""route_delay_rate"":19.88,""carrier_reliability_score"":89.74,""weather_severity_score"":74.75,""customs_required"":false,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Rail""}"
773435ed-1cfe-4e05-8a70-19cdd95f1919,deddf5f5-e39d-45da-bcad-f0a0d4ab2bb0,2025-03-20 08:30:00,41.83,75.34,5.0,"{""route_delay_rate"":41.83,""carrier_reliability_score"":75.34,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":true,""priority"":""Urgent"",""shipping_mode"":""Sea""}"
eacfae9b-6dca-4cbe-9862-672b4b358293,6f4be581-1662-4f21-b053-0cf49c91e23b,2026-02-27 17:30:00,46.65,63.02,5.0,"{""route_delay_rate"":46.65,""carrier_reliability_score"":63.02,""weather_severity_score"":5.0,""customs_required"":false,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Road""}"
7d7c93d4-9e3d-43bc-bfd2-72c36f957ac1,2f765aca-910a-4814-beb1-23b53212dabd,2025-08-20 16:30:00,39.08,85.37,5.0,"{""route_delay_rate"":39.08,""carrier_reliability_score"":85.37,""weather_severity_score"":5.0,""customs_required"":false,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Road""}"
fa4316e9-cec2-4912-b031-92cba9dba34b,89a3a13d-fb55-42cc-8f19-5d08873c940c,2025-02-08 12:15:00,21.72,79.35,5.0,"{""route_delay_rate"":21.72,""carrier_reliability_score"":79.35,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Road""}"
d62c8e84-61bf-49ec-9f3e-c33ed884ca7f,46aedf35-e3ac-4a99-93a9-c3d08fb4cf3d,2025-06-19 15:30:00,21.93,63.18,72.46,"{""route_delay_rate"":21.93,""carrier_reliability_score"":63.18,""weather_severity_score"":72.46,""customs_required"":false,""documentation_complete"":true,""priority"":""High"",""shipping_mode"":""Air""}"
c81a6781-b37d-44e2-9e85-8b9fbe562d43,b3a55a11-20f0-4633-8f26-9eb33643a11b,2025-04-09 15:15:00,13.09,70.85,18.3,"{""route_delay_rate"":13.09,""carrier_reliability_score"":70.85,""weather_severity_score"":18.3,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Sea""}"
3fdf7659-0af1-431b-83ff-095ed0040d21,a18e9287-41e7-499f-8fba-c13f01f4d5fd,2025-10-16 08:15:00,73.22,91.73,74.93,"{""route_delay_rate"":73.22,""carrier_reliability_score"":91.73,""weather_severity_score"":74.93,""customs_required"":true,""documentation_complete"":false,""priority"":""Normal"",""shipping_mode"":""Road""}"
97f802ca-f013-4c47-b8d1-612411bef22c,3dd6b532-52f8-4663-b723-c47af9b031b1,2025-10-30 18:00:00,13.95,62.55,18.08,"{""route_delay_rate"":13.95,""carrier_reliability_score"":62.55,""weather_severity_score"":18.08,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Sea""}"
6f1b33e6-4266-4d9c-8fe8-fe596a478754,89d1fac7-e43e-4072-b55a-3cd814a30241,2025-01-10 11:00:00,55.2,98.59,42.9,"{""route_delay_rate"":55.2,""carrier_reliability_score"":98.59,""weather_severity_score"":42.9,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Road""}"
654491a7-170c-4517-9d6c-675c81b0b9c2,525b63e7-b5ed-4e3f-931d-b4046f5eacb4,2025-05-01 13:30:00,39.95,99.0,84.32,"{""route_delay_rate"":39.95,""carrier_reliability_score"":99,""weather_severity_score"":84.32,""customs_required"":false,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Road""}"
4405b6f1-47b0-4c8f-a458-61cb0c44976a,641d6ee7-60c8-463c-be35-ed5d49e92058,2026-01-20 12:30:00,61.15,81.48,5.0,"{""route_delay_rate"":61.15,""carrier_reliability_score"":81.48,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Road""}"
ad1d0529-4d13-4c61-9fc2-e9f7edfad2de,cc7dd907-315b-49d4-a56e-d1f6331ccc3b,2025-11-24 16:30:00,88.09,87.16,44.54,"{""route_delay_rate"":88.09,""carrier_reliability_score"":87.16,""weather_severity_score"":44.54,""customs_required"":false,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Air""}"
8caa8034-037f-4f74-bc71-5c9c8448dcf9,1d1b2059-8e39-4e5a-9edf-3d39d669abb9,2025-11-30 13:00:00,43.83,92.09,75.28,"{""route_delay_rate"":43.83,""carrier_reliability_score"":92.09,""weather_severity_score"":75.28,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Rail""}"
f83d453d-9393-4739-b0b7-cbb376bc4a6f,b94dc1ea-3d06-48a7-8a6e-435b657c744f,2025-04-17 15:45:00,41.93,85.5,18.28,"{""route_delay_rate"":41.93,""carrier_reliability_score"":85.5,""weather_severity_score"":18.28,""customs_required"":true,""documentation_complete"":true,""priority"":""High"",""shipping_mode"":""Road""}"
b99b4c27-9b4b-4e01-880b-264923543e40,49fa4f29-ae6e-4c66-a53d-a53f340e5745,2026-01-25 14:45:00,38.99,64.31,74.84,"{""route_delay_rate"":38.99,""carrier_reliability_score"":64.31,""weather_severity_score"":74.84,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Rail""}"
def53351-a3cc-407e-b9bb-baa727afa12e,aece49a1-efd1-4e7a-af9e-a39baaf3a7ec,2025-06-20 08:00:00,9.0,89.2,18.1,"{""route_delay_rate"":9.0,""carrier_reliability_score"":89.2,""weather_severity_score"":18.1,""customs_required"":true,""documentation_complete"":true,""priority"":""High"",""shipping_mode"":""Road""}"
667a8e19-944f-4f58-9b27-b04e855e02aa,5a16c1bc-21ff-4454-a8f5-cf7c9ed44afa,2025-02-17 18:00:00,24.06,90.76,18.12,"{""route_delay_rate"":24.06,""carrier_reliability_score"":90.76,""weather_severity_score"":18.12,""customs_required"":false,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Road""}"
fefe021d-098f-4b11-95e8-07d645ea87fa,ecc12816-657e-4c2b-8cca-a04fcd526f2c,2025-06-15 16:00:00,56.94,69.2,5.0,"{""route_delay_rate"":56.94,""carrier_reliability_score"":69.2,""weather_severity_score"":5.0,""customs_required"":false,""documentation_complete"":true,""priority"":""High"",""shipping_mode"":""Road""}"
6c2a57eb-f35e-432e-86de-87015dbcb6d9,7bd7cb29-198f-4bbf-84a5-07e218317bda,2025-02-10 09:00:00,15.23,83.19,43.57,"{""route_delay_rate"":15.23,""carrier_reliability_score"":83.19,""weather_severity_score"":43.57,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Rail""}"
c1e221f6-cd0b-460a-b20d-43bb7d95c1a8,866fc6e8-c66b-4a20-9c61-a45a68be08fe,2025-11-01 18:00:00,13.72,84.57,43.93,"{""route_delay_rate"":13.72,""carrier_reliability_score"":84.57,""weather_severity_score"":43.93,""customs_required"":true,""documentation_complete"":true,""priority"":""High"",""shipping_mode"":""Road""}"
3cb6fe06-fb1c-4e94-a038-f1cb589cd20e,96121c37-06c0-45e7-8fa0-a88e2d2b2d34,2026-03-28 17:30:00,87.48,71.54,43.6,"{""route_delay_rate"":87.48,""carrier_reliability_score"":71.54,""weather_severity_score"":43.6,""customs_required"":false,""documentation_complete"":true,""priority"":""High"",""shipping_mode"":""Air""}"
187a3277-6dd2-4db8-b89e-6135cf326e39,7625d269-df55-4321-84c4-17b4a8800987,2025-03-28 17:45:00,30.59,75.59,85.31,"{""route_delay_rate"":30.59,""carrier_reliability_score"":75.59,""weather_severity_score"":85.31,""customs_required"":false,""documentation_complete"":true,""priority"":""High"",""shipping_mode"":""Sea""}"
34ab1b1a-dc17-4a1c-8065-e208c3e5b096,4a7e79ba-dcc0-40ee-ac7c-d09ff020bec9,2025-12-07 12:15:00,62.06,99.0,99.99,"{""route_delay_rate"":62.06,""carrier_reliability_score"":99,""weather_severity_score"":99.99,""customs_required"":true,""documentation_complete"":false,""priority"":""Normal"",""shipping_mode"":""Road""}"
58de6cda-19ba-458c-86cc-1cdd05b8c22b,6386d960-91bc-4ec7-bee4-9947441e1fac,2026-03-18 13:15:00,30.33,99.0,44.02,"{""route_delay_rate"":30.33,""carrier_reliability_score"":99,""weather_severity_score"":44.02,""customs_required"":true,""documentation_complete"":false,""priority"":""Normal"",""shipping_mode"":""Sea""}"
b5aec5dc-f849-48f7-9fe9-ac41f345b147,03e438e0-c03d-4938-a486-daadb05daec5,2025-07-21 17:15:00,46.64,83.88,72.03,"{""route_delay_rate"":46.64,""carrier_reliability_score"":83.88,""weather_severity_score"":72.03,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Sea""}"
091e01c2-fe57-4848-b7f3-4073da750d57,456d189c-efb1-4e74-b5af-d2813ad2b52e,2025-01-28 13:30:00,49.33,71.1,5.0,"{""route_delay_rate"":49.33,""carrier_reliability_score"":71.1,""weather_severity_score"":5.0,""customs_required"":false,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Sea""}"
28413877-84f2-47a7-88a2-b45c59d53a48,23de2ab3-e4fc-41fb-be32-627a89729670,2025-07-11 17:15:00,43.46,67.63,76.12,"{""route_delay_rate"":43.46,""carrier_reliability_score"":67.63,""weather_severity_score"":76.12,""customs_required"":true,""documentation_complete"":true,""priority"":""Low"",""shipping_mode"":""Road""}"
29abf810-a557-472b-a588-a1b3cd62b1e6,ef91bc89-1caf-44b9-9e86-0df789546616,2025-01-17 15:30:00,69.45,85.81,43.59,"{""route_delay_rate"":69.45,""carrier_reliability_score"":85.81,""weather_severity_score"":43.59,""customs_required"":false,""documentation_complete"":true,""priority"":""High"",""shipping_mode"":""Sea""}"
4a465507-6059-40af-b4f9-b5ff5c7ddbc0,14989283-5f33-4d26-a2c2-43d331ded5b9,2025-07-02 10:15:00,50.24,89.5,18.05,"{""route_delay_rate"":50.24,""carrier_reliability_score"":89.5,""weather_severity_score"":18.05,""customs_required"":true,""documentation_complete"":true,""priority"":""Low"",""shipping_mode"":""Sea""}"
a54b33b0-6765-4417-a2fc-eec8d8679710,3531c938-7d9b-485b-8a8d-8e9b7849f1a2,2025-04-17 16:45:00,44.19,81.54,18.02,"{""route_delay_rate"":44.19,""carrier_reliability_score"":81.54,""weather_severity_score"":18.02,""customs_required"":false,""documentation_complete"":true,""priority"":""Urgent"",""shipping_mode"":""Sea""}"
870c3126-1508-4195-8305-77d03b0b44d1,4c7dbb70-5657-44a0-8a7b-6ed3300b56d3,2025-10-25 11:15:00,48.76,92.22,100.0,"{""route_delay_rate"":48.76,""carrier_reliability_score"":92.22,""weather_severity_score"":100,""customs_required"":true,""documentation_complete"":true,""priority"":""Urgent"",""shipping_mode"":""Sea""}"
78bfda68-33ae-48cd-a7cc-e34707000fd4,1e8db863-5706-4818-bcdb-47a87ef59987,2025-04-15 09:15:00,44.67,90.71,5.0,"{""route_delay_rate"":44.67,""carrier_reliability_score"":90.71,""weather_severity_score"":5.0,""customs_required"":false,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Sea""}"
7b0bc61b-7997-407c-bed0-a7cdb7dcb113,3855490e-b12c-4491-93ac-812e15df1cfa,2025-05-11 18:30:00,22.8,83.54,43.14,"{""route_delay_rate"":22.8,""carrier_reliability_score"":83.54,""weather_severity_score"":43.14,""customs_required"":false,""documentation_complete"":true,""priority"":""High"",""shipping_mode"":""Rail""}"
35a3a0c5-6063-433e-85f0-a389472f852c,82151a0c-71fa-4548-b704-d6db7e06042c,2025-02-12 20:30:00,41.76,81.6,80.88,"{""route_delay_rate"":41.76,""carrier_reliability_score"":81.6,""weather_severity_score"":80.88,""customs_required"":true,""documentation_complete"":true,""priority"":""Low"",""shipping_mode"":""Road""}"
