history_id,shipment_id,actual_delivery_date,delivery_status,delivery_attempts
70d21d8c-4d14-415f-ae96-eb6a2ffb5971,0a43ba9f-9b50-42de-954b-9ef403e0f7fd,2025-10-02,Delayed,4
a407dd73-4efb-4796-bc7a-e55b90749a9f,62dba954-8eeb-4237-8c8c-471d9426f7e4,2025-12-11,Delivered,1
8a1ccd06-372a-433f-91a7-bbec9567cbc8,4d546112-5e5a-42cf-b0c7-36e9697853f1,2025-11-01,Delivered,1
d23e2663-dc88-4d0e-95d0-8d59ab6d04b9,990b796a-7eda-4e4a-b125-8ec0e4c6cf76,2025-10-30,Delayed,4
ea704908-d880-4e5f-91e4-9623a71155f1,a9e87bf0-eda5-4a44-929e-6170d627be20,2025-03-23,Delayed,4
4b617e92-cec7-4845-9b09-f826dc3c7714,f9b02e47-5e29-4769-b5ec-441921b00108,2026-01-25,Delivered,2
bc972cbd-c4cb-45e0-a754-9c6b7215babc,8bd6a924-dd43-4837-a688-13be86a0eda6,2025-09-03,Delivered,2
c500af7d-beb0-4f3c-beca-f52af48762ed,a80da5e3-0ff4-4273-9e17-6b1b760ee5f9,2026-03-28,Delivered,2
d427c56a-d55b-46cd-916c-d833a6545346,0767a6b0-734b-4320-89a0-3e196a321f6c,2025-07-17,Delivered,1
adcf258d-df76-423f-8bb7-b2317f0e98ab,9341414a-eb78-4f41-a62b-131cde8beadf,2026-02-11,Delivered,2
d8482805-d94e-4288-a9d1-c75ba0964b8f,38de23c3-5398-4cd2-912d-98f7c5e76e13,2025-12-09,Delivered,1
0824865d-b8e8-412d-8e1c-7340c72d5d3e,ff214274-d09d-43cb-b87e-7987fa1f6f24,2026-03-31,Delayed,1
b6b3b822-7e60-45e6-84fa-cfa9297d7961,537ee8de-9ea5-4c01-8ebc-19b25c87b1c7,2025-02-07,Delivered,1
8155cec2-3a7f-439e-9b22-3f8a843d2cb6,94223837-beac-4912-973b-03e0d7d6da4a,2025-11-11,Delivered,2
62fa72f2-c53a-4546-9f82-54af91dd42e2,4be6286e-a56a-4e23-bbee-8d64d54fbf9b,2025-04-04,Delivered,2
25dbd01a-c373-430a-9849-1f93d958cba4,b317bcb4-8df1-4098-a741-89df6a980211,2026-02-01,Delivered,2
22f8cd49-c2e7-4931-af53-522843a3ca1c,e103d317-d6af-49b1-afdd-2bc4a4b7c865,2025-04-21,Delivered,1
6f1e9fbb-6986-414d-9ad3-2017330f26a3,a7b138ba-6269-45e9-b849-e873de4fb434,2025-06-14,Delivered,1
5ce1a4e3-4c8e-4c58-b092-431c06f9bb1a,3a594df3-79aa-44b5-bbd0-31a39d23df9a,2026-04-11,Delivered,1
76308989-069f-454e-b8fd-18c0b254daa8,eaab18d9-03c1-4b65-a4d9-76fbe8311b55,2025-02-12,Delivered,1
e98e7110-f09a-44b1-bd1a-067fe79a53d5,f6900751-421a-4762-8f01-41263d085ee7,2025-08-19,Delivered,1
30c72db9-9c29-426f-9f92-445ef77a97ab,24ca0d8e-37ad-4f61-b5d6-ee6caf9b4e8c,2025-02-11,Delivered,1
1f7b4bad-a610-44a5-a3ca-9ae2a735467f,3b03f91e-0978-4812-ad96-e31633e1109e,2026-01-09,Delivered,1
19171944-40c4-404d-b671-ddc93f9ac361,f966b506-0126-4d71-8e77-7fd70ab56fbf,2025-09-22,Delivered,1
ada962a3-50b3-45b1-98cf-a96d7dc3862f,fe7a6a6b-3e20-4e95-ae15-b2f1df7ab01e,2025-10-05,Delayed,4
56c11ecb-f959-4fb1-8e1a-5607429d9d1e,0cea4557-db15-4a4e-b6cb-feeefc291eb8,2025-07-14,Delivered,2
6c52f100-92fc-4274-b95b-551db754f0e2,3d69f80f-1e6c-48a6-a2e4-3b92afaf80b9,2025-05-25,Delivered,1
4234254a-a7f4-4cd9-9d1e-81333a3f7dfc,92f9662d-bac0-4ae2-8521-58e6e61eb89d,2025-05-04,Delivered,2
ccbd016a-582c-4493-bfb9-ac2a424e8785,30fa20fb-cdb6-4d28-bec0-9515dc8e9880,2025-09-09,Delivered,1
e00b60d2-1faf-4774-b254-1ab9ffe3830a,573b515f-1445-4a7e-8b9d-b26f70d64620,2026-03-28,Delivered,2
a13e68d6-a02f-4c3c-a964-bec5394ed247,04f95f19-f1e2-47d8-81f9-fb842f33eaff,2025-03-25,Delivered,1
76fb81dd-011f-408f-b424-63ee0504712f,91ad8e46-835a-49d5-8b28-7ced68585460,2025-05-18,Delivered,2
d826e9b2-8253-4cea-8d43-721085d64410,e6574f5f-0046-42f1-9521-e5c7344dda7d,2025-12-05,Delivered,1
96261984-bf58-49cf-a6de-41a7dce3ff14,898a53fb-c792-4c4f-9a89-99e334d08ccb,2025-08-07,Delivered,1
2ed5c612-1ab3-48f8-97ab-958fa441e2c2,4c2b8aa1-61c5-461a-a1f1-0dd8c0de96ad,2026-02-01,Delivered,2
6e5a40e5-b2ba-41db-bea5-c2f38d6129cb,45dbb889-0563-43c8-9fa8-4d257e62b872,2025-03-02,Delivered,2
b214c8cd-c430-4879-ac96-86f88913911f,98817d92-78a3-4156-b5bc-564dfeb58617,2025-01-08,Delivered,1
d16e2ff5-3186-4873-95c8-952bd4f6c5ab,d2d80641-7733-412d-8ac0-591cf23adffd,2025-02-04,Delivered,2
f28ccc99-75d2-47b1-8d8e-6e83e27d2526,a8024ac5-d0cc-4c1a-9119-95c36e55e6f6,2025-08-26,Delayed,1
14f780ef-c35b-4741-bfbb-348d34f0845e,fac0aebb-2a19-4753-8e43-a99f9ef687af,2026-01-09,Delayed,1
9af53d8f-5d1a-4a14-8707-1ea47b5d6e6a,d00b1770-c10e-42f1-b6f8-9257fb23ae8c,2025-08-16,Delayed,1
84872fad-e6de-48c6-9f02-06fb361905c9,4766e71b-bb33-4469-b95d-0b0d99a69ba5,2025-10-11,Delayed,1
66979ef3-8efe-4e94-99be-b3061216b7b8,36b35d2a-f4d8-4da6-a598-97b501a277b5,2025-06-04,Delivered,2
8bb75981-0876-4973-a312-125b4d3b1b5b,3fb7af1a-3e3f-4816-aa34-2793d3c3cb6f,2026-04-07,Delivered,1
e2b12b82-f95a-4cb1-bfee-540fb50fcf0b,f842d4cb-6cf6-45c5-81cc-76ced3a8d559,2026-03-08,Delivered,1
eeba7863-13a7-4d97-afc0-611648da39ba,46a25dd1-8fdd-42f1-ac26-149c8d605242,2025-07-05,Delayed,1
e86b2230-ac8a-4d82-9c0b-56fb04b691b7,f9a62edb-d31d-4ac5-864a-87fb22d5c554,2025-03-21,Delayed,2
4f22a63c-b9d1-4c73-b047-4456a3198bfc,735b246f-be64-4838-a42a-fc3e0a22d95a,2026-04-02,Delivered,1
4bd48fda-5b09-4e58-a569-af969cab9c76,955ab6ef-c470-4a3c-8b2a-e36ab9333082,2025-06-06,Delayed,4
25286670-7622-4a1a-88bd-21b46a9e5cc6,f87f76d8-ef4a-4628-a9a7-021da2f0325c,2025-02-26,Delivered,1
d9b6eb51-4082-44ef-a996-5c7915852742,14e9b0d0-d4b5-4bcf-acce-19535aada62a,2025-09-24,Delivered,2
6d588a4a-5a2b-4cad-84dc-06c5a3b50c7b,04100d00-39a0-4ef9-9d6d-9d97d9bb20b2,2025-07-31,Delivered,2
914d2a19-0151-4f0b-a515-01cb6d78291f,67f6b33b-e48b-40f9-8055-9adc0019e9a2,2026-01-19,Delivered,1
1d6200a8-c340-4e02-85a8-6e37aaafddd1,93e888c6-376d-484c-88cf-7964414ff176,2026-03-29,Delivered,1
4e3b2ad9-3805-48e6-925a-ba8b4886fcfb,7ce5059d-2204-4cce-a3b6-a2aff0b08e12,2025-09-02,Delayed,2
9d9b4707-b5cd-43cb-8086-d87dd7aa125b,3e7f7573-3e26-4acd-9ea0-6429787851bf,2026-02-03,Delivered,2
756993ea-b36e-468e-be2e-427f03c8f90f,243944c4-641f-42b4-a4fa-51b3bd8f8338,2025-04-28,Delayed,3
ba05b3da-ba7d-48e1-a566-8155c6eef538,31e2b128-05ec-4982-af52-3e3b77798eaa,2025-05-07,Delayed,2
a988bc58-1a9b-48ec-8a55-1b14a17d8029,93db8191-2760-440b-9a96-d1ef31cf240e,2025-06-10,Delivered,2
c3e29259-b62f-4941-b241-490a2dd69fd3,155e8a56-6cd2-489e-aec1-4e40f8efddab,2025-09-03,Delivered,1
3cc3ccd2-554e-4ff9-a117-d61abfde8387,3cd01739-6771-4707-ad78-8d224b6fd159,2025-11-01,Delayed,4
162c8ae0-5a4e-4b6b-b52e-05eb3a649687,a21500ef-a2b4-4df6-acda-44423d0dff60,2025-09-12,Delivered,1
0b1577f7-3dae-4cb7-ac25-e4ade2743d49,e396b0d0-2872-4fc6-b28f-163909dfa3d3,2026-01-03,Delivered,1
1dcbd27c-5ef3-457d-ae0d-288c99ca02a5,155f1bfc-0300-454f-979e-bb7d445ba6f1,2026-03-12,Delivered,2
b57645ca-f61f-491e-ab6e-15af93d30ec5,05d056df-d274-4540-9226-25087c6f3299,2025-12-19,Delivered,1
a7ae112a-63c2-4c47-900f-f76a95944eba,0fe99180-bd08-42c5-aa51-ac538708b41d,2025-08-08,Delivered,1
905343aa-5c58-4b73-8359-e6c88eaf8f2b,4404be0a-d91c-4f14-8095-9b0c5e903c8f,2025-11-15,Delivered,2
938d0b24-452a-4e95-8983-bfba9edfa114,0267f682-3125-4f37-8efc-75de2cb71f18,2025-08-19,Delivered,1
af1d6f7e-ff19-45cd-a73d-1c5cecd71de7,373609d0-b6f4-4d58-9031-c1272cb25ab5,2026-04-10,Delivered,1
4b4eb999-dcc2-43df-91ee-71b86cc595b0,9d79a3d0-cfd1-496d-803a-4ff88b55ba5b,2025-04-06,Delayed,1
856ee71e-5d28-426c-bc87-6e87e246f185,e76648b7-c086-4b32-85f6-590d9384ae7b,2025-03-30,Delivered,1
4d46e56b-5095-4404-aacb-5829d856b9bb,08c9ba8f-19d5-4cb8-87a0-cf87e8a12773,2025-04-25,Delivered,2
f4862f91-26bf-4ac5-a37e-7f3a9f3b0ceb,ddeb503e-dee8-4313-b766-dbcc017bfe85,2025-03-16,Delivered,2
00b038c3-557a-496a-9982-a2650889f984,465e033d-d195-43c1-ae0c-bbe37b8a4ade,2025-08-07,Delivered,2
1550c4ec-d227-4f20-b5df-c34f77153813,78b7bfa8-05e5-482d-b940-1a3fc1b1f325,2025-06-08,Delivered,2
f8776532-8d20-4461-b784-a34ca1f2c634,3c7653e4-136c-4c59-97c3-43684162c0a5,2025-06-16,Delivered,2
a58761aa-12a7-464a-942a-4129829b4606,fe8cde93-048a-4696-8db3-4a768e15c46c,2025-10-19,Delivered,1
69c92943-af98-4b5f-9d15-0f406584e2df,9198f094-1690-4156-a9eb-2a1600f68f3c,2025-05-07,Delivered,2
fd139718-ffbc-4185-b827-3193817684cd,12d1c3ff-a19e-4a04-a101-7466c1159363,2025-07-10,Delayed,1
f2ba6ad4-853b-4dd1-93f2-4cc09d4ef2f6,c09ee167-d8c4-41fd-a0ad-519982eaffc7,2025-04-06,Delayed,1
76772497-0de4-4d82-a580-f4ec82b4a37e,6e868dae-6dcc-4850-b09f-95b67bdeac50,2026-03-30,Delayed,3
bea0b518-a9ee-4cca-b8e8-6cbcde4629b7,83af15f0-8ac6-49d1-8c51-fe5fab8be51a,2026-01-15,Delayed,2
5f9e01f7-7a82-4043-958b-e8670f38d3c1,a6dc5087-9952-48c4-b27a-189e679d2d4e,2025-12-30,Delivered,2
b67471d6-0dcf-48d7-9b58-1aa4df478c42,33dbdbd5-dfed-441f-81cd-e540fe1272ff,2026-01-11,Delayed,2
3af8cee9-304c-4e62-b81d-2603d4702372,46486db7-3166-400d-92b0-10777905ba50,2025-07-23,Delivered,2
255b7bef-9004-4f7e-8a2f-968ce6bf1293,95069d04-745d-4dee-875d-b18f56bbb8e2,2026-03-14,Delivered,2
ff8530f5-96f5-415f-9e6c-39bad83495e1,b0a9fd57-eadc-4280-a270-afc4dbaea3bc,2025-03-30,Delivered,2
4071b5a1-074a-4c35-bbc9-545128153bff,5c2c8176-ccd5-4f68-86e5-cffdd2e79b49,2025-10-02,Delivered,1
59902c6e-c6be-4529-9041-5de5ad92334f,acab6538-b28e-4664-b8d6-1ab3cd49bb50,2025-09-06,Delayed,2
7f80d416-3d16-4404-95a6-72a29faa2ec5,c0a22258-54c9-4ed8-a8b1-8b63e40129d2,2026-04-11,Delayed,3
6eb44872-2f9f-4317-aad6-67426534122f,f3fe49d3-6144-4ef2-b523-08e7dfac5d27,2026-02-13,Delivered,2
885c3371-9cd7-48e5-9a4a-ca756c633c72,70e0ba3c-d2a9-42d0-9bc9-1ca4ce66cf21,2025-11-15,Delivered,2
f3b9163f-cd1e-469c-8a33-143871203b44,cd7ef617-3bcc-41eb-be29-b75783b21df2,2025-10-11,Delayed,3
e4dce5bb-9a7b-4e50-b5db-8c51f565954d,aec9c75d-bd62-40f9-b4c0-05bdf6d913c2,2025-06-16,Delivered,2
eaf4f509-4c3b-4801-9921-3c1bb60d3afb,d5ffeb5f-aba2-49a4-831f-e4bffcc84a38,2025-12-27,Delivered,2
f75e0580-4867-4468-ba9a-5a41516cb8b2,e10548a8-3be5-476a-8e6c-45a2176a43f0,2025-05-12,Delivered,1
f04c4e1e-605b-4e95-a5de-43e07e2f6c6a,c0db54c4-a0b2-4731-803d-bf9bad3c5af9,2026-03-24,Delivered,2
47b798d8-6337-48a7-9a0c-03bf772ba4a4,453f9516-8596-4c96-8e6f-4b19322e53ac,2025-02-28,Delivered,1
49f1ec41-40dd-4105-b199-aa6869ff0170,a2994646-70e3-43bb-851c-c9f74c82cf66,2025-04-27,Delivered,1
80c7d55b-b678-4ceb-8b9d-d48b3ff02395,f1fd1d2d-b1a6-47a5-bf08-766c76e318b5,2025-08-04,Delivered,2
21ec8711-277d-4f87-88b7-12793a04f46b,f3992af2-84a5-412a-a62e-43fc0e0dbb38,2026-01-20,Delivered,2
0210a11b-ca45-40eb-b441-bc874d6be436,ef04a0e4-cfd5-41cc-a9df-00c14f3b9e2c,2025-11-23,Delivered,2
1579c36b-625b-491e-8c6b-51f9bbb10e25,9cf18fde-d5b3-4eaa-84dd-1bff78cf2b5f,2025-11-06,Delayed,4
2e2466b9-e9ae-47ff-a412-34b855938bd3,818c5817-630e-43b2-b02d-9500e5d3ba56,2025-12-25,Delivered,2
9aaf7e55-142d-498a-80cc-f3380e25245f,aa29652c-5ebf-445a-85fe-9dfa4e725b5b,2025-04-09,Delivered,1
35afed46-8619-42f5-bce9-53974f4f76ac,0061864e-6f70-42e7-86f0-3d7812f7e695,2025-09-17,Delivered,2
f61f9378-551f-43ba-9709-17ed182e9030,513df186-d395-48b6-98c3-e9e8686a6e3f,2026-03-20,Delayed,4
76462785-305a-44a7-b018-86ee1e0b210d,df0bb936-96c7-483d-b793-9ceacb54b33f,2025-06-27,Delivered,2
91d3ef7a-3fc1-49f0-9426-5182d75db39f,c8ef35fa-c0de-452b-9e4b-2416ffc6e73d,2026-01-03,Delivered,2
eea2a9ec-e196-437f-ad48-f6e057d059fd,deb74456-a448-4467-a9da-a6f686fa4da9,2026-03-13,Delayed,4
7947f79d-f002-4c8c-9e39-53ee17f834e3,0839d19b-14d9-43fa-8428-24ca5424ea7f,2025-04-06,Delayed,3
a6f3e09e-f334-4f11-a66a-9c0a0633f1ca,12bd3694-71ae-4014-9090-a49e9bbc05a8,2025-09-16,Delivered,1
594c87aa-4e8d-48f9-bb79-0989c7ef4812,a30a831f-fe5d-46d8-94d1-276294dd4a5f,2026-03-27,Delayed,4
884c68e5-1bae-4a94-a89a-7b8b83edb3ae,f2ccf353-d58d-4a0b-8f76-a4a7ef8b20b5,2026-04-03,Delivered,2
e9cbe427-7d13-48dd-8d0a-27584a4c3924,64ce371f-aa19-48fe-9dc3-48624f3ccac1,2025-12-09,Delivered,2
01d43915-d2f1-4ce3-9c41-a53b0e1cc8f6,6987f11e-1cf4-4572-aad3-292a7a266b6d,2025-11-08,Delivered,1
169f3e88-71fd-45dd-a885-3b2591f84b24,312d7bba-fb72-42b4-ad10-7761a96695bf,2025-10-15,Delivered,2
7037d064-32d2-4adc-a50d-85f6cf13c059,f54a4f11-ee96-44a3-ae63-a46b3157e4e0,2026-04-03,Delivered,2
7ceaeef4-3a19-4bee-8d61-673607700c7a,9f67a36e-a064-40b3-96d6-737ee5e105c4,2025-03-10,Delayed,4
14ad0a45-9116-4532-9cfa-63a70ec690ad,7e2f958c-7f98-4a67-a41f-53617f8c19a9,2026-04-04,Delivered,1
92061d55-9f94-42cc-b8e7-bdb0d379c442,3b3cde3f-38dc-4142-acf4-3454baa2a0ff,2025-04-05,Delayed,4
ec269d36-9a58-4ce9-94ad-07aeb106510c,6c534c0e-e166-4adc-b6cd-743fb366a4fc,2026-02-11,Delivered,1
b02f1caf-3ac7-49d2-9ffd-54f5d84203b6,f89e6451-61dd-4b7f-9d2d-efb715db00df,2025-11-06,Delivered,2
ce44ab86-e586-4345-a8de-e2f2de04e51f,0082b645-3a15-420b-8419-045accae0baf,2026-02-04,Delivered,2
02f22691-01e6-43b8-9f27-f017d4064a9c,5edab3ed-9d6f-46cb-8fdc-22174e29c2f8,2025-03-18,Delivered,2
08f48b0b-c2bc-4d4b-a36b-182e9df58378,842c2de0-82d1-44b3-bbf4-b3ccd5ac7fd0,2025-10-29,Delivered,2
6eff200a-2bb0-4b30-8dde-f4e145b92217,385da085-4b4e-4f3f-ad98-02bafa3aaa85,2026-01-24,Delivered,1
463b29bb-780b-4e19-998e-846cfa67e75a,17b9f71a-d8ea-4518-a6ef-91cef2079d50,2026-01-04,Delivered,2
d74ce68f-4cc9-435a-86fc-236aa46f79d6,436e2d56-c608-41c2-80d6-0f7151d1c75c,2025-02-14,Delivered,2
00d243ee-2635-46cc-b7ab-031a42e61922,fde9b8bd-9288-4b7e-a776-6ed1b1d45a1d,2025-10-22,Delivered,1
74cff8e6-ce69-476d-a2ce-8c924ec7f6cb,75a0c054-82d4-4d83-ad93-1e1a82e0e1ba,2025-12-24,Delivered,2
c90bcf1c-f4c7-4435-9ace-84e13df0cfbc,a8937a71-19bb-497a-89e4-983fd8178b54,2025-12-18,Delivered,1
27f68395-7caa-4701-8b39-50beb7fd4cc2,04f6303f-7b25-4ea6-b2b7-56002da21885,2025-08-28,Delivered,1
4458caf6-648a-4ed5-b837-359509267fd2,7ed2723d-a831-4f3d-af7f-4e30f27f1966,2025-06-26,Delivered,1
7fc4f950-89ce-4b76-a066-dae55ce0776c,6015ffb4-244a-4a8d-8e10-ef45712c3f32,2026-01-01,Delivered,1
1bdf880e-603b-4fb4-a207-9eb37ca8de83,0bb655af-4f35-4359-ba42-94255d17b36b,2025-02-16,Delivered,1
1cc4efe2-bf92-49be-9677-70da8c861c28,d3903a7d-af77-45a9-9389-277fde2679a6,2025-08-16,Delayed,4
13a6ac6f-e876-4ec5-8e3b-47a3b67c1025,6121aeb8-0eab-4e19-aba4-64486837c2df,2026-02-07,Delivered,2
f4ed3561-46f5-4918-a0b5-dfeb7590de18,41d94325-cb25-4e10-a4de-c140bcd8df72,2025-04-17,Delivered,1
f6092b8d-b20f-4191-86d4-69590a0911a6,57edb870-cac3-4429-bdb0-a60e8da46674,2025-02-07,Delivered,2
8f3440ad-f135-49f5-82a5-6b33d08b60ff,adfa7e29-4359-460f-958e-6dca2e2ff672,2025-02-28,Delivered,1
a6df5b3b-caa2-46da-a737-ac1b28e4be57,17a38585-5ea9-4744-a947-6c7567e8370e,2026-03-31,Delivered,2
37e96e07-549a-4973-ad75-b9c46a9d1291,30edfa91-57de-4db2-8007-457adeb8f6f5,2025-06-03,Delivered,2
04489674-c277-434f-a026-1840ee12d83e,05d1cfb3-b1cd-4ed3-a4db-42e610edff70,2025-11-21,Delivered,2
c5c6f26e-9355-4f70-8568-924727049d7a,aa81e322-d1ab-45ab-8b02-672d89579491,2025-07-04,Delivered,1
a0ddc0ae-1ced-49d2-865f-12bd94c03e90,0698f5f6-c529-41c7-bcca-92163798b7eb,2025-12-27,Delivered,1
4f8e5bdd-8068-4db3-9c16-496574902168,5cbf004d-dde4-41aa-9000-560a79b1e418,2026-04-01,Delivered,2
e06bed09-ba9d-4ac7-aee9-c2ba1295df13,afebf15b-815f-4565-ad2e-063edcb03a0c,2025-11-10,Delayed,3
3811a781-a738-4f8f-b69b-eaa548a0f3ec,6113ca3f-5a8a-435e-8bec-7a53dd62e389,2025-07-12,Delivered,1
57b86a02-9fad-4e12-8ed0-b594e7ce000e,404ce47a-5cf4-4962-8f32-0471679a9333,2025-10-11,Delivered,2
1bc8e443-5bd1-4818-ab31-a9f09e646c40,dd40c4b7-b266-406f-bb81-e5eed4c58bf7,2025-10-02,Delivered,2
b8a75836-ed9f-4875-a5e5-d27e9a7fce83,d3e4531b-1cd7-439c-8014-079ad6aed754,2025-09-23,Delivered,2
c3ae523a-1eea-47f3-920f-9cb06f1ac059,7766a28e-3eb9-4afc-9656-6f48d905de88,2025-10-15,Delivered,2
baa0344e-8342-416f-91e7-5051a794447f,f61409c0-630c-4c64-84a4-042749210c00,2025-12-29,Delivered,2
28a0bc5e-86af-410f-a290-66bd9ddac223,f024e1ba-8f5a-4e36-af83-e1fc8db1361e,2025-12-05,Delivered,1
86690b01-962f-40cf-9c37-f8181a249578,4bc63b75-9db5-4033-bc0d-ed2625259cdf,2025-04-03,Delayed,1
cf24cc32-320f-4968-b188-8be9866dfa14,9519e944-5b49-4ebe-a896-f72676d55916,2025-02-11,Delayed,2
0fb0a019-bab9-4681-b57f-2daf51994224,adc4682f-6475-4816-93a0-ad81c97b132a,2026-01-27,Delivered,1
623251f2-4d4c-4f50-8d83-009aec0b0548,45db67f1-f866-4158-9616-ff8cc300d9ef,2026-02-08,Delivered,2
f9496dcc-eeb8-4c14-956c-57ef3dc8b0ad,388835fc-72ad-4817-8672-a17d08f1ad04,2025-07-12,Delayed,4
b98733a6-1f27-47b7-8307-11e19df9849e,a402135f-a5ac-4d1d-bf3e-bf2ea1ec81a4,2025-03-30,Delivered,1
5cb548ad-bf66-4694-9ed1-c32bdf7c2992,9e939178-ac21-418d-88aa-28ad434d9757,2025-09-30,Delivered,2
3d6f8292-46e7-4c1c-bace-943e638e8f9b,cf97a928-c197-46cb-9268-ab9ae3ef5be6,2026-03-29,Delayed,2
86652ac1-43c6-4921-9ff2-ffd784ae4029,0e60aa61-37d4-435c-90a5-2f5f0131f397,2025-10-01,Delivered,1
8cd03610-7cfb-444e-9b10-9604c035216c,92c1e48d-8408-4162-9fb4-9e00a1b5bf7a,2026-02-07,Delivered,1
d34a3f7c-77ab-4d58-8823-f6829a803cdb,da22789b-e5a7-41af-92a4-b81f9fcec899,2025-03-23,Delivered,2
5e864734-27c5-4952-8f17-bb6155d45082,ce934cdb-660d-44ce-87ea-8f58085a8fd4,2025-08-12,Delayed,4
d3ff250a-ebde-4b3f-8396-db53be716cc8,7f230cce-73c2-46b8-90f2-52594e6a4824,2026-03-23,Delivered,1
88440eb7-9cfb-456f-b66d-7a76f56da5f4,a7b65b1f-c67f-4c6e-a4ff-5b6ffbc89734,2025-05-04,Delivered,1
3a2d2fb1-0bf4-4c5c-9370-e6cf4a8af86e,533aea4e-d4d3-44d1-8472-1ef83264e4cd,2025-10-18,Delayed,3
a3ba214d-5464-4e23-ad9e-cc173df041c4,88de03fd-9541-41bb-8436-5bc251c6be19,2025-09-08,Delayed,3
18e3ff8b-f7aa-46d3-92d7-26a6348414a8,9ef40ff8-7baa-4132-8bb2-cd528872a7e4,2026-02-07,Delivered,2
ad322f6b-b63e-4762-9b0c-8bc218833699,1edd84cf-d6dc-41b7-b4e4-b5bf5ba9a0e3,2026-01-29,Delivered,2
1c5d705a-97ee-42cf-b297-085f31ed6378,bd086726-6340-44be-86ef-853519c751c7,2025-05-31,Delivered,2
bc1034dd-7912-4de1-80fc-25844e5b3f12,2640e71a-c82b-47c3-8362-41b77c56b856,2025-07-28,Delivered,1
514f38e3-beb0-40c2-a383-0118a570feef,9fe093ce-57e2-4a79-92e9-86b9f5d1e9ee,2025-02-25,Delayed,1
3f8d4977-f130-4f27-b00e-555940debcfb,0361d896-7457-4855-af33-55f3be6729e8,2025-12-25,Delivered,2
b6b716a0-8638-43ef-9159-070faf9c0471,1b5654f6-0fad-46e3-805c-0d73f7eb4967,2026-02-10,Delivered,1
d3bd84ec-2fde-43fe-903f-03f6e84f7159,839ee530-84ab-464c-b27f-2cd91d8e2c5b,2025-10-28,Delivered,2
c753e96c-657c-4c55-b384-6606ba79b693,2367bf3a-3371-428b-8d57-424cc09c03ff,2025-04-20,Delayed,4
51ae6205-e019-4976-8efe-702499d840d1,7ecf27c7-d43a-45a5-b980-dacc01638781,2025-09-19,Delivered,2
c7a54d5d-d56a-4c07-b02b-8e3b757f45ff,a6b896ee-df4f-413e-8632-82d558c0927b,2026-04-24,Delivered,2
9e596e2c-bae6-4757-9f4a-b7415f969e21,f724f258-2fb8-41e0-ad9b-26d0bf522a27,2026-01-02,Delivered,1
87a79165-731a-4b42-bb8c-a4118c362fd6,9a0dece8-f337-4321-842d-6cdf64d7de33,2025-10-27,Delivered,2
75bf341a-af38-4660-b80c-4c43e98f6b87,b7552c4b-f4ee-4719-8992-ba9aa5b6463f,2025-01-23,Delivered,2
160a7996-a05e-40a6-b112-31768c693705,0ec7917e-ca7f-4bc9-8fbb-d26e4626476b,2026-02-11,Delivered,2
c4afbaff-1a80-4858-9da8-1730b52467e5,28efb988-4901-4698-8e6c-ac0bbbf1c706,2025-02-11,Delivered,2
3a71f622-79f8-4703-9370-bab8531f3a09,77f82876-a52e-4ff8-8917-76aee6030f40,2026-01-23,Delivered,1
98357331-24ff-42d5-8026-d0da65ecbc39,c4bb3a8e-980c-4408-b46f-ea8c0407d57a,2025-12-01,Delivered,1
a2b26c5d-aa8e-4766-ae7e-8ade6cfeece4,963b9d32-9ba6-4354-95f6-bddabb844b1a,2025-11-11,Delayed,4
881fc425-3f2a-442c-8153-f016ee77b70d,96a2c4be-e256-4ee7-b566-3170b0a29abc,2025-02-06,Delivered,2
c740bf2a-5d68-401a-9ecd-9400d3d441b5,285a9354-35df-44e5-a1f2-a4a47e74b011,2026-01-03,Delivered,1
271477a7-0e0f-4274-8273-3daed9abe30d,6879d9c3-ecbb-476f-b8eb-0f0bdc7da63e,2025-02-13,Delivered,2
d124d5a8-ba8d-4ffb-9d2f-6cbffd882b2f,3ee2060e-5fad-42be-b4a4-3e6a8a5efe03,2025-07-31,Delivered,1
b926b634-ba0c-4b9d-bae6-cd59b003c1ea,b902e2bf-12fb-4054-bb41-398a86f62df6,2025-08-11,Delivered,2
08bf66b8-5e9c-4227-b3a9-6be4aed6b9a0,d078cccc-9227-4b8d-9498-6d6e4c7bbff3,2025-03-13,Delivered,1
51e7d559-84bf-4c4c-8c41-d8c4c9a5c640,e645355f-d693-4816-8152-916ceeba483e,2025-09-01,Delivered,2
b417a804-62f0-400d-aba0-516792880d16,59111a6d-a805-45e3-b0b8-cc652b76e192,2025-10-18,Delayed,2
ce2ba7ef-273a-469e-98dc-f9c184846eeb,fc44d52b-bca1-4495-9824-a2cfed4d8902,2025-04-21,Delivered,1
9018112f-9d94-40b4-a8a4-3caf2d59d268,1e334fff-2aaa-43af-b14a-fe38104daf00,2025-08-13,Delayed,4
859f00de-1c05-4ff5-81bb-54f76f9f6dfc,a5b4e3d3-1809-495e-8005-64607c0df632,2025-11-02,Delivered,2
9e9a3c00-953f-4bd0-80a1-033ea8860e12,e90b6eb6-8114-4834-b259-fcaf65514623,2025-12-24,Delivered,1
e5923f11-84cf-4f11-be25-0103699f6189,ec4a0ef7-eb65-426e-a555-1663e474a079,2025-02-22,Delayed,2
9f5a8aca-7524-4a4d-8067-202d409a3b41,f9eba3e9-ba73-4665-bc3f-5623752cf818,2025-06-13,Delivered,1
