inference_id,shipment_id,model_id,prediction_timestamp,delay_probability,risk_category,latency_ms
a06a2c27-7a37-4c3a-a106-0304ab6bc364,153be476-1714-4781-b8b6-bea964b979d7,06eca2c9-e9f4-4df7-a647-bb6e7cb2db51,2025-06-06 12:15:00,0.67716,High,472
4052c727-bcdd-4e15-9107-c7d91448cc46,2027f171-0f7f-4db7-97e7-7f5069603a0d,ee8e61e2-0f91-4abd-a005-419fefe4cf52,2026-03-01 11:09:00,0.67589,High,133
71a0cdb4-c82d-48bf-84a4-c5307029c475,1bc461f6-2d80-4e65-b8ce-a1cb5339ada5,ee6ba705-2972-46bf-a20e-3ab4ac711170,2025-06-24 18:58:00,0.29016,Medium,688
25fd1562-0417-47c7-8bf5-c357fbf660bf,a8c2d5ac-f2ee-41aa-a487-47648ec3fda3,0a51b88f-be94-4617-bd94-59894b224cc3,2026-03-06 20:45:00,0.09254,Low,156
d8256196-cae3-4c33-b372-84eb938b728b,bc5a80bf-f85b-43b8-b6b3-92696858b52a,00bb22e9-fd19-4b14-a809-245cc9217531,2026-03-05 10:02:00,0.06146,Low,621
26f9ca45-3b7b-4b9a-912e-9a69221d8132,8ff4e043-9798-4e0a-a786-55ecc1c5b073,d0a73a68-305a-487a-879f-e0b0afcf24ec,2025-08-23 16:39:00,0.11316,Low,226
82211d79-7aab-4010-aa23-c64fbf5084bb,1860caab-0d53-476d-aabe-543e251eb4a3,41eb9296-45a6-4808-8592-c7da3a6a758d,2025-10-29 16:15:00,0.02507,Low,246
eb094482-8def-4b24-adba-820767d4ee34,cc138e5d-ddb6-4957-b9fc-1df9920a057e,b0c73f11-18f6-4b86-a15a-3bfaf98aaf1f,2025-06-21 20:12:00,0.47418,Medium,646
7e03e7be-e88c-4e5d-a69b-4931d53cc5c3,944f8e0f-e73a-4c9c-aec8-cdd968fd7505,91db3e43-68cb-429b-8e43-84aae750c11a,2025-07-04 10:43:00,0.18528,Low,757
4561d35c-c9f4-45bd-a068-86e1edc39cc0,b6645523-9420-40ae-b404-acc410e6a80f,23e5c221-cf06-4784-a65b-7df6ad85ae46,2026-02-20 09:23:00,0.17877,Low,568
ba99d646-b66f-430c-89e7-1859143a9199,c3a61c5c-35cd-4fec-bfa6-36341b107dda,9fe03605-3d61-4a9e-bf06-853c5a648acd,2026-02-18 12:22:00,0.29118,Medium,110
38ab5918-998f-4811-983a-3475e824e7c5,218ec2f5-0f4e-46b0-b070-bf1eca0d9857,73a63543-ed01-4bbd-812f-0477d9706e3b,2025-11-13 17:08:00,0.11934,Low,102
1c6d8136-c460-4fdc-885b-b1d467191b37,38d014b4-78bd-43fc-becb-12082502cdaf,9bb8994f-bcfb-4d04-8d28-2046fcf92b18,2025-08-21 10:32:00,0.18947,Low,246
0776ee45-3fe2-4cf3-8d91-84d766d9be97,3e86b032-e69d-4e59-9f0d-b0b905f32659,5aedafbf-e420-48e5-b8f3-73496163e0d3,2025-12-25 20:54:00,0.32001,Medium,495
3136b10f-28c7-4fca-8f68-1807453bf822,a5dccc4f-dcda-4e54-82a1-104326f0b280,aeb40fb5-d922-4265-891b-0ebdfe8e6612,2025-11-12 16:09:00,0.59271,High,498
efbe12fb-f5d1-484a-8f48-80edb58c28a7,40c3eed9-2a04-44fb-baeb-65f0b9cf259e,f9516056-7345-416a-b0f0-3d945ab7f288,2025-10-03 13:53:00,0.12047,Low,315
35143add-924b-4072-a6ac-cb79b4201754,1f958dbb-346d-4509-ae2b-9785f8763b12,3c3c71ce-921b-4561-8bf0-848a790624fa,2025-07-29 17:16:00,0.14979,Low,203
fb09bf3c-43c0-4450-919e-fe277faf55ef,ce46b9f5-8da6-4710-b699-abece36dec23,4c96ae9f-d355-48f4-ba05-7445d53edfb1,2025-07-01 19:27:00,0.14106,Low,184
59681d93-42f1-4f36-86fb-65c5fbb1da51,78cefe37-0b50-401a-a766-1af5bda9dc93,cfbb805e-e484-4fd9-b823-52365d799a40,2025-04-22 08:14:00,0.13742,Low,704
d649f6f6-602e-43da-ac9c-0fe94edc9f80,c3098170-aa14-4367-8123-98542e94e8cb,06fdfc6a-b940-43a3-82f1-804d7785482e,2025-01-09 16:19:00,0.04553,Low,248
ce33a137-f504-492a-8f0e-9813f5d8161f,e840fbb9-1161-4a25-9f99-c77b4f030b66,f42e1142-72a0-4ed9-ac51-912ce195150d,2026-03-17 10:10:00,0.18572,Low,69
4bc72d37-f60f-486e-95d8-56d5f46c25b3,c3a19f4f-40da-4112-a975-5f654696a486,7dd05d46-7abb-4dc3-93c2-18bda3ffd6dc,2025-04-25 17:34:00,0.10184,Low,316
5deebdd4-58a8-4f0f-a713-e37be42a3058,e984c087-4c07-4aef-9c61-e4a991c2e351,81449a87-69cd-43c4-88ce-2e6f3cd12cb6,2025-03-11 15:05:00,0.1267,Low,624
f07809d8-b54d-4ec5-97ce-1222c7843a72,53f68be8-0c4e-43b8-aefa-a721388bded8,d48e6c64-c496-4051-ae08-e8e9430a31dc,2025-10-22 19:34:00,0.05142,Low,101
a12440f1-03c6-45e2-b829-5aedbf179df2,e12663a4-56df-4e44-9adc-3e08d2484952,329c03c3-35bb-4f65-b544-093dbfb4b462,2025-08-03 17:07:00,0.23002,Low,647
172cdbd7-7dd2-4b52-9585-40af25ce9872,cdad22fc-09ba-4a3c-891c-5981eac823f8,95697fc9-2d62-4608-9b23-2ae8c5774286,2025-04-29 15:53:00,0.227,Low,702
c1ff6b7e-f755-4eb2-bc07-465dfd89a528,71a5e4d8-d57e-487b-aab1-c2a4eda65b82,b98e0181-7efa-4bc3-b3dc-c183d0831d6a,2026-02-14 11:53:00,0.66921,High,221
90752412-d81f-4c80-ac6e-d49634ee42d9,1aad63d3-a95c-4fb2-a3c2-38cfbdb183d0,91db3e43-68cb-429b-8e43-84aae750c11a,2025-04-11 20:35:00,0.47733,Medium,170
17c67463-2191-4b59-8c23-48ed4ab1836e,b2f3b82f-7dbd-47be-a080-d0f1a7084101,bc4974e5-aed4-449e-8d98-487d4ff1d494,2025-01-27 15:54:00,0.47767,Medium,315
f2d854c0-51ff-4f68-b553-b0e3e94636f5,4c46d05d-41d4-4a16-ae8d-cd32c356aa31,72ec09f0-de2e-4e52-ab16-e353ddd755e7,2025-11-21 19:40:00,0.2674,Low,554
b6f544ef-3d3c-453c-97d9-a0e566b63def,ff1a78d7-06b3-4e23-aab0-e22e256e79c9,b41c2b16-3bfb-4c7c-a1a6-bb98cdd9100f,2025-05-05 17:00:00,0.40168,Medium,247
885703d6-6180-4e84-bc40-f112d8d1baab,fed1722e-28b6-4f0b-a359-7f50632511b7,ae98ae66-77f7-4395-97a3-c0008d26c813,2025-06-30 20:30:00,0.22285,Low,65
08f08e97-0042-48b4-941b-70b566a9e6fe,073ab0c4-004f-4c02-8dab-576db59a09f7,56c4d5bf-6b09-4c26-827a-791f8e595d07,2025-01-23 21:25:00,0.55774,High,53
911455a2-3be9-4273-900d-c125007f014a,c626085e-7372-41c8-b8c8-53f8d2ee6d63,02a6f440-3c39-4ba2-a5e6-cfcd0257b21f,2025-10-21 12:46:00,0.23298,Low,305
21a4dd69-418b-4ec3-a70d-dc04570dd06c,67b96cfc-044a-4a1d-9ed5-bc63e5f7f3dc,f3e006f9-b6df-4b8f-966f-63af92a1ae3c,2025-08-29 13:22:00,0.3733,Medium,397
45c3a979-8868-4766-9c7b-a7371086f44d,e48e6d9c-89f4-4c65-af44-6910d0ffce88,4ec79580-3f03-4c73-b663-452c24c1cd16,2025-06-20 09:04:00,0.08646,Low,407
2499213b-e921-4233-b02e-55600b2f20a9,6ebe1c2e-d259-4bae-a635-d69edfda4ce1,dc63e9a3-7cbe-44e6-a10d-5ea85bc45a7e,2025-01-18 13:19:00,0.27782,Low,547
c3ce9000-ce6a-4424-a4f9-bc508db70f9c,a95b3ceb-6378-4d06-82cb-c59bbd0ff4de,9ad0d3d6-d8e0-464b-9ce4-d01a569bcce2,2026-01-28 19:00:00,0.18985,Low,101
3687fa3b-6ac7-48a2-bef7-c49b0a7449fb,4aea10b7-a373-42ab-b699-57e3bea64d34,bb120b14-a9b6-4271-bec7-e30564d73155,2025-11-07 11:31:00,0.16848,Low,78
579e2ce7-c5f7-43e1-95b5-9692086a8dfd,871ad123-9b70-4712-836a-1944ab40bd15,a7a46f9a-0567-4d7f-8e2f-35ec6919f524,2025-08-05 12:56:00,0.16118,Low,146
10f862ed-fe4c-4d6e-a519-54f2080a6cda,4f441117-9972-4a1b-946b-9f9bcd5512ef,ff09fa7a-ab38-4eb2-9356-0b7b21c988e9,2025-10-10 10:50:00,0.16844,Low,523
a05b3743-0a47-4f9b-81b8-e0691a78a655,ca7527d5-9494-44aa-8abc-8b0e6a7ca2bc,ff049958-1145-4c5a-9b55-d4db9c6b9a5c,2025-05-02 19:48:00,0.23768,Low,537
843cb595-d2cd-4b03-8d74-f3fe485528b9,e0a94a07-d251-4ea8-9d48-259c930a63d9,49749293-a943-41ab-b3df-bfddca0bea10,2026-03-21 13:09:00,0.52632,Medium,326
687ad01c-d8fb-45bb-a2b8-4f94cb5929c1,6d6d3e53-ca95-4baf-b68f-814e6a41bf96,62a457a8-3a28-45bf-a2c9-0d9e88249836,2025-07-09 15:21:00,0.28713,Medium,362
8095b8cc-43fd-4190-8203-2343b0c983cb,3c0cb698-6d54-4e26-8be8-2c49d154ce44,68f2bf60-d5f5-4329-a3a9-5225fd23e49f,2025-08-19 13:42:00,0.22653,Low,261
1981d8e9-e140-4494-8be3-438ed8cd6ee4,531d60b1-c224-4c0f-acd5-3e8d7461481b,74bf939c-417b-4ce2-b11b-0523ba70b05f,2025-12-23 14:35:00,0.12777,Low,444
5a659478-6fda-46fa-b1f4-844343c7ce73,ce73f7f2-57a7-4172-a28f-51b1937abcb5,01ec659e-bc2b-43c4-9f3c-5d8f636fb763,2026-01-19 13:34:00,0.50573,Medium,521
1305789a-61d1-4f93-a9dd-86c919bef2d5,36544abf-8ce8-4529-b87c-50f39722f36d,18524e32-b5d8-4e91-9bec-6cc89cfd0d4e,2026-01-29 19:12:00,0.17104,Low,605
eb28342e-3dc1-45b1-8812-9dd22ed73562,73428301-8687-4618-920f-8a0f8a2f9fc6,2e68103d-d084-4a97-a876-72a876e19b25,2026-03-16 15:03:00,0.06295,Low,102
91a8944d-95d8-4176-98ca-fbfb4a9b125d,39277ab4-62b6-4c2a-831b-9e1a81fd1692,33de6f9a-4d6e-47b2-b468-3cdff91b914a,2025-06-08 13:19:00,0.18676,Low,488
e0facb44-7e58-409f-b95b-0f14b3fba909,386436aa-543f-4d33-8ac8-512fc860e328,c5c63959-4aa6-4cf8-91f4-a2165baf466e,2025-09-11 10:29:00,0.10078,Low,548
6b09f413-263f-4a11-9fe0-85fc00e6f009,7006e911-6aaf-40a2-a56a-6f9ca5cc9c83,88da6efd-85f9-4cd6-a5fc-d0413e3565c5,2025-09-07 11:28:00,0.14454,Low,416
d7b38fba-7c1a-444e-9b89-6eb3506bcf5a,86e3dc90-16d3-4708-b5a2-2dabe90adb38,9f47c13b-fc79-473e-b707-d511d898272d,2025-03-11 21:18:00,0.05458,Low,725
55432b96-0c53-4203-9ce8-b0a8c3f15d6d,f369ef89-5235-484c-bfd2-e939fff3dec4,6e84e585-f0e9-43d4-8390-1ef145ee680d,2026-02-24 19:51:00,0.05007,Low,193
b29a00e7-1a61-4dde-bf30-8661cfc2ff9f,7d5ffcb5-ec52-4d04-ba60-10272fee7751,c274f466-3875-4b26-b86c-11ab0f344179,2025-12-13 12:28:00,0.2555,Low,446
88183423-7ea9-416e-99bc-894a02f57084,47950703-95db-4160-a915-a8625d8da383,53df6ead-fe45-4cf0-bd4a-491960a2dbeb,2026-02-13 13:07:00,0.38955,Medium,100
82b86bcb-33b9-4d28-b1c3-7534b3ccfded,120884c2-256b-47c0-b778-8f80bb9e2979,374fe549-26e8-44c8-a49a-44b3268023b4,2025-02-06 21:31:00,0.15013,Low,411
32823516-b5d5-4625-a430-62bc9ae01c8b,0689bda3-2372-46cd-a79e-be11bad387a3,6cc8c46a-a52e-4c4c-99ce-df71fd4b5f07,2025-09-16 16:56:00,0.11904,Low,684
7e946e81-1730-4fe0-a38e-f497e9cc193a,b5518e9b-93b1-462b-8f23-e8378a96520b,c1dc7fce-8477-4f0d-8be9-643c67b86eb5,2025-07-20 22:04:00,0.25003,Low,371
97c1d2ab-fa0a-4cb7-999f-33e716d64002,99b36a94-b733-4da4-a30d-5f5f88cfff8b,3a8383a4-727d-4912-8519-bb692ecdd2f5,2025-08-07 21:21:00,0.07384,Low,618
08b410ee-bc5c-4734-aff3-c56291080c44,73bd16d6-3ecf-4eaf-93e2-7378c792bbc8,05df7f45-6ed3-444a-984f-1e9b32899559,2025-08-29 21:21:00,0.12072,Low,97
6f8828fc-aebb-47c8-b67e-2221095f62bc,b7e435fd-13d8-4967-a55f-763a3a8a84ea,09464870-cb55-44b2-98ca-9c95e8dfe346,2025-08-13 19:18:00,0.08062,Low,480
5dc89c60-fd6e-497c-9876-64fb74b8e8da,75dbddb0-2108-4cf7-b8df-4123c3ca3f24,8d2c289a-d902-4949-b9a8-edaef46ff5b8,2025-12-28 17:21:00,0.2291,Low,386
9e6ef82c-e457-4a52-a1ec-cd0203c53688,bb37c42b-2e0c-4a99-a5f2-ef0c8492076c,e964af2a-b4ae-4981-b3d9-447003d5f51c,2025-01-28 10:09:00,0.16307,Low,133
3a3e1f98-4e40-45ae-802d-82f6fa319474,3bbcb517-336b-41d9-a845-29ce67366660,b029610e-e479-4d07-b0fb-d62a17f962d3,2026-01-20 20:31:00,0.59204,High,200
83f2f0b3-a2d0-48d8-a7d5-8a38cd234c20,73a8e481-15fc-468e-a32a-4f6a870cc983,2f0ded6c-5218-4d3f-8573-f222ae423a01,2025-06-06 11:14:00,0.45173,Medium,545
5a29a566-ee45-4f5e-b7b5-a619c290ba4f,540b9378-7329-44b6-bfdd-b7d75092c949,a0296438-7372-40a1-8f0c-51c4151ebd69,2025-03-15 16:50:00,0.12643,Low,365
b5d83ec3-9820-41c7-b9c0-b8544862a0d9,a777ef84-1305-4e82-bbad-780d3ee98dff,413bbb50-c4dd-4c19-86d8-e0e159aa01e6,2025-01-12 15:13:00,0.09317,Low,372
4442bbc8-4688-46d8-93c0-c5a9f4efedf8,d42584d6-6feb-4453-83a8-39e3c6c6ed95,9102ec87-cd04-418e-8693-460ccf4d61d2,2025-06-30 13:12:00,0.48613,Medium,596
d053447c-92f4-4cff-a71d-b4bd0c084904,d0643144-3b92-44b8-9007-d08b2b546140,ab711058-0658-413d-a0c7-1290627231ad,2025-05-08 20:25:00,0.39426,Medium,462
e76aea9e-49b0-4c2d-a591-06f1e25323a3,e22fe27b-cdc6-4596-846e-7bf424fad77c,42462dfa-f5ae-464b-afef-c094c8831857,2025-07-05 23:02:00,0.12945,Low,388
538375b7-feb2-423e-8296-4760fafc06ce,e8c4e4dd-9fa4-45ee-8744-f9f2e51be93a,6d433335-524e-494d-ac84-54e56ea7d0ca,2025-06-18 19:53:00,0.14643,Low,95
f1b0c633-487a-42f8-a52a-d9763b09c32b,7969779d-f6f2-4ab9-a701-ac5432f2f5e4,5a00d33a-aa26-4c74-b1f2-e1e993c5f50a,2025-11-26 08:20:00,0.10009,Low,578
03bce474-14c6-4879-94e8-8ffe9e25a77f,24a09410-1632-45aa-98c1-b8de408ae5b7,033219a2-7475-416a-ac88-070741a9deee,2025-09-23 12:39:00,0.36922,Medium,715
c9947b47-b75d-4d74-b7c1-70aa174b60d1,bf46f798-d3a1-4297-b65e-07b409c6b77b,46967b45-15dd-4c09-928d-8fdc01959ad4,2025-03-30 12:35:00,0.25388,Low,722
9553df9a-8081-4ff6-b155-8d26c2ab7e5b,fe54b178-1b09-4434-834a-dd30fabb7709,f9ab620d-5553-44fc-9dd5-a64ceea6aa28,2025-06-12 14:51:00,0.015,Low,485
7f3be3e1-1d13-44a8-ba2e-c39d21ff94ed,14c49e38-569a-4e39-aab6-4c3900b727f0,6ec9e50d-312a-47e5-99c3-8a5cd9e3059e,2026-03-31 14:19:00,0.45514,Medium,571
e4f430f1-674a-4f3e-a081-ca101adbeed8,38937b5b-5802-432b-b507-e0b275b148e6,0bbe6b9f-6222-4f28-91ee-36ad8deb7c47,2025-01-30 10:25:00,0.24458,Low,496
396df009-9bda-4301-9f78-26003d58baea,2fd85c5f-d043-4850-b145-63495d9b8863,b2f5b5d2-bd34-4bdf-a240-93d85e25efb3,2025-12-26 13:05:00,0.03937,Low,388
0d27b6b0-c1a9-4ef6-835c-c0b6c280a278,cf3d3b2d-0875-4a3e-84e4-3cf5a79433e7,ef2b882d-94e9-458e-8df3-fe553dd668a0,2025-01-02 15:00:00,0.25613,Low,487
4f525200-9784-44ec-b8f9-3fa686e5a79c,52716125-edeb-4779-8561-972cad72bedf,68c410f8-6ba2-4f20-8af4-dc2ba158133d,2025-01-06 09:32:00,0.14868,Low,406
4b6c4ad3-2854-4b9e-948b-b7416769a41b,30ef9f22-9219-47d8-a380-4e80892220ec,5893e278-89e1-4922-bc1d-2b56a9c3bef1,2025-03-03 18:27:00,0.21909,Low,118
f8601a02-8a4a-4ca4-9e9f-d4fc33f1044b,70bcbba7-3ab4-4681-ae1a-34c005f3f787,d8f91f9b-4a9c-47fb-bd86-ca8bb5231dc3,2026-03-06 16:31:00,0.06283,Low,224
4efac02b-a6c0-4f66-9b55-859aa3bd4c62,e7a7aef9-1e01-4deb-b616-dbcca0774a41,9aa3ce44-29e8-416c-9544-d8eee184663e,2026-03-17 21:26:00,0.10306,Low,577
c947e098-881f-479c-ac80-f75d037feed6,43b48dfa-d70b-4da6-ba83-e1ab11b38ba8,6586b210-5736-4c7a-99ff-0a4a313a8781,2025-08-05 15:19:00,0.1623,Low,682
bbf0d0af-b7c7-407a-90e0-ba78617a9f27,ad9a6c5b-b540-4464-ac1f-4d2873a11da6,75f26a3d-8251-4c75-8faa-141884832bb6,2025-01-18 14:24:00,0.11681,Low,153
5aa1be6a-230c-44fd-860a-afc3b2b60dac,d4aebe0f-f3cf-436d-8a1e-934ffd2894c0,255176f9-dc12-4061-b822-587130159e8f,2025-11-30 17:03:00,0.13994,Low,607
23fc550f-fcbf-4b7c-b12b-250cf29358f9,d30abff4-0c14-4927-a355-1dad25b8896e,76a5f916-bf87-4115-994e-274d0ac6c206,2025-10-22 12:21:00,0.19219,Low,323
0451ad45-1011-4614-a3a5-77c676a0ded3,2ce01c09-5629-4466-938a-ef5a25fd30e8,20a93066-1c9f-4341-b4ed-8672a67fc88a,2026-01-11 18:41:00,0.10524,Low,528
e13db090-e4c8-41ce-99b0-64eb020fcfae,10bd7143-64f6-4409-81d6-2a4002a9989c,1f14809b-15b9-4ac1-a6bc-8cb7a418e260,2025-12-24 12:18:00,0.03451,Low,652
40396f62-51c2-4545-acb4-a4be37e85652,458bb7f0-4ad9-466a-ba71-c35b776ae1a1,6df09f55-8992-4cfe-ad00-7951fa32d795,2025-11-11 18:25:00,0.17798,Low,149
2d419279-2078-4421-83d9-113a5e4691cb,a9553107-ad0c-46f8-979c-eb87b853932c,06a930a0-c22e-4639-b5e7-3bf5f4614b01,2025-12-18 17:05:00,0.20533,Low,453
f5c92fc3-fae3-484a-b4a1-e42e1b8f54cb,be7dbb39-2050-4b28-838e-5735e7a7ab0d,31b837c3-bfab-4149-9769-4c14e859540b,2025-02-27 19:26:00,0.10148,Low,778
bba3182c-23f8-4d36-9998-4e511ad04247,4fd16229-48fb-4566-bd4f-5d5acfd4bd23,26e85332-a1af-43f9-8111-bd7ca10919dd,2025-12-11 14:20:00,0.41492,Medium,489
0f9e7806-2ac4-4096-8445-702dc0ddec2e,d810c97f-a365-41f8-834f-929c4c38ea1f,f08eadf1-75d4-4ae4-a26c-59b1ebd0bb53,2025-01-20 13:45:00,0.14035,Low,326
4f170d82-bb9b-4d40-98ae-9a51a9c4e625,1e4b6b3b-48f0-44e2-b3ef-5a271704ef92,472bbe79-56bf-43bb-928d-0b690c8b6a42,2025-08-26 18:10:00,0.80024,Critical,358
e61fc470-a1ab-480f-bce9-c3a31d181e53,eef60e2c-a1e3-44d1-b076-7a0f0d393fb6,1f936bf2-3ad3-4e06-a66d-52824f7c6a91,2025-08-03 11:56:00,0.29459,Medium,188
4be7d16a-cc26-49eb-a865-49297bc958af,0b69c062-7fa7-4c44-b69b-812d6d5c69d7,8b443011-d307-451a-956b-0288c539dc36,2025-08-19 19:42:00,0.08677,Low,669
70d562e9-7e24-4c70-b817-550b53be8290,c6930270-816e-4628-a969-5792688507b5,a7c78a95-9267-4609-a4da-01361c6b2c9c,2025-08-11 17:19:00,0.12351,Low,111
6d3fccb6-431a-4526-8e31-687622aae106,5a031166-dbb3-4a63-b95f-179429b0783a,96763a96-423e-4c59-b12a-4b2494d864b7,2025-04-08 10:41:00,0.16919,Low,185
0d3afaef-3450-4f0a-90b6-30f511b2a9ae,1558bbc3-9d68-44b0-9aea-09c6236bd172,389547b9-1c49-4437-b677-3db01cb4bde1,2025-05-01 16:37:00,0.17365,Low,523
c2715cbb-6318-4236-93eb-57518123df07,369915b1-dde6-4ea6-9a7d-15f790fc9d05,da6b5517-eeba-4f59-8626-86b4b5a1fa40,2025-05-18 22:12:00,0.63013,High,442
f37ced98-5edd-4fbc-9671-86c2d6f50294,c71f5bb2-85c5-4caf-923d-27183ffa18e2,32bdf45c-cbe8-4b76-afcd-7aa752a658d1,2025-07-01 14:33:00,0.42075,Medium,284
c9d5e580-2f4f-44c2-b3f1-8d8d2e82fbc7,0cf47074-4adf-4f2d-be32-4283dd977a5b,6f548cdd-96d2-430e-afe5-a029935e2888,2025-02-14 19:09:00,0.1898,Low,249
65c4ca75-e110-4011-b8f7-f65be227e8f9,ba632b75-fb1b-45f1-8722-837338c2630e,b2663bfa-3c8e-4316-ad81-77d306d51bf7,2025-04-07 12:32:00,0.12137,Low,545
b5a592d8-820e-4cd6-9929-961684b76dc5,af910da1-feae-4288-ae1f-8a1d74de415f,70a2e405-cff9-4ddb-9b9a-229c46a6187e,2025-05-13 11:39:00,0.09449,Low,55
6617f390-9ee1-4f49-95bb-68e4e2e1cb56,bafa9c96-8a6d-4e62-9a7a-9a6cebc151cf,f4f0d80c-9ca6-4170-a482-de00d94db66d,2026-03-12 20:28:00,0.16185,Low,707
5c4a2728-7264-461b-aeb7-d229fe9b2add,bd0ea214-509b-4275-949c-9ea6948403b2,83c328ba-0a21-4e4c-967f-0f23785c0635,2025-04-17 23:19:00,0.29182,Medium,286
f144b9c7-dded-4113-bf91-b0be732d5e32,83155fcf-303b-40a7-9105-7890bbddff80,ea5d4e93-98ac-439c-bd0f-be038789c470,2025-08-29 16:33:00,0.17987,Low,479
24b69b54-c082-47c9-91a7-783b12a15bd9,b7fc2caf-3827-4729-b5f3-2b2c69edab09,e55af064-852e-4bb8-a53c-4f06d8eeb011,2025-05-15 11:18:00,0.3556,Medium,321
286b0d62-9d20-49cb-9471-8ce83acd7c05,afaf59be-20d1-44d3-989a-8d0d977b1706,9e334135-6de9-4aef-98e2-26824998cef1,2025-06-11 18:06:00,0.27805,Low,660
1f32ef07-843c-4c33-a8ef-bd552b22d67b,957476dd-c509-4777-bbbf-cc4c6d123d9c,80116009-7dfe-4cf9-a670-1cbcb5e61fa9,2025-10-07 21:59:00,0.17163,Low,111
92d764e5-3ee9-42f9-b3a9-1f3d7308e4b9,08431623-0db8-462e-8198-e921d1102ea7,17c28509-cfde-4aad-9fa0-879ce4ffd514,2026-02-20 19:13:00,0.0782,Low,72
336b267a-c788-46ad-a20c-6718981004f7,b9436fc1-9f58-4a52-bc08-02cee0a6a085,cae3eb62-a0ce-42d5-9c37-27eb3218812e,2025-04-28 14:58:00,0.15735,Low,280
a606c53b-4d68-421d-bff9-e36e8a7fc4c8,ef5beaa2-30b0-4bbb-875b-2c09e57fdf6b,1d3c079f-8044-4332-9563-33bb8750f9c1,2025-11-12 12:24:00,0.07539,Low,695
744be66c-afe5-4eab-8fa0-b69b489005a5,9642a50b-c3d1-457d-bbb3-35cf95db04dc,090082f9-77bd-4d6d-8214-5f7b579421f2,2025-07-20 10:25:00,0.57193,High,75
a4c070cc-d009-4fbe-925a-059cb580af62,a4c74093-8f16-4f20-a4c6-5508f175b073,872f048a-6606-4cc9-baae-ea2d1118b55d,2025-09-03 15:55:00,0.17189,Low,384
f10f3817-9313-4918-84ca-885d92e94a9c,4782444b-bfe7-4dbd-890e-372da08f7abe,8ec01a95-9513-4882-8a9e-d3292035158a,2025-06-22 15:53:00,0.88211,Critical,478
d1f03fb5-ba89-4c30-8e99-959148fa7fcb,0bad6790-7d02-4368-9d34-3e1e6f0164f8,c10598b6-8b0f-4f36-baa7-0a15a54dd917,2025-09-17 19:21:00,0.18746,Low,47
b889fc50-4b86-4b93-b2af-067825a533dd,d4e1f350-6c02-4bd8-a639-bb28b6088099,9196a73a-d63b-43f4-be26-5ab147e815b3,2025-01-20 17:21:00,0.06147,Low,449
9cdbbc1a-81df-47c3-be3f-344ef67605a4,5a3c1ecf-24f3-440d-b792-8d3c738d93b1,325efc8e-7d70-4112-8376-4a0e81a897b0,2025-06-12 15:36:00,0.6919,High,638
e0e362a3-aced-42db-8f31-d6a5c65ff7ee,22f52196-cd66-4cf9-b085-59f859bcd6ac,db398c1f-11a7-4364-8b6e-74208069a2db,2025-05-30 14:37:00,0.14833,Low,121
ff6c5ac8-beef-4092-872d-9c115ee64c9a,9284c27e-c070-4795-930e-b56131444b59,ae068539-5534-4dcb-808c-73bd7286392e,2025-06-04 19:57:00,0.05471,Low,352
209529e4-726d-4821-a9b5-7521afe1d072,60f793e8-292f-4e25-a12a-4c70c12dc450,7b5d53e3-7ec3-4f1c-90b5-8be81a9d9b3f,2025-02-11 20:52:00,0.31252,Medium,443
7cc55d8d-6401-47a2-839b-bc6cd6544e9a,00891b7c-ef86-4a23-a5e8-f9d0fd619a03,dbcc975f-8bd8-4af1-bc48-1328395a402a,2025-05-24 10:48:00,0.14406,Low,542
af949a06-1f65-4fa2-97a5-08e12ab23895,efa63f9e-66d6-4604-8ed4-0b3096b0120b,d7ab21e5-83a4-43a1-b862-71cc4faa3514,2025-12-04 18:10:00,0.09213,Low,473
034fe220-3d21-4dd5-b20b-b5e8f87ce925,7711bc09-b883-4d48-96f9-df46d08a189a,b57385bd-229f-4672-9ca4-54f1d93caddd,2026-01-30 16:59:00,0.11481,Low,608
5618206b-51d0-44e3-8b64-e6f6eac8b9f8,d1505334-9631-4d0a-b144-5c24f0528850,a64daa9c-2448-4018-bab5-bcf53805d040,2026-02-05 18:19:00,0.63551,High,779
bf9a5694-2029-4a27-b7be-9941c5d1b254,ee434c2f-6ef3-4fe4-a1a1-afea13d5f7cf,9227b85f-0969-48b6-9c61-169666bd3c4b,2026-02-26 14:44:00,0.03042,Low,97
8d74fb34-11d5-41c2-b260-0358a471056c,28241b66-1d0c-4c20-a711-5359dfe80f0a,9f2f5e80-3d16-4fdc-9b89-6f21bf945724,2025-05-14 19:26:00,0.36588,Medium,418
7b1b286f-973d-4ce7-bf08-1a700e578d40,be53fa69-edd8-498c-9efc-f7d7df4b678a,a5deb22f-b1c5-467c-a765-94116f9ebc9a,2025-07-14 17:40:00,0.49101,Medium,650
93caa9f8-a5d7-4579-aee6-8f0b0b124f78,d71f14e8-4720-442f-8713-88f144181a80,7737bcc9-c008-434c-bb16-cd3636a62e95,2025-01-04 16:49:00,0.45284,Medium,118
00a8a1d1-5bff-4a1b-88ca-8141abf3dcaf,181a03a3-64b5-4b9c-8bca-02be6b6c1cfd,e801d6fe-f154-49f4-a040-a038cf8aebac,2025-11-23 11:55:00,0.34051,Medium,435
