alert_id,shipment_id,inference_id,alert_type,severity,recommended_action,alert_status
d419ee66-1b96-4451-a5ef-34bf44358ff4,8e195477-b47a-43b5-aee2-ae6eae252d1b,b1d85154-3636-4b55-9a7c-81ec76cb9573,Document issue,Low,"Request document review and confirm invoice, packing list, and customs fields.",Resolved
f9577b55-f0ef-42d0-beb2-2443ad33eb5c,758f238c-3a26-41ba-95da-95105b09554a,f7ee9734-122e-47a7-b483-26703878087e,Document issue,Low,"Request document review and confirm invoice, packing list, and customs fields.",Acknowledged
88865098-fc10-4de4-a900-eb6f482853aa,dbdb1359-37c2-4acf-b855-1c7940b8a61f,a0d3ca42-08a2-4a45-b0e4-e44cdc31a4f7,Document issue,Low,"Request document review and confirm invoice, packing list, and customs fields.",Resolved
2f975e70-8b9e-4a68-bec9-b4fe64497d81,4bd56ae1-e29e-4c5f-9020-8e22810b3a3e,68133d9c-2ce3-45ee-bf73-c6e51f422acb,Model drift watch,Low,Monitor shipment status and refresh prediction after next tracking update.,Open
838dd456-c93d-4ac3-9b34-2eeb88e5b3bf,f9a5e338-612b-4277-b3e5-b217f5052b69,87838f6c-ed6e-43fb-a106-854d48df33db,Document issue,Low,"Request document review and confirm invoice, packing list, and customs fields.",Acknowledged
5290e3ed-cdce-44cc-bb32-eb22fcc36141,59c91d80-c10b-4ab9-a42f-6cca9997e1e2,aa179fb1-8df4-4999-8a9a-a8b7a9bb9d38,Model drift watch,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
cb6471c3-32c8-454d-b5d7-5dbbb322e956,69f82d20-3011-42d2-b151-436ec9afbbbf,37175c3f-bda0-409f-8a4a-8b7b925e96b8,Model drift watch,Medium,Monitor shipment status and refresh prediction after next tracking update.,Open
82d0dc94-3361-4576-89e9-98f607879c31,f2a2bec3-4db3-42a5-add3-99d1bbbe8df2,fdba8dd6-e326-4362-af44-758e3970bd4a,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
1ebb99b2-e8c0-435d-b5be-7034cc10f8d7,7b48b5fa-3361-4369-b045-89bb5577482f,cced1dd9-0f12-4eb2-a666-882e48f3fc71,Document issue,Low,"Request document review and confirm invoice, packing list, and customs fields.",Resolved
506762be-84a3-4f1e-9679-d24fa2956902,a0de7924-4f0a-41d0-9903-b102730aca78,8c604313-cf55-4dfe-ae48-31fab6ffe8dd,Document issue,Low,"Request document review and confirm invoice, packing list, and customs fields.",Open
a9335147-1568-49ac-a7db-f6331cfe0bea,d952f5ba-ce31-4a85-aedf-2e6c78bf7729,3d050455-f595-440b-900c-fd8fc7954d38,Model drift watch,Medium,Monitor shipment status and refresh prediction after next tracking update.,Open
83731017-b139-458c-91dd-9c2d6a8e2a40,e25e4fab-e213-4df1-847a-d9a004b6c672,f023c4c4-a115-4ba0-9097-427251e07445,Anomaly,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
6ccf168b-b599-433f-bd58-a99483216e10,1f111f2c-da6c-4341-b355-9ee0aadfeb06,f7dc43fe-a26a-4885-ab0d-67bc25f589c0,Anomaly,Low,Monitor shipment status and refresh prediction after next tracking update.,Open
4ca7188b-188c-4634-a4ce-f2192c1cf1da,a2855800-6d8c-453d-9b65-6172d17010ac,26d6e5d8-15a1-4b28-8d86-5d7233e64ad2,Anomaly,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
95c49820-7c9d-43ec-bbc6-c3395a43d014,3917879e-5ac6-4ddd-99bc-9888f03a0e9e,48f11463-2f64-4df1-859e-70f014301c2b,Delay risk,Medium,Monitor shipment status and refresh prediction after next tracking update.,Open
a137515f-81f3-46c2-afd2-3a94429106f0,7d02e36e-a619-44c1-a66b-aaa5a0cb18d4,8dc5d491-fb30-41c0-97e8-807c21a3e3ad,Document issue,Medium,"Request document review and confirm invoice, packing list, and customs fields.",Acknowledged
9661d575-6973-4d13-8163-d374b2bb8ab0,68e4edc0-29c1-4988-9448-356081077627,65688fac-a918-4a12-a144-f942b2310847,Customs escalation,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
60b288dc-eba8-434b-bce7-9b076f22696e,170afafb-872d-4662-9f14-b4987f59e842,2ed05ec1-df87-4a2f-a892-c6984be8a081,Delay risk,High,"Create proactive follow-up task and validate customs, weather, and carrier status.",Acknowledged
3df07451-e806-4964-a188-70685ef6fa65,7074da33-fe68-4549-bf89-24cdfef3d491,b83349d2-04aa-4c24-92dd-ff793c097850,Anomaly,Low,Monitor shipment status and refresh prediction after next tracking update.,Open
692c59f6-b0ac-4224-843f-7a30c718b661,3a3293bd-2446-4e5e-b733-51b076974f5b,6d70fe7e-8a73-4972-9bf8-180a28197672,Anomaly,Low,Monitor shipment status and refresh prediction after next tracking update.,Open
44854743-5706-471c-8cfa-9e37a69a7552,4e9dabde-0ac6-4be4-a6aa-5cc697494340,8c4bb22a-1085-4492-aa2c-3d31620b85bf,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
c9989657-6d76-4d4e-9b9c-8930a6183ee6,98324d21-e12f-4343-bb39-032e88fe450c,01bfca44-a46f-4290-aae0-c042377e93d4,Delay risk,High,"Create proactive follow-up task and validate customs, weather, and carrier status.",Resolved
8166a228-cba6-4d06-9231-4f7edb5d6efb,88b6ab28-a0b3-46e9-8ccc-f58591f82d81,513b7285-92eb-40f8-b77e-5cd201e0a79e,Customs escalation,Low,Monitor shipment status and refresh prediction after next tracking update.,Open
d84a76b6-3873-4d06-8bef-aa6f516c9bea,b3b913a6-8ff0-4ee2-8721-f893c7da1009,462a8a70-bc3f-40cd-8f6a-07f848b0e55a,Anomaly,Medium,Monitor shipment status and refresh prediction after next tracking update.,Resolved
9bd76136-b9df-424e-adf0-0877676a4a48,699f3484-2724-4b99-ac15-3906aba97694,8ab8d8ea-0c2b-4813-a78d-02ebe0466b90,Document issue,Low,"Request document review and confirm invoice, packing list, and customs fields.",Resolved
6e6b9c8f-ee8d-4c6b-a0e0-6fe9a91247f3,ff7e3bb6-2076-4867-9636-6f913b44a651,aabd5852-f549-465d-a28f-0da72cc34a50,Customs escalation,High,"Create proactive follow-up task and validate customs, weather, and carrier status.",Open
c768cc56-8451-42cc-8da9-cca6fc11964a,b0a5ff2b-f3bf-451b-8ee6-e857d16f3cb6,f39378ba-d56a-4479-8696-195b60357f2d,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
58b1dc85-6a21-4add-a598-062961b440d4,4dbfd38b-cee2-4a3f-a804-52da0a988559,ef6d9e6b-3a8f-4dcd-bcc5-587d7aabcc75,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
cf4befdb-3a65-4765-9d54-590379240627,847a9bf6-9ae6-4534-a200-b959e160efb4,9a60018e-c952-440e-8df6-da243c85ead3,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Open
3b208881-8381-49e5-af43-8c045ba67863,ecec55c9-5d3b-4ba1-ab82-666d094926d6,325296a1-c42e-47bd-ac41-5c58de6357a9,Delay risk,Medium,Monitor shipment status and refresh prediction after next tracking update.,Open
3ba3b7aa-cfcb-4018-b3c1-043c34b3ed16,2faafcde-f35e-46e8-b280-c466737f1482,bc970fcd-c458-4cbb-8ad4-55988a61876c,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Open
e9eb93b7-122b-4c99-9e7f-830853b7ed0d,cc4c4a90-28dc-47b2-9ab6-ce35bec68d7f,e946b9c3-4c92-4bf8-a21e-f8faa451bde3,Customs escalation,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
cc2e5651-e132-403f-b877-7574b80d2013,744ed46c-295d-4390-9caa-093ca2495fab,1d8b9f1d-80df-431c-8ae8-fc238dc6c260,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
370213b0-2cce-4e86-8945-d7c9cd956263,2578b7ee-86ca-4958-bf98-2d545f7ddcf8,e42cd509-e79a-48b7-8dae-caa513b31ccd,Delay risk,Medium,Monitor shipment status and refresh prediction after next tracking update.,Open
4ae1cc45-2f3c-4f1a-9b78-238803f80a06,70c23394-2977-4cb4-934c-d4030f5bc6e3,5b34f0aa-5a15-426b-92a7-ba6b62b1451c,Document issue,Low,"Request document review and confirm invoice, packing list, and customs fields.",Resolved
ffb7b461-844d-4c7b-9b4d-d79e6c815818,715136db-3320-40a5-86f5-0bfd263bf377,a875b46b-3b2a-4e7a-959a-0730a4360129,Model drift watch,Low,Monitor shipment status and refresh prediction after next tracking update.,Open
ffc96c8e-f713-402d-ae5d-94ed6b2f7f96,cb9bebd6-fcb6-4013-96ae-edcc47a6b371,b37d7da0-581f-4abe-93db-fdc6244ab115,Anomaly,Medium,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
fd17d20a-d63b-426f-a9fb-46f07baa61a5,f3de0f6d-532f-4411-873e-efa5a84d38b8,595d8f94-5143-4eac-94a5-d6942780172b,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
95b8c2f8-9246-4b3b-8185-f4d7b6207efe,f41b5733-7e43-4a47-a9f7-0657177811bf,11f8cdf6-d909-41b9-84bd-4733883413dd,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
b8780864-64b5-44e7-adf3-736808a65adb,8f3dbd71-f84c-4307-84bf-5ae2671ddeb4,22f24c73-3af2-407e-8166-f44fb540a297,Delay risk,Medium,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
7982616d-2e34-4014-aef7-c33cc920548a,ff2d7e0d-fb4e-4f13-a7ec-c7ed28e25dff,2263e7db-4b7c-4d35-944a-c8e6daf820e9,Customs escalation,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
e20498c6-b0f8-4509-8018-b7926e7a623e,24f8a30d-e315-4d56-b7ea-f554a2304c7b,1c785884-66cf-49aa-b781-ef903ceca050,Anomaly,Medium,Monitor shipment status and refresh prediction after next tracking update.,Open
bcdb63f9-02f5-44bd-ae86-17a5037286af,7952cdbe-1975-4e37-b276-5dec6efd27e4,7412eccc-c3f5-446e-aa03-21cecaf93534,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
654e7e7a-25b1-4e2e-aeee-32e36a343cfe,fecbed5d-64fa-405c-9757-f0bd01463311,ef605b4c-1799-4fa8-a71b-22983abbc9e9,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
23053229-c64f-4eaf-8f1f-de8cb3456735,c7572819-1b8e-4dec-a323-4839f35b9d57,8594a715-1e17-4fc4-830e-6ca5e454cb48,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
820761b5-17e6-4d83-882f-754a71f2a6ee,6887de15-06ee-4673-ba72-e2cc7e3ec8cf,1c078c12-d448-4c3f-847e-f87f33c97709,Anomaly,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
44e63790-d926-43b7-ad8e-3a28fbc67078,a740adba-3b5f-4cb3-903d-2ad8fb7293fe,1165a858-7aba-44b5-ab06-9edd8cdacd84,Document issue,Medium,"Request document review and confirm invoice, packing list, and customs fields.",Resolved
a3b24d20-538c-4907-857f-ce91107b5412,9621f665-d763-42dd-acc2-43a9d45b5cb5,9e9580c9-188d-4a3b-97b7-05766a424394,Document issue,Low,"Request document review and confirm invoice, packing list, and customs fields.",Open
2bbdb467-4f3b-4e62-a55f-29c1056ac5a3,9f01265b-4a54-4451-973b-73cf77b988ab,65a36999-21e5-4c1f-800c-ffbfb2ef02ab,Delay risk,High,"Create proactive follow-up task and validate customs, weather, and carrier status.",Resolved
2d4b32e2-592a-4c1d-b5d1-0812a071f38c,73a57c86-a9b9-4415-add9-d514ddacbb83,8a89b4f5-5a7e-4f40-b383-43f23641a9d2,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Open
d454d2dc-4bfc-4de0-bbe2-da48f7dcfacc,282d71aa-3f2e-4673-9325-e12dd9930501,7ee76c35-c249-405d-86e0-4234d6246bf2,Document issue,Low,"Request document review and confirm invoice, packing list, and customs fields.",Resolved
970fd329-3ff1-4aae-ac9e-62e8178c2323,1d103414-954f-4eba-9cca-3513d94f185b,635b0842-b79c-4994-a89d-c6eaf640bb61,Customs escalation,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
4032fe5b-95aa-422f-a028-21428fd2c0e4,8f6bb357-8979-420d-b34f-021754181e92,a2cca44f-7d10-44de-95be-9ab901b598ec,Delay risk,Medium,Monitor shipment status and refresh prediction after next tracking update.,Open
313a1bde-9ceb-4c1d-9a8d-f280e62e3fc3,735690b6-08fd-4795-9d92-42a02cd6cf39,6b13fb2d-21a6-4c81-9025-7196c647d3e9,Document issue,Medium,"Request document review and confirm invoice, packing list, and customs fields.",Acknowledged
6d160710-e500-4ae2-a698-ce31d8f05a16,f4e4049b-62b8-4ed4-90ce-e4593cefc39a,5cae854f-46dc-4da1-979c-cd665b89edd2,Delay risk,High,"Create proactive follow-up task and validate customs, weather, and carrier status.",Acknowledged
172bd3ed-0785-4854-b9d6-ba3510323bae,2137e0c0-358f-46ba-8062-8a5d333fc4aa,317939a9-d0fe-4d7e-b491-30c67fa08318,Delay risk,Medium,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
20e4c609-7cca-4203-896f-4a3b40a92a14,77042492-10e8-4d2f-98df-681e827902fc,65abc63f-3b6a-41ba-95af-9bce84aac495,Customs escalation,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
6b4c85e1-1093-43f0-819c-74c175b9a796,b3df8660-9386-411a-8547-4d3aa2327473,29ab4608-14bc-4981-a25f-72243bc8c9a6,Delay risk,Medium,Monitor shipment status and refresh prediction after next tracking update.,Open
dddddaff-bd62-4823-9b78-6b97e446b52b,5b7b4264-dd7b-4b95-a6cf-6b0534504fdc,538a8e90-704c-4890-8ef4-f16174bf4531,Customs escalation,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
e1cc0cfe-cb7f-4964-95ad-593f2d10bd2c,4c163820-db8e-40e7-b7ec-8ec7c84e0af0,54877b86-60ac-40c7-b489-a0597398b84d,Delay risk,Medium,Monitor shipment status and refresh prediction after next tracking update.,Open
d0f413e7-e85c-4564-9308-adf0b82db281,b98d371b-37ca-4137-8fbf-74297c62edb8,d6b9038f-5483-4d74-a667-c55db18ec9d0,Anomaly,High,"Create proactive follow-up task and validate customs, weather, and carrier status.",Resolved
2237ee4d-49a2-4ffa-8779-793609a7719c,61c84b62-78ef-4cb7-a663-f39043b6932b,d45017ba-ab50-4734-b5f5-9b3623930f8e,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
fc7c0e2f-390a-4aff-8de5-4e47bff0ba01,bb911ae9-ce71-4182-9d66-60903a146a66,68df85aa-2ffa-4020-a0da-39777b9dbda6,Delay risk,High,"Create proactive follow-up task and validate customs, weather, and carrier status.",Open
08ffcedb-7e19-4f0d-a8ad-32651484e99d,62440e07-623a-4a0f-833b-be39b3b87021,c8a95cce-faa8-48d9-aa33-52c15b9643b1,Document issue,Medium,"Request document review and confirm invoice, packing list, and customs fields.",Acknowledged
25e371c4-0d8c-4253-a98c-845575e0e184,6e6e339e-c6fc-4c9b-88d2-b583ab68123f,e52ca38c-dce3-4706-a3d5-2325224d8491,Anomaly,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
a0d9557a-6bc1-4084-9628-61c4cd037980,19e1f6c3-cc16-47c5-afa2-67a112dc38b9,cd4e1553-569a-4376-83f4-f2252aab532f,Delay risk,Medium,Monitor shipment status and refresh prediction after next tracking update.,Resolved
b0a129ef-f04e-4ce5-9a03-53eea1ace726,22ce524a-bee2-455c-8e32-7b1d10ffb469,f9bae026-5fe3-4c2d-bbb8-c1111986f38b,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Open
78506825-1e0e-4df3-9f2b-d7fecb1d8ed5,0e1a2bc7-02b3-45c2-b4fa-7bf984f619b1,2be6f723-e733-4a00-8320-cf3b2096d988,Document issue,High,"Create proactive follow-up task and validate customs, weather, and carrier status.",Resolved
905b86cd-f3a3-4c53-b961-5d39e7a22b89,050211cd-c661-4952-8bd5-88be9a5947f0,b2694892-1983-48c1-9ed5-4b2d78afef14,Document issue,High,"Create proactive follow-up task and validate customs, weather, and carrier status.",Acknowledged
abaf0b9d-7d0a-4ff5-8f7d-716d32c649ea,897ca402-b3fa-44c8-ac47-87e5d94f2df1,4c57a2a8-7540-4f6c-bf38-4d78aa964d09,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
71115946-63e1-4a89-8b16-8730fc346185,cc75ce93-bd4c-405f-82d7-e5d1a1db1036,411b05c9-f6e6-4881-a7da-ba29e60a87b7,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
5aa8d9fb-9bbe-4818-9cd7-129407810c10,f85c2b57-af91-46df-945d-4b6e3bacb5b0,859b35b5-667f-42f4-90cd-56c8572b98c8,Customs escalation,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
29b1e10b-351c-4428-96a6-d3989c5fe6e8,86c656b4-62ff-41a2-9ea9-91c840773779,abcd8f56-8ebd-4464-8ce6-444c9fbe068e,Customs escalation,Medium,Monitor shipment status and refresh prediction after next tracking update.,Open
c858ac52-9613-4955-9452-81852f6ed2f8,36f4b0ad-ce62-4763-a14a-e9d85da9f38c,2d92754c-83f5-4621-91aa-04f476778b67,Delay risk,Medium,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
377dbc91-8aea-4166-b336-02d4f3858640,eccc4c47-7691-4b51-9faf-9d1d84d4e107,5766ae50-4888-4f82-b9de-834f86604833,Document issue,High,"Create proactive follow-up task and validate customs, weather, and carrier status.",Open
a10add88-3d21-48b3-b8e5-4ea86663644e,6ffe957b-b09f-477e-a1cc-1da110d7237d,d4fed4ba-2d2e-44b7-aafd-d6881dbbd832,Anomaly,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
4a05fc0b-ad7c-4dc3-84bc-7459089ae736,efc80eed-fe4e-4694-969b-03a59afce486,6594ec20-d5a6-4c95-ad44-c1cb031d3e56,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
d7f1987c-d385-4baf-871d-1f8a2622556b,1d366930-792b-4b94-99a9-ba38ba5e96d4,d81beb1c-b76f-4743-a4cd-1813d3b229c3,Delay risk,Medium,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
23b99079-e6dc-4346-97d7-d88b95ac5bd4,41493121-5cc7-4f47-94e9-1139e7b5a6b5,29c41816-6df5-4613-baa7-073446fc09be,Delay risk,Medium,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
3f2a7912-fdcc-475b-a37d-d0c09c4c903a,9d23603f-94c8-4e46-8d5f-e20d9a6b81cc,7f204bf3-6be5-4235-a41e-c22809e7a9a4,Document issue,Low,"Request document review and confirm invoice, packing list, and customs fields.",Resolved
b416d74a-9a12-40b8-8a3b-0c88df51028d,844b2602-5314-47e6-bb1a-bfeee14931f8,5e58da36-97b6-4b65-b78e-35694ff4c7ce,Customs escalation,Medium,Monitor shipment status and refresh prediction after next tracking update.,Open
8b89dadf-ac70-4713-9e51-07d758bf61d7,16cca165-c838-440a-9dca-556dc15aad9d,88c56949-9a88-4680-817f-d38a728195a9,Anomaly,Low,Monitor shipment status and refresh prediction after next tracking update.,Open
35c3f3f9-fbf5-44cc-b24a-c1dfb95a3add,39932988-054d-4910-9304-0746b1b12914,fe0c45df-8096-4b33-a696-f7674bc6e115,Document issue,Low,"Request document review and confirm invoice, packing list, and customs fields.",Acknowledged
c4c1a2fb-f3d9-444c-91f8-882d9abcc317,26a95fdf-ddef-4105-972a-426238762004,5d97d8f0-e928-497f-8544-91cc1e0a2091,Document issue,Low,"Request document review and confirm invoice, packing list, and customs fields.",Resolved
c54daae2-ed12-4caa-b254-de46c5a33777,bbf71d98-b9e8-4987-9312-6b84917c2a1f,2adddb67-2236-458b-90e7-6254c8691944,Document issue,High,"Create proactive follow-up task and validate customs, weather, and carrier status.",Resolved
3b526067-33ce-40e5-92b0-e4b265be0b59,a4144a91-be27-45ba-8bb8-acca81536150,e1718cbb-156f-490c-b063-937bcb89eb3c,Anomaly,Medium,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
a4b944b2-9873-4a3b-8caa-8487422032bd,48ff7a38-a5ed-45a3-9586-c226fc40e789,63950057-2270-4694-a310-22a302d7ced2,Document issue,Medium,"Request document review and confirm invoice, packing list, and customs fields.",Open
ba4f2646-44c7-46a9-a8ca-a9ba70f20e4d,7d56b23f-e62c-4d4d-a38f-b00c5c106245,5f2f1f61-b8c7-4aad-9052-e9b2492a4e9a,Customs escalation,Low,Monitor shipment status and refresh prediction after next tracking update.,Open
b1bfd3c3-a75d-416e-a7a2-9fb1c44edad6,a313eaf1-7a32-4876-bad6-62663df8774d,866f35c4-0b39-4375-8209-ee0d4ffdd114,Document issue,Medium,"Request document review and confirm invoice, packing list, and customs fields.",Acknowledged
95ba88c5-4591-467a-b4eb-65fa180fab27,50d18249-69d5-4860-8f62-af4c2c195077,4c1b6461-2449-411f-9826-3bbb8f9468e2,Model drift watch,High,"Create proactive follow-up task and validate customs, weather, and carrier status.",Resolved
1b8cd0cb-1438-4b71-a2a0-a03e9ab09ebb,0debc6eb-f0bc-440c-8c95-1c15758a8f5f,e6b2a282-b699-4e13-a548-0e2edfabea78,Document issue,High,"Create proactive follow-up task and validate customs, weather, and carrier status.",Resolved
584a6027-615c-4983-94ca-80d2f087ccb5,223dabe5-8aa6-42c4-b44a-070d0123c8a5,3003b2bb-7d60-4b4c-9f8b-86f8bbfbbb27,Document issue,Medium,"Request document review and confirm invoice, packing list, and customs fields.",Open
67ae98c1-5c30-49e7-8d92-056081d3e127,f6c3fdc5-9b4f-490d-a76b-3dcb566333b7,32379ca2-634e-4397-b560-74d68da12204,Anomaly,Medium,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
17502609-25ac-4c7a-ae28-defd6d47122e,19439d31-1c90-42d8-81e7-ff163ca7bfbf,4f7d7958-ec37-488a-9fb0-dda0941624c8,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
bf3e5732-c778-4292-b422-bdb0ad861f0e,7d306728-54a9-40ae-a160-97f73e0ff2c4,cf0d87aa-29d6-4da7-afd4-df4b4b5ebc08,Delay risk,High,"Create proactive follow-up task and validate customs, weather, and carrier status.",Acknowledged
af88c182-5479-4bda-9fcc-404d0b9bbbdb,4868dfef-5d3d-4374-957e-a7ccbc59fc7b,dc0f80dd-c296-45db-adfc-847bd83195fa,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Open
81119a05-2d2e-43d6-9683-8cab7272b54d,f6859e8c-194e-497d-bca9-948b23f5bf2a,b0532f85-091e-40f7-b931-419de7708c26,Anomaly,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
64d128ed-304c-425f-8771-194c175c8709,3df2c137-16a6-4cd6-95b4-8a27b810e8cc,0637637d-001a-4405-b35c-fb25b67341be,Document issue,Low,"Request document review and confirm invoice, packing list, and customs fields.",Acknowledged
9e3f311e-8a46-4b7a-b773-8b8500c39558,448bbd2c-7655-4eb8-b529-40d1ab659108,69bb1627-8dce-4898-aa22-dc1d1f0fefdc,Delay risk,Medium,Monitor shipment status and refresh prediction after next tracking update.,Open
a10a0d87-fc35-4fb0-9042-e109ae98e67c,4fb21a69-05f1-4603-9592-96be697d7922,475e1c58-c58a-495a-a7cb-6bea26d6748e,Anomaly,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
870a971d-49e6-44d7-81e5-3e28fc895780,032f0aeb-c797-445d-b681-5b79eef0c3d8,0a8ef3f1-ee97-4ae3-bc63-f622c8cfd4af,Anomaly,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
721153e7-84e7-4bf4-bf05-3c3eb3758f81,a92ba009-2bfe-4eb5-bbf8-28032eaf4213,9ee46f6c-7d0e-4a49-8b28-7c0006a8fa43,Delay risk,Medium,Monitor shipment status and refresh prediction after next tracking update.,Resolved
c03355c0-7597-4a7c-8edc-f5af211f507f,cc31e987-37bb-483a-a89f-d76c2f1eea28,b1a3adf2-b51c-4bf1-98ef-c16602f81e2a,Document issue,Low,"Request document review and confirm invoice, packing list, and customs fields.",Open
9b91853a-2c70-4a5f-b66b-ebeb0bdec51e,a0920ce4-a13c-4422-81a2-6e920bacb557,1910d0fd-c5b1-40c0-ae32-8b53624a3bee,Document issue,Low,"Request document review and confirm invoice, packing list, and customs fields.",Resolved
21f0d588-2468-486d-8961-121633a86c9e,aa2b1747-5be4-4d44-b95d-acc224e0a715,41a88f95-15c5-4b63-8799-46e5d2d15fd8,Document issue,High,"Create proactive follow-up task and validate customs, weather, and carrier status.",Acknowledged
555fd2c2-b79e-407f-81af-438d04ca76f6,bc7f9cad-8424-4dde-93a6-45de3600ec56,02e634b7-ddf5-4c19-a2e3-b9d69faf7a3b,Model drift watch,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
0f013137-081e-40c9-8bbc-5b0fbaa52b0d,0c20978b-c412-4c66-853b-e8d58f289d85,52ba12b7-1454-4394-8032-d3b32bbf7817,Delay risk,High,"Create proactive follow-up task and validate customs, weather, and carrier status.",Open
bfa386c5-55fe-4869-adef-4edd24ef851e,7b24dfe5-2e67-4b11-b44b-99cbd8f76a66,783db807-a16b-4a65-a70f-f2eb3a1ec766,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
9b5e1b4f-6ffd-4a54-a3dc-0ea7519fb1e8,f1a051a7-c36b-408f-983d-4832aed2c367,d83e5044-1d7b-4b62-8176-21b519274fa6,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
5b051db6-4fe8-4282-a2e0-51e4fc5bd193,1f09db39-806f-4bbb-a345-63cbcc66c1f1,039dc2a6-59fa-41aa-9317-7fb39aa27ec4,Document issue,Low,"Request document review and confirm invoice, packing list, and customs fields.",Open
675d0338-85a1-4a26-bfe9-2ea0814c434d,fb4ff83e-308f-4306-ad20-602bab999019,c5d72fa7-56d1-4b0b-9039-d4184fa7d174,Customs escalation,Medium,Monitor shipment status and refresh prediction after next tracking update.,Open
0d85b2e3-e661-454d-9b10-78171669ed51,82e46c05-0474-47d1-b8ee-636e5744e52d,8db6fc5c-a0f1-44e9-9b01-61aeb1ec321e,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
729c9eba-2952-4df4-98cf-f444bf2296bc,03493b3a-625f-4934-85f9-bec7f07481c8,4280414d-3c6e-41ec-a63d-a5cf1c287159,Delay risk,Medium,Monitor shipment status and refresh prediction after next tracking update.,Resolved
6062bcb6-c514-4fe9-a865-99e9d0584bae,c38afd7b-864a-4e95-9761-1f293ba7ad1e,843826e1-7834-4c7c-abfc-30ce92986b3c,Delay risk,Medium,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
f27ee76e-3673-4815-9ec2-9cbc7fe88969,c65ef579-9e0a-4fbe-a709-e96b67b42f80,0d0f6dcf-9c2d-410d-b9cc-14508d1ccfb9,Anomaly,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
d141a70b-8bf4-41ac-bdde-b430e223d9b5,79fdcfc9-7f49-44d7-8f79-e834bb3b50d9,39d530b7-e0ce-4624-9917-cb7f1d1c1b74,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Open
ff446c5f-2c78-4dfc-9932-167f7091ad61,3a8b3e10-ac7e-425b-82ae-485b3a7693f6,2f6017a5-e80f-48c0-93e4-fb8ad732000a,Document issue,Low,"Request document review and confirm invoice, packing list, and customs fields.",Resolved
